file_name,caption_1,caption_2,caption_3,caption_4,caption_5
A swing is squeaking at night. (Ukraine_cap_1.wav,A high pitched wind instrument is played over and over the notes make a high pitched squeal.,N/A,N/A,N/A,N/A
A swing is squeaking at night. (Ukraine_cap_2.wav,N/A,A person plays the wind instrument making sharp shrill sounds terrible to listen to.,N/A,N/A,N/A
A swing is squeaking at night. (Ukraine_cap_3.wav,N/A,N/A,"As a bus is moving, someone plays a flute.",N/A,N/A
A swing is squeaking at night. (Ukraine_cap_4.wav,N/A,N/A,N/A,Someone was playing flute in a moving bus,N/A
A swing is squeaking at night. (Ukraine_cap_5.wav,N/A,N/A,N/A,N/A,The flutist tunes his instrument before beginning to play.
Lively Forest Stream (loop).wav,A river flows and water trickles down the rocks.,"As the river flows, water trickled down the rocks.","Raining really hard, street flooded, it did not look like going to stop.",Water drips slowly an continuously as a video is playing.,Water trickles down the rocks as the river flows.
Lively Forest Stream (loop)_cap_1.wav,A river flows and water trickles down the rocks.,N/A,N/A,N/A,N/A
Lively Forest Stream (loop)_cap_2.wav,N/A,"As the river flows, water trickled down the rocks.",N/A,N/A,N/A
Lively Forest Stream (loop)_cap_3.wav,N/A,N/A,"Raining really hard, street flooded, it did not look like going to stop.",N/A,N/A
Lively Forest Stream (loop)_cap_4.wav,N/A,N/A,N/A,Water drips slowly an continuously as a video is playing.,N/A
Lively Forest Stream (loop)_cap_5.wav,N/A,N/A,N/A,N/A,Water trickles down the rocks as the river flows.
Bangles put on arm.wav,A crystal and metal big lamp is being hung.,Metal balls hitting each other while they are being dropped into a glass bowl,"Metallic, distinguished objects are being put in place.",Small metal balls are hitting each other while they are being dropped into a glass bowl,a metal object is clashing with other metals.
Bangles put on arm_cap_1.wav,A crystal and metal big lamp is being hung.,N/A,N/A,N/A,N/A
Bangles put on arm_cap_2.wav,N/A,Metal balls hitting each other while they are being dropped into a glass bowl,N/A,N/A,N/A
Bangles put on arm_cap_3.wav,N/A,N/A,"Metallic, distinguished objects are being put in place.",N/A,N/A
Bangles put on arm_cap_4.wav,N/A,N/A,N/A,Small metal balls are hitting each other while they are being dropped into a glass bowl,N/A
Bangles put on arm_cap_5.wav,N/A,N/A,N/A,N/A,a metal object is clashing with other metals.
AMB_Supermarket_BCN.wav,A cashier at a grocery store scanning items.,A grocery store clerk is scanning some items of food.,A grocery store clerk scanning some items of food.,A scanner beeps as items are being run along it.,"At a grocery store, a cashier is scanning items."
AMB_Supermarket_BCN_cap_1.wav,A cashier at a grocery store scanning items.,N/A,N/A,N/A,N/A
AMB_Supermarket_BCN_cap_2.wav,N/A,A grocery store clerk is scanning some items of food.,N/A,N/A,N/A
AMB_Supermarket_BCN_cap_3.wav,N/A,N/A,A grocery store clerk scanning some items of food.,N/A,N/A
AMB_Supermarket_BCN_cap_4.wav,N/A,N/A,N/A,A scanner beeps as items are being run along it.,N/A
AMB_Supermarket_BCN_cap_5.wav,N/A,N/A,N/A,N/A,"At a grocery store, a cashier is scanning items."
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,A farm has several oinking hogs in it.,A few pigs are oinking while a child is speaking in the background.,A lot of pigs oinking in the background,Hogs oinking in an enclosure with faint noises of people talking in the background.,Pigs oinking while people chatter in the background.
Pig - Multiple Snorts 6 (2 pigs) - 96kHz_cap_1.wav,A farm has several oinking hogs in it.,N/A,N/A,N/A,N/A
Pig - Multiple Snorts 6 (2 pigs) - 96kHz_cap_2.wav,N/A,A few pigs are oinking while a child is speaking in the background.,N/A,N/A,N/A
Pig - Multiple Snorts 6 (2 pigs) - 96kHz_cap_3.wav,N/A,N/A,A lot of pigs oinking in the background,N/A,N/A
Pig - Multiple Snorts 6 (2 pigs) - 96kHz_cap_4.wav,N/A,N/A,N/A,Hogs oinking in an enclosure with faint noises of people talking in the background.,N/A
Pig - Multiple Snorts 6 (2 pigs) - 96kHz_cap_5.wav,N/A,N/A,N/A,N/A,Pigs oinking while people chatter in the background.
Anti Air Gun (3 Sounds).wav,"A gun starts shooting continuously, a second and third gun join in after a few seconds.",A single gun being to shoot repeatedly and is shortly followed by a second and third gun.,Pounding slowly then at a solid pace similar to rapid gunfire.,Three people are playing video games and firing machine guns.,different gun shot constantly and another set of gun shot back
Anti Air Gun (3 Sounds)_cap_1.wav,"A gun starts shooting continuously, a second and third gun join in after a few seconds.",N/A,N/A,N/A,N/A
Anti Air Gun (3 Sounds)_cap_2.wav,N/A,A single gun being to shoot repeatedly and is shortly followed by a second and third gun.,N/A,N/A,N/A
Anti Air Gun (3 Sounds)_cap_3.wav,N/A,N/A,Pounding slowly then at a solid pace similar to rapid gunfire.,N/A,N/A
Anti Air Gun (3 Sounds)_cap_4.wav,N/A,N/A,N/A,Three people are playing video games and firing machine guns.,N/A
Anti Air Gun (3 Sounds)_cap_5.wav,N/A,N/A,N/A,N/A,different gun shot constantly and another set of gun shot back
City Ambience w_ Car Passing_1-2.wav,A truck drives down a road before fading into the distance.,A truck driving down the road before disappearing.,A vehicle has drove past a quiet environment .,"An engine rumbles, splutters slightly and fades into the distance as it passes.",An engine splutters and rumbles slightly and fades into the distance as it passes.
City Ambience w_ Car Passing_1-2_cap_1.wav,A truck drives down a road before fading into the distance.,N/A,N/A,N/A,N/A
City Ambience w_ Car Passing_1-2_cap_2.wav,N/A,A truck driving down the road before disappearing.,N/A,N/A,N/A
City Ambience w_ Car Passing_1-2_cap_3.wav,N/A,N/A,A vehicle has drove past a quiet environment .,N/A,N/A
City Ambience w_ Car Passing_1-2_cap_4.wav,N/A,N/A,N/A,"An engine rumbles, splutters slightly and fades into the distance as it passes.",N/A
City Ambience w_ Car Passing_1-2_cap_5.wav,N/A,N/A,N/A,N/A,An engine splutters and rumbles slightly and fades into the distance as it passes.
Goin wee wee.wav,A person noisily uses and then flushes a toilet.,"Someone first noisily uses, then flushes a toilet.",Someone urinated into the water closet and flushed it,Someone was urinating into the toilet with water and then flushed it.,Water slowly drips before moving into large splashes before a giant flush.
Goin wee wee_cap_1.wav,A person noisily uses and then flushes a toilet.,N/A,N/A,N/A,N/A
Goin wee wee_cap_2.wav,N/A,"Someone first noisily uses, then flushes a toilet.",N/A,N/A,N/A
Goin wee wee_cap_3.wav,N/A,N/A,Someone urinated into the water closet and flushed it,N/A,N/A
Goin wee wee_cap_4.wav,N/A,N/A,N/A,Someone was urinating into the toilet with water and then flushed it.,N/A
Goin wee wee_cap_5.wav,N/A,N/A,N/A,N/A,Water slowly drips before moving into large splashes before a giant flush.
Car_Driveby_Ford Fiesta_Puddles-Mud-Gravel.wav,A car engine getting louder and tires moving over crunching gravel.,"A car rides down a gravel driveway, gains speed and exits onto the street.","A car riding down a gravel driveway, gains speed and moves onto the street.",A vehicle is maneuvering on gravel and then drives away.,A vehicle maneuvers on gravel before driving away.
Car_Driveby_Ford Fiesta_Puddles-Mud-Gravel_cap_1.wav,A car engine getting louder and tires moving over crunching gravel.,N/A,N/A,N/A,N/A
Car_Driveby_Ford Fiesta_Puddles-Mud-Gravel_cap_2.wav,N/A,"A car rides down a gravel driveway, gains speed and exits onto the street.",N/A,N/A,N/A
Car_Driveby_Ford Fiesta_Puddles-Mud-Gravel_cap_3.wav,N/A,N/A,"A car riding down a gravel driveway, gains speed and moves onto the street.",N/A,N/A
Car_Driveby_Ford Fiesta_Puddles-Mud-Gravel_cap_4.wav,N/A,N/A,N/A,A vehicle is maneuvering on gravel and then drives away.,N/A
Car_Driveby_Ford Fiesta_Puddles-Mud-Gravel_cap_5.wav,N/A,N/A,N/A,N/A,A vehicle maneuvers on gravel before driving away.
Baby crying slowed down.wav,"A creature grunts like human, mumbles as time progresses.",A person is struggling in distress and making noises gasping for air.,A person is struggling in distress and making noises to gasp for air.,Human vocal chords are poorly imitating a farm animal.,Human vocal chords imitate a farm animal poorly.
Baby crying slowed down_cap_1.wav,"A creature grunts like human, mumbles as time progresses.",N/A,N/A,N/A,N/A
Baby crying slowed down_cap_2.wav,N/A,A person is struggling in distress and making noises gasping for air.,N/A,N/A,N/A
Baby crying slowed down_cap_3.wav,N/A,N/A,A person is struggling in distress and making noises to gasp for air.,N/A,N/A
Baby crying slowed down_cap_4.wav,N/A,N/A,N/A,Human vocal chords are poorly imitating a farm animal.,N/A
Baby crying slowed down_cap_5.wav,N/A,N/A,N/A,N/A,Human vocal chords imitate a farm animal poorly.
driving_buying_beer_on_sunday.wav,A guy is speaking with the screaming of a person in the background,A man is talking while looking at his phone and walking to his car.,A man talking and looking at his phone while walking to his car.,Children yelling in the background and a voice complaining in the foreground at a car wash.,In the foreground a voice complains at a car wash and in the background children yell.
driving_buying_beer_on_sunday_cap_1.wav,A guy is speaking with the screaming of a person in the background,N/A,N/A,N/A,N/A
driving_buying_beer_on_sunday_cap_2.wav,N/A,A man is talking while looking at his phone and walking to his car.,N/A,N/A,N/A
driving_buying_beer_on_sunday_cap_3.wav,N/A,N/A,A man talking and looking at his phone while walking to his car.,N/A,N/A
driving_buying_beer_on_sunday_cap_4.wav,N/A,N/A,N/A,Children yelling in the background and a voice complaining in the foreground at a car wash.,N/A
driving_buying_beer_on_sunday_cap_5.wav,N/A,N/A,N/A,N/A,In the foreground a voice complains at a car wash and in the background children yell.
pc_mouse.wav,A bored person is tapping and rubbing their fingers on a tabletop.,A person tapping their fingers on desk and cracks their knuckles.,Someone cracks their knuckles after strumming their fingers on a desk.,The flow of the wind and taps on a microphone and a channel being tuned.,wind blowing sound and tapping on microphone and tuning the channel sound.
pc_mouse_cap_1.wav,A bored person is tapping and rubbing their fingers on a tabletop.,N/A,N/A,N/A,N/A
pc_mouse_cap_2.wav,N/A,A person tapping their fingers on desk and cracks their knuckles.,N/A,N/A,N/A
pc_mouse_cap_3.wav,N/A,N/A,Someone cracks their knuckles after strumming their fingers on a desk.,N/A,N/A
pc_mouse_cap_4.wav,N/A,N/A,N/A,The flow of the wind and taps on a microphone and a channel being tuned.,N/A
pc_mouse_cap_5.wav,N/A,N/A,N/A,N/A,wind blowing sound and tapping on microphone and tuning the channel sound.
metro underground ambient noisy transport catalan barcelona minimal tickling glitch.wav,A public transport alerts its passengers and states something.,An airplane speaker tells something to passengers with talking in the background.,An electronic voice makes an announcement to a group of people speaking.,Warning sound and an announcement on public transportation,some people are talking followed by an announcement
metro underground ambient noisy transport catalan barcelona minimal tickling glitch_cap_1.wav,A public transport alerts its passengers and states something.,N/A,N/A,N/A,N/A
metro underground ambient noisy transport catalan barcelona minimal tickling glitch_cap_2.wav,N/A,An airplane speaker tells something to passengers with talking in the background.,N/A,N/A,N/A
metro underground ambient noisy transport catalan barcelona minimal tickling glitch_cap_3.wav,N/A,N/A,An electronic voice makes an announcement to a group of people speaking.,N/A,N/A
metro underground ambient noisy transport catalan barcelona minimal tickling glitch_cap_4.wav,N/A,N/A,N/A,Warning sound and an announcement on public transportation,N/A
metro underground ambient noisy transport catalan barcelona minimal tickling glitch_cap_5.wav,N/A,N/A,N/A,N/A,some people are talking followed by an announcement
hugeSlidingDoorSlamECM800.wav,Somebody hammers wood while another opens and shuts a major sliding entryway.,Someone hammers wood while another opens and closes a big sliding door.,Something knocked the door and it was closed and silenced before the thing knocked it again,Tapping on a door followed by silence for awhile and then an door opening and closing.,tapping the door sound followed by an idle sound and door open and close sound.
hugeSlidingDoorSlamECM800_cap_1.wav,Somebody hammers wood while another opens and shuts a major sliding entryway.,N/A,N/A,N/A,N/A
hugeSlidingDoorSlamECM800_cap_2.wav,N/A,Someone hammers wood while another opens and closes a big sliding door.,N/A,N/A,N/A
hugeSlidingDoorSlamECM800_cap_3.wav,N/A,N/A,Something knocked the door and it was closed and silenced before the thing knocked it again,N/A,N/A
hugeSlidingDoorSlamECM800_cap_4.wav,N/A,N/A,N/A,Tapping on a door followed by silence for awhile and then an door opening and closing.,N/A
hugeSlidingDoorSlamECM800_cap_5.wav,N/A,N/A,N/A,N/A,tapping the door sound followed by an idle sound and door open and close sound.
Boa Constrictor.wav,A butane fire roars to live and fades out and then fades back into life,A flame from a welding iron is turned on and off.,A person using a hose to clean something.,A welding iron flame is being turned on and then immediately turned off.,Someone cleans a hard surface using a hose.
Boa Constrictor_cap_1.wav,A butane fire roars to live and fades out and then fades back into life,N/A,N/A,N/A,N/A
Boa Constrictor_cap_2.wav,N/A,A flame from a welding iron is turned on and off.,N/A,N/A,N/A
Boa Constrictor_cap_3.wav,N/A,N/A,A person using a hose to clean something.,N/A,N/A
Boa Constrictor_cap_4.wav,N/A,N/A,N/A,A welding iron flame is being turned on and then immediately turned off.,N/A
Boa Constrictor_cap_5.wav,N/A,N/A,N/A,N/A,Someone cleans a hard surface using a hose.
bohinj_forestFootsteps.wav,A small fire crackling and footsteps of the user in a wooded area.,Birds chirp as footsteps come near then walk far away.,"Footsteps approach, then go away, as birds chirp in the area.","Out in nature, birds singing, steps staring to move on the ground","Out in nature, the birds sing, steps start to move on the ground."
bohinj_forestFootsteps_cap_1.wav,A small fire crackling and footsteps of the user in a wooded area.,N/A,N/A,N/A,N/A
bohinj_forestFootsteps_cap_2.wav,N/A,Birds chirp as footsteps come near then walk far away.,N/A,N/A,N/A
bohinj_forestFootsteps_cap_3.wav,N/A,N/A,"Footsteps approach, then go away, as birds chirp in the area.",N/A,N/A
bohinj_forestFootsteps_cap_4.wav,N/A,N/A,N/A,"Out in nature, birds singing, steps staring to move on the ground",N/A
bohinj_forestFootsteps_cap_5.wav,N/A,N/A,N/A,N/A,"Out in nature, the birds sing, steps start to move on the ground."
"Uh, Hi, Mom. I Crashed the Car.wav",A man is speaking at a very slow pace.,A man is talking to someone about something.,A man is talking in a nervous manner.,A person speaks but mumbles over their words nervously.,"A person speaks, with a weak cadence to their words and voice."
"Uh, Hi, Mom. I Crashed the Car_cap_1.wav",A man is speaking at a very slow pace.,N/A,N/A,N/A,N/A
"Uh, Hi, Mom. I Crashed the Car_cap_2.wav",N/A,A man is talking to someone about something.,N/A,N/A,N/A
"Uh, Hi, Mom. I Crashed the Car_cap_3.wav",N/A,N/A,A man is talking in a nervous manner.,N/A,N/A
"Uh, Hi, Mom. I Crashed the Car_cap_4.wav",N/A,N/A,N/A,A person speaks but mumbles over their words nervously.,N/A
"Uh, Hi, Mom. I Crashed the Car_cap_5.wav",N/A,N/A,N/A,N/A,"A person speaks, with a weak cadence to their words and voice."
Busy Coffee Shop.wav,A coffee machine operates as people converse in the background.,A coffee machine preparing coffee while people talk in the background.,A milk shaker filling up is accompanied by various scratching noises,People talk together while another person fills a container with water.,Someone filling a container with water while others are talking.
Busy Coffee Shop_cap_1.wav,A coffee machine operates as people converse in the background.,N/A,N/A,N/A,N/A
Busy Coffee Shop_cap_2.wav,N/A,A coffee machine preparing coffee while people talk in the background.,N/A,N/A,N/A
Busy Coffee Shop_cap_3.wav,N/A,N/A,A milk shaker filling up is accompanied by various scratching noises,N/A,N/A
Busy Coffee Shop_cap_4.wav,N/A,N/A,N/A,People talk together while another person fills a container with water.,N/A
Busy Coffee Shop_cap_5.wav,N/A,N/A,N/A,N/A,Someone filling a container with water while others are talking.
Water Pour and Drink.wav,"A person fills up a glass with a beverage, then quickly chugs it and breathes heavily","A person fills up a glass with liquid, then quickly gulps it and breathes heavily.",Water is poured into a container and is drunk by a person who pants and continues to chug.,Water is poured into a container and then gulped by someone who pants and continues to chug.,"Liquid is poured into a cup, gulped down the throat of a person, then breathing, more gulping, then more breathing."
Water Pour and Drink_cap_1.wav,"A person fills up a glass with a beverage, then quickly chugs it and breathes heavily",N/A,N/A,N/A,N/A
Water Pour and Drink_cap_2.wav,N/A,"A person fills up a glass with liquid, then quickly gulps it and breathes heavily.",N/A,N/A,N/A
Water Pour and Drink_cap_3.wav,N/A,N/A,Water is poured into a container and is drunk by a person who pants and continues to chug.,N/A,N/A
Water Pour and Drink_cap_4.wav,N/A,N/A,N/A,Water is poured into a container and then gulped by someone who pants and continues to chug.,N/A
Water Pour and Drink_cap_5.wav,N/A,N/A,N/A,N/A,"Liquid is poured into a cup, gulped down the throat of a person, then breathing, more gulping, then more breathing."
outdoors ambient windy wind leaves rustle.wav,A sizzle pan has some items being scooped inside its cooking oil.,Food sizzling in a pan while being cooked on a stove.,Steaks are cooked on a grill and flipped to the other side to cook.,Steaks on a grill and being flipped over to finish cooking.,The sizzling of food cooking on a stove or in a pan.
outdoors ambient windy wind leaves rustle_cap_1.wav,A sizzle pan has some items being scooped inside its cooking oil.,N/A,N/A,N/A,N/A
outdoors ambient windy wind leaves rustle_cap_2.wav,N/A,Food sizzling in a pan while being cooked on a stove.,N/A,N/A,N/A
outdoors ambient windy wind leaves rustle_cap_3.wav,N/A,N/A,Steaks are cooked on a grill and flipped to the other side to cook.,N/A,N/A
outdoors ambient windy wind leaves rustle_cap_4.wav,N/A,N/A,N/A,Steaks on a grill and being flipped over to finish cooking.,N/A
outdoors ambient windy wind leaves rustle_cap_5.wav,N/A,N/A,N/A,N/A,The sizzling of food cooking on a stove or in a pan.
vacuum power head.wav,A blow dryer running a little loudly and having its ups and downs.,A machine is being ground against another hard object that is moving at variable speeds.,A machine is grinding against another hard object at varying speeds.,An piece of metal is being filed and ground against a spinning blade,The electric saw is being used in the garage.
vacuum power head_cap_1.wav,A blow dryer running a little loudly and having its ups and downs.,N/A,N/A,N/A,N/A
vacuum power head_cap_2.wav,N/A,A machine is being ground against another hard object that is moving at variable speeds.,N/A,N/A,N/A
vacuum power head_cap_3.wav,N/A,N/A,A machine is grinding against another hard object at varying speeds.,N/A,N/A
vacuum power head_cap_4.wav,N/A,N/A,N/A,An piece of metal is being filed and ground against a spinning blade,N/A
vacuum power head_cap_5.wav,N/A,N/A,N/A,N/A,The electric saw is being used in the garage.
Buddhist Bells.wav,A bell is rung threes times and the ringing fades away between each ring.,A person plays a triangle and it vibrates the sound.,"Metal instruments are being struck repeatedly, creating a high pitched noise",Metal instruments are struck repeatedly creating a high pitched noise,Someone playing the triangle with vibrations creating sound.
Buddhist Bells_cap_1.wav,A bell is rung threes times and the ringing fades away between each ring.,N/A,N/A,N/A,N/A
Buddhist Bells_cap_2.wav,N/A,A person plays a triangle and it vibrates the sound.,N/A,N/A,N/A
Buddhist Bells_cap_3.wav,N/A,N/A,"Metal instruments are being struck repeatedly, creating a high pitched noise",N/A,N/A
Buddhist Bells_cap_4.wav,N/A,N/A,N/A,Metal instruments are struck repeatedly creating a high pitched noise,N/A
Buddhist Bells_cap_5.wav,N/A,N/A,N/A,N/A,Someone playing the triangle with vibrations creating sound.
Packaging Paper Pen Scribble.wav,Somebody writing and making a tapping noise in the foreground.,Someone is writing and then lays ink pen down.,Someone rubs and a tapping sound is audible in the foreground.,Someone writes for a while and then sets down their pen.,Something boils against a backdrop of chopping and stirring
Packaging Paper Pen Scribble_cap_1.wav,Somebody writing and making a tapping noise in the foreground.,N/A,N/A,N/A,N/A
Packaging Paper Pen Scribble_cap_2.wav,N/A,Someone is writing and then lays ink pen down.,N/A,N/A,N/A
Packaging Paper Pen Scribble_cap_3.wav,N/A,N/A,Someone rubs and a tapping sound is audible in the foreground.,N/A,N/A
Packaging Paper Pen Scribble_cap_4.wav,N/A,N/A,N/A,Someone writes for a while and then sets down their pen.,N/A
Packaging Paper Pen Scribble_cap_5.wav,N/A,N/A,N/A,N/A,Something boils against a backdrop of chopping and stirring
kitchen-door.wav,A door creaks open and closes followed by footsteps,A door is opened and it squeaks as a person ambulates.,A person is opening and closing a creaky door.,A person is opening up cupboards to see what is inside.,Someone is opening and closing a locker in a silent environment with a creaking noise.
kitchen-door_cap_1.wav,A door creaks open and closes followed by footsteps,N/A,N/A,N/A,N/A
kitchen-door_cap_2.wav,N/A,A door is opened and it squeaks as a person ambulates.,N/A,N/A,N/A
kitchen-door_cap_3.wav,N/A,N/A,A person is opening and closing a creaky door.,N/A,N/A
kitchen-door_cap_4.wav,N/A,N/A,N/A,A person is opening up cupboards to see what is inside.,N/A
kitchen-door_cap_5.wav,N/A,N/A,N/A,N/A,Someone is opening and closing a locker in a silent environment with a creaking noise.
cd_load_26sedit.wav,A radio is in between stations and playing static.,A radio that is in between stations and playing static.,A radio tuner being moved across static and various weak stations emitting Morse code.,"As a radio tuner is being moved, static and several weak stations sending Morse code are emitted.",a person trying to get a signal on an old radio
cd_load_26sedit_cap_1.wav,A radio is in between stations and playing static.,N/A,N/A,N/A,N/A
cd_load_26sedit_cap_2.wav,N/A,A radio that is in between stations and playing static.,N/A,N/A,N/A
cd_load_26sedit_cap_3.wav,N/A,N/A,A radio tuner being moved across static and various weak stations emitting Morse code.,N/A,N/A
cd_load_26sedit_cap_4.wav,N/A,N/A,N/A,"As a radio tuner is being moved, static and several weak stations sending Morse code are emitted.",N/A
cd_load_26sedit_cap_5.wav,N/A,N/A,N/A,N/A,a person trying to get a signal on an old radio
dishwasher beep and motor.wav,"A machine started moving stopped, adjusted and continued working","A machine started moving until the worker stopped and adjusted the machine, then continued working.","A person starts a lawnmower, stops it and then starts the lawnmower again.","Someone is operating some industrial machinery before it stalls, and then they restart it.","Someone is operating some industrial machinery before stalling it, and then restarting it."
dishwasher beep and motor_cap_1.wav,"A machine started moving stopped, adjusted and continued working",N/A,N/A,N/A,N/A
dishwasher beep and motor_cap_2.wav,N/A,"A machine started moving until the worker stopped and adjusted the machine, then continued working.",N/A,N/A,N/A
dishwasher beep and motor_cap_3.wav,N/A,N/A,"A person starts a lawnmower, stops it and then starts the lawnmower again.",N/A,N/A
dishwasher beep and motor_cap_4.wav,N/A,N/A,N/A,"Someone is operating some industrial machinery before it stalls, and then they restart it.",N/A
dishwasher beep and motor_cap_5.wav,N/A,N/A,N/A,N/A,"Someone is operating some industrial machinery before stalling it, and then restarting it."
dryer_long_1.wav,"A hairdryer is blowing, getting a little louder, and continuing.",A machine is continuously in operation as moving motors turn.,A machine with moving motors was continuously working,An audible blow dryer which steams and begins to vent.,Someone using a vacuum and hitting something and continuing to vacuum.
dryer_long_1_cap_1.wav,"A hairdryer is blowing, getting a little louder, and continuing.",N/A,N/A,N/A,N/A
dryer_long_1_cap_2.wav,N/A,A machine is continuously in operation as moving motors turn.,N/A,N/A,N/A
dryer_long_1_cap_3.wav,N/A,N/A,A machine with moving motors was continuously working,N/A,N/A
dryer_long_1_cap_4.wav,N/A,N/A,N/A,An audible blow dryer which steams and begins to vent.,N/A
dryer_long_1_cap_5.wav,N/A,N/A,N/A,N/A,Someone using a vacuum and hitting something and continuing to vacuum.
Sugar Packet.wav,A container of pills are shaken back and forth harshly then at a steady beat then fast and harsh.,"Someone crumples up a candy wrapper, bends it so it breaks, and wads it up.",Someone is playing with the plastic cover for a product.,Someone is shaking a sugar packet at varying speeds.,"Candies in a container are shaken back and forth harshly, then in a steady beat, then fast and harsh"
Sugar Packet_cap_1.wav,A container of pills are shaken back and forth harshly then at a steady beat then fast and harsh.,N/A,N/A,N/A,N/A
Sugar Packet_cap_2.wav,N/A,"Someone crumples up a candy wrapper, bends it so it breaks, and wads it up.",N/A,N/A,N/A
Sugar Packet_cap_3.wav,N/A,N/A,Someone is playing with the plastic cover for a product.,N/A,N/A
Sugar Packet_cap_4.wav,N/A,N/A,N/A,Someone is shaking a sugar packet at varying speeds.,N/A
Sugar Packet_cap_5.wav,N/A,N/A,N/A,N/A,"Candies in a container are shaken back and forth harshly, then in a steady beat, then fast and harsh"
Heavy Rain 1.wav,A Heavy rain storm violently hits the ground.,A heavy rainstorm violently hits the solid ground.,Heavy rain viewed from underneath a shielded area.,Moderate to heavy rainfall with light thunder in the background.,Moderate to heavy rainfall with slight thunder in the background.
Heavy Rain 1_cap_1.wav,A Heavy rain storm violently hits the ground.,N/A,N/A,N/A,N/A
Heavy Rain 1_cap_2.wav,N/A,A heavy rainstorm violently hits the solid ground.,N/A,N/A,N/A
Heavy Rain 1_cap_3.wav,N/A,N/A,Heavy rain viewed from underneath a shielded area.,N/A,N/A
Heavy Rain 1_cap_4.wav,N/A,N/A,N/A,Moderate to heavy rainfall with light thunder in the background.,N/A
Heavy Rain 1_cap_5.wav,N/A,N/A,N/A,N/A,Moderate to heavy rainfall with slight thunder in the background.
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 5mx10mx6m.wav,A person roams around then they strolls away.,A person walks in shuffles around and then they walk away.,Heavy footsteps walking and scraping across a hard floor.,Many footsteps in a hallway and then a slight pause,footsteps with heavy foot ware on a floor of wood
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 5mx10mx6m_cap_1.wav,A person roams around then they strolls away.,N/A,N/A,N/A,N/A
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 5mx10mx6m_cap_2.wav,N/A,A person walks in shuffles around and then they walk away.,N/A,N/A,N/A
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 5mx10mx6m_cap_3.wav,N/A,N/A,Heavy footsteps walking and scraping across a hard floor.,N/A,N/A
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 5mx10mx6m_cap_4.wav,N/A,N/A,N/A,Many footsteps in a hallway and then a slight pause,N/A
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 5mx10mx6m_cap_5.wav,N/A,N/A,N/A,N/A,footsteps with heavy foot ware on a floor of wood
CivicSI.Accelerating.1.wav,"A motor bike is started, and it revs its engine, before racing past while changing gears.","A motor bike starts, revs its engine and then races past as it changes gears.",A race car taking off from a garage at the racetrack.,A sports cars gears are shifted multiple points in time then navigates towards a street of crushed rock.,a sports car shifting gears four times and then cruising onto a gravel road.
CivicSI.Accelerating.1_cap_1.wav,"A motor bike is started, and it revs its engine, before racing past while changing gears.",N/A,N/A,N/A,N/A
CivicSI.Accelerating.1_cap_2.wav,N/A,"A motor bike starts, revs its engine and then races past as it changes gears.",N/A,N/A,N/A
CivicSI.Accelerating.1_cap_3.wav,N/A,N/A,A race car taking off from a garage at the racetrack.,N/A,N/A
CivicSI.Accelerating.1_cap_4.wav,N/A,N/A,N/A,A sports cars gears are shifted multiple points in time then navigates towards a street of crushed rock.,N/A
CivicSI.Accelerating.1_cap_5.wav,N/A,N/A,N/A,N/A,a sports car shifting gears four times and then cruising onto a gravel road.
Windshield Wiper.wav,"After vigorous cleaning, water is running and a brush is scrubbing.","Someone cleaning with a spraying tool, then scraping and squeaking.","The man uses the spraying tool to clean, causing the siding to scrape and squeak.",Water is moved with a squeegee and floor is swept.,Water is moved with a squeegee and then the floor is swept.
Windshield Wiper_cap_1.wav,"After vigorous cleaning, water is running and a brush is scrubbing.",N/A,N/A,N/A,N/A
Windshield Wiper_cap_2.wav,N/A,"Someone cleaning with a spraying tool, then scraping and squeaking.",N/A,N/A,N/A
Windshield Wiper_cap_3.wav,N/A,N/A,"The man uses the spraying tool to clean, causing the siding to scrape and squeak.",N/A,N/A
Windshield Wiper_cap_4.wav,N/A,N/A,N/A,Water is moved with a squeegee and floor is swept.,N/A
Windshield Wiper_cap_5.wav,N/A,N/A,N/A,N/A,Water is moved with a squeegee and then the floor is swept.
Pasta bag shuffling.wav,Packing paper is being loudly crunched by a person.,Someone grabbing a bag of potato chips and folding the bag.,Someone grabs a bag of potato chips and folds the bag,Someone opens up a paper bag and puts things inside it.,"Something is being crunched, then, after a pause, the crunching continues."
Pasta bag shuffling_cap_1.wav,Packing paper is being loudly crunched by a person.,N/A,N/A,N/A,N/A
Pasta bag shuffling_cap_2.wav,N/A,Someone grabbing a bag of potato chips and folding the bag.,N/A,N/A,N/A
Pasta bag shuffling_cap_3.wav,N/A,N/A,Someone grabs a bag of potato chips and folds the bag,N/A,N/A
Pasta bag shuffling_cap_4.wav,N/A,N/A,N/A,Someone opens up a paper bag and puts things inside it.,N/A
Pasta bag shuffling_cap_5.wav,N/A,N/A,N/A,N/A,"Something is being crunched, then, after a pause, the crunching continues."
