file_name,caption_1,caption_2,caption_3,caption_4,caption_5
wind_in_long_reeds_24_96_mono_cap_4.wav,N/A,N/A,N/A,"A windy scene with torrential rain, wind varies and dies down a little towards the very end.",N/A
wind_in_long_reeds_24_96_mono_cap_5.wav,N/A,N/A,N/A,N/A,"The rain fell heavily, continuously crackling and scratching"
Outdoor A_C Unit 1.wav,A loud motor drives a fan spinning round and around.,A machine being run at a constant speed.,A machine is being run at a constant speed.,A noisy motor drives a fan around and around.,Someone is trimming the grass in the garden.
Outdoor A_C Unit 1_cap_1.wav,A loud motor drives a fan spinning round and around.,N/A,N/A,N/A,N/A
Outdoor A_C Unit 1_cap_2.wav,N/A,A machine being run at a constant speed.,N/A,N/A,N/A
Outdoor A_C Unit 1_cap_3.wav,N/A,N/A,A machine is being run at a constant speed.,N/A,N/A
Outdoor A_C Unit 1_cap_4.wav,N/A,N/A,N/A,A noisy motor drives a fan around and around.,N/A
Outdoor A_C Unit 1_cap_5.wav,N/A,N/A,N/A,N/A,Someone is trimming the grass in the garden.
Applause_encore.wav,"A crowd is cheering, clapping and screaming throughout.",A crowd that is excited cheering at a live event.,A large amount of people start shouting and cheering together.,A large group of people clapping and chanting.,People clapping and screaming at a ball game.
Applause_encore_cap_1.wav,"A crowd is cheering, clapping and screaming throughout.",N/A,N/A,N/A,N/A
Applause_encore_cap_2.wav,N/A,A crowd that is excited cheering at a live event.,N/A,N/A,N/A
Applause_encore_cap_3.wav,N/A,N/A,A large amount of people start shouting and cheering together.,N/A,N/A
Applause_encore_cap_4.wav,N/A,N/A,N/A,A large group of people clapping and chanting.,N/A
Applause_encore_cap_5.wav,N/A,N/A,N/A,N/A,People clapping and screaming at a ball game.
Noisy Neighbors Real.wav,A person is taking loud steps up the stairs.,A person is walking on a metal floor with heavy boots,Someone climbing up a set of stairs in an old house.,Someone climbing up a staircase in an old house.,Someone is strolling steps noisily up some steps.
Noisy Neighbors Real_cap_1.wav,A person is taking loud steps up the stairs.,N/A,N/A,N/A,N/A
Noisy Neighbors Real_cap_2.wav,N/A,A person is walking on a metal floor with heavy boots,N/A,N/A,N/A
Noisy Neighbors Real_cap_3.wav,N/A,N/A,Someone climbing up a set of stairs in an old house.,N/A,N/A
Noisy Neighbors Real_cap_4.wav,N/A,N/A,N/A,Someone climbing up a staircase in an old house.,N/A
Noisy Neighbors Real_cap_5.wav,N/A,N/A,N/A,N/A,Someone is strolling steps noisily up some steps.
walking up steps.wav,Footsteps go up a wooden staircase and through a door.,Footsteps walk up a wooden staircase and through a door.,Heavy footsteps resonate and a door creaks as time goes on.,Someone was walking up the stairs while opening and closing the door and walking across their floor.,someone walking up the stairs opening and closing the door and walking across their floor
walking up steps_cap_1.wav,Footsteps go up a wooden staircase and through a door.,N/A,N/A,N/A,N/A
walking up steps_cap_2.wav,N/A,Footsteps walk up a wooden staircase and through a door.,N/A,N/A,N/A
walking up steps_cap_3.wav,N/A,N/A,Heavy footsteps resonate and a door creaks as time goes on.,N/A,N/A
walking up steps_cap_4.wav,N/A,N/A,N/A,Someone was walking up the stairs while opening and closing the door and walking across their floor.,N/A
walking up steps_cap_5.wav,N/A,N/A,N/A,N/A,someone walking up the stairs opening and closing the door and walking across their floor
20091224.bells.02.wav,A church bell is continuously ringing back and forth.,A large bell rings continuously while smaller bells ring at the same time.,Bells of different tones are ringing over one another and echoing.,"Small bells and large ones ring together, producing echoes.",Small bells ring at the same time that a large bell rings.
20091224.bells.02_cap_1.wav,A church bell is continuously ringing back and forth.,N/A,N/A,N/A,N/A
20091224.bells.02_cap_2.wav,N/A,A large bell rings continuously while smaller bells ring at the same time.,N/A,N/A,N/A
20091224.bells.02_cap_3.wav,N/A,N/A,Bells of different tones are ringing over one another and echoing.,N/A,N/A
20091224.bells.02_cap_4.wav,N/A,N/A,N/A,"Small bells and large ones ring together, producing echoes.",N/A
20091224.bells.02_cap_5.wav,N/A,N/A,N/A,N/A,Small bells ring at the same time that a large bell rings.
crickets Isolated songs 130322_00.wav,"A few birds, small ones are tweeting together.",Crickets are chirping with different volumes and tones.,Crickets are singing with varying volumes and pitches.,Some tiny birds are all singing in unison.,The only sound in the open field is the chirping of crickets.
crickets Isolated songs 130322_00_cap_1.wav,"A few birds, small ones are tweeting together.",N/A,N/A,N/A,N/A
crickets Isolated songs 130322_00_cap_2.wav,N/A,Crickets are chirping with different volumes and tones.,N/A,N/A,N/A
crickets Isolated songs 130322_00_cap_3.wav,N/A,N/A,Crickets are singing with varying volumes and pitches.,N/A,N/A
crickets Isolated songs 130322_00_cap_4.wav,N/A,N/A,N/A,Some tiny birds are all singing in unison.,N/A
crickets Isolated songs 130322_00_cap_5.wav,N/A,N/A,N/A,N/A,The only sound in the open field is the chirping of crickets.
tram_glories.wav,A distant man talks with large machine noises and creaks.,"Despite the noises and creaks of the large machine, talking was picked up from a man off in the distance.",People are talking and an aircraft lands in the midst of squeaking noise.,People chatting as a large vehicle comes to a stop.,Several people are talking in a room that has something mechanical running in the background.
tram_glories_cap_1.wav,A distant man talks with large machine noises and creaks.,N/A,N/A,N/A,N/A
tram_glories_cap_2.wav,N/A,"Despite the noises and creaks of the large machine, talking was picked up from a man off in the distance.",N/A,N/A,N/A
tram_glories_cap_3.wav,N/A,N/A,People are talking and an aircraft lands in the midst of squeaking noise.,N/A,N/A
tram_glories_cap_4.wav,N/A,N/A,N/A,People chatting as a large vehicle comes to a stop.,N/A
tram_glories_cap_5.wav,N/A,N/A,N/A,N/A,Several people are talking in a room that has something mechanical running in the background.
Alaska Airlines.wav,"While people are talking and someone is clearing her throat, a woman is giving announcement before taking off.",A woman makes an announcement with a soft voice.,A woman clears her throat as she is speaking over an intercom.,a woman is giving announcement before take off while people are talking and someone is clearing her throat,a woman is speaking over an intercom and a woman clears her throat
Alaska Airlines_cap_1.wav,"While people are talking and someone is clearing her throat, a woman is giving announcement before taking off.",N/A,N/A,N/A,N/A
Alaska Airlines_cap_2.wav,N/A,A woman makes an announcement with a soft voice.,N/A,N/A,N/A
Alaska Airlines_cap_3.wav,N/A,N/A,A woman clears her throat as she is speaking over an intercom.,N/A,N/A
Alaska Airlines_cap_4.wav,N/A,N/A,N/A,a woman is giving announcement before take off while people are talking and someone is clearing her throat,N/A
Alaska Airlines_cap_5.wav,N/A,N/A,N/A,N/A,a woman is speaking over an intercom and a woman clears her throat
IowaCity2_28jan2006.wav,A car drives down the street and birds chirp in the background with occasional car sounds.,A car drives down the street and birds chirp with occasional car sounds.,"A car is driving down a path, as it goes it clears a path for the birds to chirp",Car driving by down a path and clearing the way for birds to chirp.,Vehicles make a close approach while birds chirp in the background and more vehicles pass by.
IowaCity2_28jan2006_cap_1.wav,A car drives down the street and birds chirp in the background with occasional car sounds.,N/A,N/A,N/A,N/A
IowaCity2_28jan2006_cap_2.wav,N/A,A car drives down the street and birds chirp with occasional car sounds.,N/A,N/A,N/A
IowaCity2_28jan2006_cap_3.wav,N/A,N/A,"A car is driving down a path, as it goes it clears a path for the birds to chirp",N/A,N/A
IowaCity2_28jan2006_cap_4.wav,N/A,N/A,N/A,Car driving by down a path and clearing the way for birds to chirp.,N/A
IowaCity2_28jan2006_cap_5.wav,N/A,N/A,N/A,N/A,Vehicles make a close approach while birds chirp in the background and more vehicles pass by.
birds_in_moms_garden.wav,"A cow moos one time, while birds are making chirping noises.",A distant large animal bellows once while birds chirp nonstop.,Birds chirp rapidly and a cow moos once.,Chirping birds and a cow are in a wooded area.,Multiple birds are chirping and a cow is mooing throughout the entire clip.
birds_in_moms_garden_cap_1.wav,"A cow moos one time, while birds are making chirping noises.",N/A,N/A,N/A,N/A
birds_in_moms_garden_cap_2.wav,N/A,A distant large animal bellows once while birds chirp nonstop.,N/A,N/A,N/A
birds_in_moms_garden_cap_3.wav,N/A,N/A,Birds chirp rapidly and a cow moos once.,N/A,N/A
birds_in_moms_garden_cap_4.wav,N/A,N/A,N/A,Chirping birds and a cow are in a wooded area.,N/A
birds_in_moms_garden_cap_5.wav,N/A,N/A,N/A,N/A,Multiple birds are chirping and a cow is mooing throughout the entire clip.
Chainsaw Crosscutting  3.wav,A gas operated chainsaw is revving up and buzzing aloud.,A gas operated chainsaw is revving up and buzzing.,A person using a chainsaw to cut up wood.,"A person, who has a chainsaw, uses it to cut up some wood.",A running chainsaw starts slowing as it cuts through an object.
Chainsaw Crosscutting  3_cap_1.wav,A gas operated chainsaw is revving up and buzzing aloud.,N/A,N/A,N/A,N/A
Chainsaw Crosscutting  3_cap_2.wav,N/A,A gas operated chainsaw is revving up and buzzing.,N/A,N/A,N/A
Chainsaw Crosscutting  3_cap_3.wav,N/A,N/A,A person using a chainsaw to cut up wood.,N/A,N/A
Chainsaw Crosscutting  3_cap_4.wav,N/A,N/A,N/A,"A person, who has a chainsaw, uses it to cut up some wood.",N/A
Chainsaw Crosscutting  3_cap_5.wav,N/A,N/A,N/A,N/A,A running chainsaw starts slowing as it cuts through an object.
SummerFieldBirdSingingMay23rd2015.wav,"Birds chirp rapidly, some in higher pitches less frequently.",Many kinds of birds are chirping aloud to each other.,Many kinds of birds are chirping to each other,More than one bird is chirping loudly in the background.,Several birds are tweeting and chirping consistently in rhythm.
SummerFieldBirdSingingMay23rd2015_cap_1.wav,"Birds chirp rapidly, some in higher pitches less frequently.",N/A,N/A,N/A,N/A
SummerFieldBirdSingingMay23rd2015_cap_2.wav,N/A,Many kinds of birds are chirping aloud to each other.,N/A,N/A,N/A
SummerFieldBirdSingingMay23rd2015_cap_3.wav,N/A,N/A,Many kinds of birds are chirping to each other,N/A,N/A
SummerFieldBirdSingingMay23rd2015_cap_4.wav,N/A,N/A,N/A,More than one bird is chirping loudly in the background.,N/A
SummerFieldBirdSingingMay23rd2015_cap_5.wav,N/A,N/A,N/A,N/A,Several birds are tweeting and chirping consistently in rhythm.
OrchestraTuning2.wav,A range of monotonous musical tones were being made by an electronic sound system.,An electronic sound system is producing a range of monotonous musical tones.,Different musical instruments are constantly playing but at different pitches for each instrument.,Different musical instruments are playing at a constant but different pitches for each instrument.,blow horn and other instrumental music are being played in a symphony
OrchestraTuning2_cap_1.wav,A range of monotonous musical tones were being made by an electronic sound system.,N/A,N/A,N/A,N/A
OrchestraTuning2_cap_2.wav,N/A,An electronic sound system is producing a range of monotonous musical tones.,N/A,N/A,N/A
OrchestraTuning2_cap_3.wav,N/A,N/A,Different musical instruments are constantly playing but at different pitches for each instrument.,N/A,N/A
OrchestraTuning2_cap_4.wav,N/A,N/A,N/A,Different musical instruments are playing at a constant but different pitches for each instrument.,N/A
OrchestraTuning2_cap_5.wav,N/A,N/A,N/A,N/A,blow horn and other instrumental music are being played in a symphony
Sizzling pan.wav,A fire roars and crackles in the background as time goes on.,A fire roars and crackles in the background over time.,A needle is placed on a record and then briefly lifted before it is placed down again.,Someone is frying something and they remove it then they continue frying it.,Someone is frying something they remove it for a second then they continue frying it.
Sizzling pan_cap_1.wav,A fire roars and crackles in the background as time goes on.,N/A,N/A,N/A,N/A
Sizzling pan_cap_2.wav,N/A,A fire roars and crackles in the background over time.,N/A,N/A,N/A
Sizzling pan_cap_3.wav,N/A,N/A,A needle is placed on a record and then briefly lifted before it is placed down again.,N/A,N/A
Sizzling pan_cap_4.wav,N/A,N/A,N/A,Someone is frying something and they remove it then they continue frying it.,N/A
Sizzling pan_cap_5.wav,N/A,N/A,N/A,N/A,Someone is frying something they remove it for a second then they continue frying it.
car burning.wav,An engine whirs in the distance while the nearby fire crackles.,Rain is falling down from the sky lightly with a drizzle.,Someone stirring up a campfire with a stick.,The fire is burning some logs while an engine is whirring in the background,"With a stick, someone is stirring up a campfire."
car burning_cap_1.wav,An engine whirs in the distance while the nearby fire crackles.,N/A,N/A,N/A,N/A
car burning_cap_2.wav,N/A,Rain is falling down from the sky lightly with a drizzle.,N/A,N/A,N/A
car burning_cap_3.wav,N/A,N/A,Someone stirring up a campfire with a stick.,N/A,N/A
car burning_cap_4.wav,N/A,N/A,N/A,The fire is burning some logs while an engine is whirring in the background,N/A
car burning_cap_5.wav,N/A,N/A,N/A,N/A,"With a stick, someone is stirring up a campfire."
20090407.toy.train.01.wav,A tractor engine idles while people knock wood.,A vehicle driving through some wooden planks at a slow pace,An engine idles than advances and goes away into the distance.,An engine is revved while workers knock in the background and the engine changes to an idle.,"An engine is revving up while some knocking in the background, the engine starts to fade out"
20090407.toy.train.01_cap_1.wav,A tractor engine idles while people knock wood.,N/A,N/A,N/A,N/A
20090407.toy.train.01_cap_2.wav,N/A,A vehicle driving through some wooden planks at a slow pace,N/A,N/A,N/A
20090407.toy.train.01_cap_3.wav,N/A,N/A,An engine idles than advances and goes away into the distance.,N/A,N/A
20090407.toy.train.01_cap_4.wav,N/A,N/A,N/A,An engine is revved while workers knock in the background and the engine changes to an idle.,N/A
20090407.toy.train.01_cap_5.wav,N/A,N/A,N/A,N/A,"An engine is revving up while some knocking in the background, the engine starts to fade out"
WoodenFloorFootsteps_Boots_01.wav,A person with hard shoes walking on a wooden floor.,Feet clanking over the wooden planks of the floor boards.,Feet clanking the wooden planks of the floor boards.,Loud tapping resounds as the hard shoes move across the wooden floor.,Shoes walking across a hardwood floor at an erratic pace.
WoodenFloorFootsteps_Boots_01_cap_1.wav,A person with hard shoes walking on a wooden floor.,N/A,N/A,N/A,N/A
WoodenFloorFootsteps_Boots_01_cap_2.wav,N/A,Feet clanking over the wooden planks of the floor boards.,N/A,N/A,N/A
WoodenFloorFootsteps_Boots_01_cap_3.wav,N/A,N/A,Feet clanking the wooden planks of the floor boards.,N/A,N/A
WoodenFloorFootsteps_Boots_01_cap_4.wav,N/A,N/A,N/A,Loud tapping resounds as the hard shoes move across the wooden floor.,N/A
WoodenFloorFootsteps_Boots_01_cap_5.wav,N/A,N/A,N/A,N/A,Shoes walking across a hardwood floor at an erratic pace.
Canal St.wav,A person takes off on his motorcycle while someone watches.,People are talking in the background while different kinds of vehicles are moving nearby.,People are talking in the background while various types of vehicles move nearby.,"While a woman speaks, a large truck travels by.",A person is taking off on his motorcycle.
Canal St_cap_1.wav,A person takes off on his motorcycle while someone watches.,N/A,N/A,N/A,N/A
Canal St_cap_2.wav,N/A,People are talking in the background while different kinds of vehicles are moving nearby.,N/A,N/A,N/A
Canal St_cap_3.wav,N/A,N/A,People are talking in the background while various types of vehicles move nearby.,N/A,N/A
Canal St_cap_4.wav,N/A,N/A,N/A,"While a woman speaks, a large truck travels by.",N/A
Canal St_cap_5.wav,N/A,N/A,N/A,N/A,A person is taking off on his motorcycle.
extractor_hood.wav,"A car drives up from a distance, then it stops and shuts off.","A fan blowing air quietly, then loudly and then being turned off.","As the door opened, the muffled patter rain grew louder.","Muffled rain, a door opening then loud rain.",Someone started the blower and then switched it to make it blow harder.
extractor_hood_cap_1.wav,"A car drives up from a distance, then it stops and shuts off.",N/A,N/A,N/A,N/A
extractor_hood_cap_2.wav,N/A,"A fan blowing air quietly, then loudly and then being turned off.",N/A,N/A,N/A
extractor_hood_cap_3.wav,N/A,N/A,"As the door opened, the muffled patter rain grew louder.",N/A,N/A
extractor_hood_cap_4.wav,N/A,N/A,N/A,"Muffled rain, a door opening then loud rain.",N/A
extractor_hood_cap_5.wav,N/A,N/A,N/A,N/A,Someone started the blower and then switched it to make it blow harder.
Eerie Sax.wav,A musical instrument is played with the dropping water in the background,A saxophone player plays a song before moving on into the distance.,A street musician is playing a saxophone on the sidewalk.,A street musician plays a saxophone on the sidewalk.,Dripping water is in the background while a musical instrument plays.
Eerie Sax_cap_1.wav,A musical instrument is played with the dropping water in the background,N/A,N/A,N/A,N/A
Eerie Sax_cap_2.wav,N/A,A saxophone player plays a song before moving on into the distance.,N/A,N/A,N/A
Eerie Sax_cap_3.wav,N/A,N/A,A street musician is playing a saxophone on the sidewalk.,N/A,N/A
Eerie Sax_cap_4.wav,N/A,N/A,N/A,A street musician plays a saxophone on the sidewalk.,N/A
Eerie Sax_cap_5.wav,N/A,N/A,N/A,N/A,Dripping water is in the background while a musical instrument plays.
20100421.dog.vs.cat.wav,A dog is barking and growling randomly at multiple times.,A dog is barking and then it continues for the rest of the time.,A dog woofs and produces a low rumble from deep in its throat.,a dog is barking and is also growling.,a dog that is barking and growling sporadically
20100421.dog.vs.cat_cap_1.wav,A dog is barking and growling randomly at multiple times.,N/A,N/A,N/A,N/A
20100421.dog.vs.cat_cap_2.wav,N/A,A dog is barking and then it continues for the rest of the time.,N/A,N/A,N/A
20100421.dog.vs.cat_cap_3.wav,N/A,N/A,A dog woofs and produces a low rumble from deep in its throat.,N/A,N/A
20100421.dog.vs.cat_cap_4.wav,N/A,N/A,N/A,a dog is barking and is also growling.,N/A
20100421.dog.vs.cat_cap_5.wav,N/A,N/A,N/A,N/A,a dog that is barking and growling sporadically
Blackbird sounds.wav,A bird chirps and a car passes by.,A bird chirps while a car passes by.,"Many birds chirp and vocalize, while wind blows.",The twitter of birds while rain falls and footsteps echo and a dog woofs.,"multiple birds chirping outside, with wind gusts in background."
Blackbird sounds_cap_1.wav,A bird chirps and a car passes by.,N/A,N/A,N/A,N/A
Blackbird sounds_cap_2.wav,N/A,A bird chirps while a car passes by.,N/A,N/A,N/A
Blackbird sounds_cap_3.wav,N/A,N/A,"Many birds chirp and vocalize, while wind blows.",N/A,N/A
Blackbird sounds_cap_4.wav,N/A,N/A,N/A,The twitter of birds while rain falls and footsteps echo and a dog woofs.,N/A
Blackbird sounds_cap_5.wav,N/A,N/A,N/A,N/A,"multiple birds chirping outside, with wind gusts in background."
R05_0197.wav,A large engine of a trucks is being revved and heated.,A old cars engine on that rattles a little.,An engine is rumbling while a vehicle is stopped in the same position.,An engine rumbles while a vehicle is stopped in the same position.,"Nearby, someone drives a small car and a swing is creaking."
R05_0197_cap_1.wav,A large engine of a trucks is being revved and heated.,N/A,N/A,N/A,N/A
R05_0197_cap_2.wav,N/A,A old cars engine on that rattles a little.,N/A,N/A,N/A
R05_0197_cap_3.wav,N/A,N/A,An engine is rumbling while a vehicle is stopped in the same position.,N/A,N/A
R05_0197_cap_4.wav,N/A,N/A,N/A,An engine rumbles while a vehicle is stopped in the same position.,N/A
R05_0197_cap_5.wav,N/A,N/A,N/A,N/A,"Nearby, someone drives a small car and a swing is creaking."
20100423.river.01.wav,Air moving at high velocity and birds chirping in the same location.,The waterfall is roaring while birds chirp in the background.,Water flows down an outdoor waterfall as birds chirp in the background.,Water pours down a waterfall as birds chirp outside.,the waterfall is roaring while birds are chirping in the background
20100423.river.01_cap_1.wav,Air moving at high velocity and birds chirping in the same location.,N/A,N/A,N/A,N/A
20100423.river.01_cap_2.wav,N/A,The waterfall is roaring while birds chirp in the background.,N/A,N/A,N/A
20100423.river.01_cap_3.wav,N/A,N/A,Water flows down an outdoor waterfall as birds chirp in the background.,N/A,N/A
20100423.river.01_cap_4.wav,N/A,N/A,N/A,Water pours down a waterfall as birds chirp outside.,N/A
20100423.river.01_cap_5.wav,N/A,N/A,N/A,N/A,the waterfall is roaring while birds are chirping in the background
Compressor_Motor_In_Workshop.wav,A heavy machine operating at a fairly fast speed as it beats at a high velocity.,A heavy machine with an engine that spins fast operates at a fairly fast speed.,A large loud generator is running on idle mode.,A large loud heavy generator running on idle,A vibrating machine is working nearby without any change.
Compressor_Motor_In_Workshop_cap_1.wav,A heavy machine operating at a fairly fast speed as it beats at a high velocity.,N/A,N/A,N/A,N/A
Compressor_Motor_In_Workshop_cap_2.wav,N/A,A heavy machine with an engine that spins fast operates at a fairly fast speed.,N/A,N/A,N/A
Compressor_Motor_In_Workshop_cap_3.wav,N/A,N/A,A large loud generator is running on idle mode.,N/A,N/A
Compressor_Motor_In_Workshop_cap_4.wav,N/A,N/A,N/A,A large loud heavy generator running on idle,N/A
Compressor_Motor_In_Workshop_cap_5.wav,N/A,N/A,N/A,N/A,A vibrating machine is working nearby without any change.
break_through_blocked_door.wav,Knocking and rattling of wood object and opening it and knocking harder,"Repeated door slamming shut multiple times, someone pounding on the door and a repeat of the opening and slamming.","Someone is opening and closing a door, then loudly knocking on it.",Someone opening and closing a door over and over.,The wood object knocks and rattles and when it is opened the knocking gets louder.
break_through_blocked_door_cap_1.wav,Knocking and rattling of wood object and opening it and knocking harder,N/A,N/A,N/A,N/A
break_through_blocked_door_cap_2.wav,N/A,"Repeated door slamming shut multiple times, someone pounding on the door and a repeat of the opening and slamming.",N/A,N/A,N/A
break_through_blocked_door_cap_3.wav,N/A,N/A,"Someone is opening and closing a door, then loudly knocking on it.",N/A,N/A
break_through_blocked_door_cap_4.wav,N/A,N/A,N/A,Someone opening and closing a door over and over.,N/A
break_through_blocked_door_cap_5.wav,N/A,N/A,N/A,N/A,The wood object knocks and rattles and when it is opened the knocking gets louder.
car passing under the bridge.wav,It is raining hard and a car passes by on the wet road.,It rains hard and a car passes by on the wet road.,Rain on a pavement street with a car going by,Traffic drives past on a dark and rainy day,"While a car is going by, it is raining on the paved street."
car passing under the bridge_cap_1.wav,It is raining hard and a car passes by on the wet road.,N/A,N/A,N/A,N/A
car passing under the bridge_cap_2.wav,N/A,It rains hard and a car passes by on the wet road.,N/A,N/A,N/A
car passing under the bridge_cap_3.wav,N/A,N/A,Rain on a pavement street with a car going by,N/A,N/A
car passing under the bridge_cap_4.wav,N/A,N/A,N/A,Traffic drives past on a dark and rainy day,N/A
car passing under the bridge_cap_5.wav,N/A,N/A,N/A,N/A,"While a car is going by, it is raining on the paved street."
20100917.14h.thunder.rain.wav,A bottle can is rattling against a hard surface.,A bottle can that is rattling against a hard surface.,A loud thunderstorm with rain and wind blowing a cowbell wind chime.,The wind is blowing so strongly that it makes metal objects bounce into each other.,The wind is blowing very strong making metal objects bounce into each other.
20100917.14h.thunder.rain_cap_1.wav,A bottle can is rattling against a hard surface.,N/A,N/A,N/A,N/A
20100917.14h.thunder.rain_cap_2.wav,N/A,A bottle can that is rattling against a hard surface.,N/A,N/A,N/A
20100917.14h.thunder.rain_cap_3.wav,N/A,N/A,A loud thunderstorm with rain and wind blowing a cowbell wind chime.,N/A,N/A
20100917.14h.thunder.rain_cap_4.wav,N/A,N/A,N/A,The wind is blowing so strongly that it makes metal objects bounce into each other.,N/A
20100917.14h.thunder.rain_cap_5.wav,N/A,N/A,N/A,N/A,The wind is blowing very strong making metal objects bounce into each other.
md4trk9.wav,A person is shaking a rattle at a regular beat.,"A rattle is being shaken, getting more rhythmic as time goes on.","A rattle is being shaken, more rhythmically as time goes on.",Small objects bounce around in a hard container at a consistent rate.,The consistent rate of small objects bouncing in the hard container.
md4trk9_cap_1.wav,A person is shaking a rattle at a regular beat.,N/A,N/A,N/A,N/A
md4trk9_cap_2.wav,N/A,"A rattle is being shaken, getting more rhythmic as time goes on.",N/A,N/A,N/A
md4trk9_cap_3.wav,N/A,N/A,"A rattle is being shaken, more rhythmically as time goes on.",N/A,N/A
md4trk9_cap_4.wav,N/A,N/A,N/A,Small objects bounce around in a hard container at a consistent rate.,N/A
md4trk9_cap_5.wav,N/A,N/A,N/A,N/A,The consistent rate of small objects bouncing in the hard container.
tap_dance_practice.wav,A person is practicing tap dancing inside a room.,A person practicing tap dancing inside a room.,Click clacking of shoes on a solid surface.,Someone is clapping their hands while tap dancing.,Someone who is clapping their hands and tap dancing.
tap_dance_practice_cap_1.wav,A person is practicing tap dancing inside a room.,N/A,N/A,N/A,N/A
tap_dance_practice_cap_2.wav,N/A,A person practicing tap dancing inside a room.,N/A,N/A,N/A
tap_dance_practice_cap_3.wav,N/A,N/A,Click clacking of shoes on a solid surface.,N/A,N/A
tap_dance_practice_cap_4.wav,N/A,N/A,N/A,Someone is clapping their hands while tap dancing.,N/A
tap_dance_practice_cap_5.wav,N/A,N/A,N/A,N/A,Someone who is clapping their hands and tap dancing.
20101121.sanlucar.market.wav,A man and woman converse as a group of people chatter near them.,Crowd chatter resonates in the background while a man and woman converse.,A man screams as an another man answers while people are talking and arguing.,People in an outdoor market square talk loudly to each other.,People are in a market and the people talk to each other.
20101121.sanlucar.market_cap_1.wav,A man and woman converse as a group of people chatter near them.,N/A,N/A,N/A,N/A
20101121.sanlucar.market_cap_2.wav,N/A,Crowd chatter resonates in the background while a man and woman converse.,N/A,N/A,N/A
20101121.sanlucar.market_cap_3.wav,N/A,N/A,A man screams as an another man answers while people are talking and arguing.,N/A,N/A
20101121.sanlucar.market_cap_4.wav,N/A,N/A,N/A,People in an outdoor market square talk loudly to each other.,N/A
20101121.sanlucar.market_cap_5.wav,N/A,N/A,N/A,N/A,People are in a market and the people talk to each other.
bath in a river.wav,The family is playing and talking in the background.,Three people chatting and arguing around flowing water.,Water rushes into a pool from a waterfall while young people talk.,Young people speak while a waterfall makes noise.,people talking in the foreground with loud water sounds in the background
bath in a river_cap_1.wav,The family is playing and talking in the background.,N/A,N/A,N/A,N/A
bath in a river_cap_2.wav,N/A,Three people chatting and arguing around flowing water.,N/A,N/A,N/A
bath in a river_cap_3.wav,N/A,N/A,Water rushes into a pool from a waterfall while young people talk.,N/A,N/A
bath in a river_cap_4.wav,N/A,N/A,N/A,Young people speak while a waterfall makes noise.,N/A
bath in a river_cap_5.wav,N/A,N/A,N/A,N/A,people talking in the foreground with loud water sounds in the background
Party Sounds-AIFF 44.1_16.wav,A crowd of people are arguing in a room.,A large gathering of people are talking at one time.,A large group of people are all talking at the same time.,Many voices are yelling over each other while packed together,People are talking between each other at a large gathering.
Party Sounds-AIFF 44.1_16_cap_1.wav,A crowd of people are arguing in a room.,N/A,N/A,N/A,N/A
Party Sounds-AIFF 44.1_16_cap_2.wav,N/A,A large gathering of people are talking at one time.,N/A,N/A,N/A
Party Sounds-AIFF 44.1_16_cap_3.wav,N/A,N/A,A large group of people are all talking at the same time.,N/A,N/A
Party Sounds-AIFF 44.1_16_cap_4.wav,N/A,N/A,N/A,Many voices are yelling over each other while packed together,N/A
Party Sounds-AIFF 44.1_16_cap_5.wav,N/A,N/A,N/A,N/A,People are talking between each other at a large gathering.
fr9 07 street sounds.wav,A loud motorcycle passes by a group of people talking and yelling.,Birds and people are chatting when a vehicle drives by down a path.,Outdoor street cafe where traffic sometimes drowns out the chatter of people and ringing.,Traffic sometimes drowns out the chatter of people and the ringing up at the outdoor street cafe.,a bike ride some people are riding the bike and some people are making some conversations
fr9 07 street sounds_cap_1.wav,A loud motorcycle passes by a group of people talking and yelling.,N/A,N/A,N/A,N/A
fr9 07 street sounds_cap_2.wav,N/A,Birds and people are chatting when a vehicle drives by down a path.,N/A,N/A,N/A
fr9 07 street sounds_cap_3.wav,N/A,N/A,Outdoor street cafe where traffic sometimes drowns out the chatter of people and ringing.,N/A,N/A
fr9 07 street sounds_cap_4.wav,N/A,N/A,N/A,Traffic sometimes drowns out the chatter of people and the ringing up at the outdoor street cafe.,N/A
fr9 07 street sounds_cap_5.wav,N/A,N/A,N/A,N/A,a bike ride some people are riding the bike and some people are making some conversations
paper_cup.wav,A saw is used to quickly cut through a plank.,Many clicks and rustling of things interrupts the sawing,Saw cutting through a board at a fast rate.,Sawing is interrupted by many clicks and rustling of things.,muffled rubbing and sawing sounds with clattering noises
paper_cup_cap_1.wav,A saw is used to quickly cut through a plank.,N/A,N/A,N/A,N/A
paper_cup_cap_2.wav,N/A,Many clicks and rustling of things interrupts the sawing,N/A,N/A,N/A
paper_cup_cap_3.wav,N/A,N/A,Saw cutting through a board at a fast rate.,N/A,N/A
paper_cup_cap_4.wav,N/A,N/A,N/A,Sawing is interrupted by many clicks and rustling of things.,N/A
paper_cup_cap_5.wav,N/A,N/A,N/A,N/A,muffled rubbing and sawing sounds with clattering noises
Untitled-13.wav,A high pitched type of music plays and goes up to a higher pitch at the end.,A loud wail from a large metal bridge is being raised.,A machine is operating with speeds and pitches that change.,A machine running at varying speeds and at different pitches.,"High pitched music is playing, and the pitch is even higher by the end of the song."
