fname,raw_text,text
Distant Hammer_cap_1.wav,A variety of birds are chirping and one hard object is striking another hard object close by.,a variety of birds are chirping and one hard object is striking another hard object close by
Distant Hammer_cap_2.wav,A variety of birds are chirping and one hard object is striking another hard object nearby.,a variety of birds are chirping and one hard object is striking another hard object nearby
Distant Hammer_cap_3.wav,Birds sing as an object hits against another rhythmically.,birds sing as an object hits against another rhythmically
Distant Hammer_cap_4.wav,Several birds are singing outside while someone is hammering in the background.,several birds are singing outside while someone is hammering in the background
Distant Hammer_cap_5.wav,Several birds singing outside while someone is hammering in the background.,several birds singing outside while someone is hammering in the background
bird in the Hague at dawn 5.wav,A bird calling out and singing in an open field.,a bird calling out and singing in an open field
bird in the Hague at dawn 5.wav,"A bird calls out, singing in the open field.",a bird calls out singing in the open field
bird in the Hague at dawn 5.wav,Several birds are singing outside with faint traffic sounds nearby.,several birds are singing outside with faint traffic sounds nearby
bird in the Hague at dawn 5.wav,Several birds singing outside with faint traffic sounds nearby.,several birds singing outside with faint traffic sounds nearby
bird in the Hague at dawn 5.wav,The birds are chirping in a tree with a highway off in the distance.,the birds are chirping in a tree with a highway off in the distance
bird in the Hague at dawn 5_cap_1.wav,A bird calling out and singing in an open field.,a bird calling out and singing in an open field
bird in the Hague at dawn 5_cap_2.wav,"A bird calls out, singing in the open field.",a bird calls out singing in the open field
bird in the Hague at dawn 5_cap_3.wav,Several birds are singing outside with faint traffic sounds nearby.,several birds are singing outside with faint traffic sounds nearby
bird in the Hague at dawn 5_cap_4.wav,Several birds singing outside with faint traffic sounds nearby.,several birds singing outside with faint traffic sounds nearby
bird in the Hague at dawn 5_cap_5.wav,The birds are chirping in a tree with a highway off in the distance.,the birds are chirping in a tree with a highway off in the distance
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop).wav",A bunch of birds are chirping and tweeting,a bunch of birds are chirping and tweeting
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop).wav",Birds are chirping in the background while the engine of a car is revving up.,birds are chirping in the background while the engine of a car is revving up
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop).wav",Birds chirp in the background while the engine of a car is revving up.,birds chirp in the background while the engine of a car is revving up
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop).wav",Birds chirp to each other above and cars rumble in the distance.,birds chirp to each other above and cars rumble in the distance
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop).wav",Birds singing in an open field during the day and an engine running.,birds singing in an open field during the day and an engine running
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop)_cap_1.wav",A bunch of birds are chirping and tweeting,a bunch of birds are chirping and tweeting
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop)_cap_2.wav",Birds are chirping in the background while the engine of a car is revving up.,birds are chirping in the background while the engine of a car is revving up
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop)_cap_3.wav",Birds chirp in the background while the engine of a car is revving up.,birds chirp in the background while the engine of a car is revving up
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop)_cap_4.wav",Birds chirp to each other above and cars rumble in the distance.,birds chirp to each other above and cars rumble in the distance
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop)_cap_5.wav",Birds singing in an open field during the day and an engine running.,birds singing in an open field during the day and an engine running
top_of_hill_estialescq_minimal_soundscape.wav,A motor hums steadily while birds chirp outside.,a motor hums steadily while birds chirp outside
top_of_hill_estialescq_minimal_soundscape.wav,A motor is humming steadily while birds are chirping outside.,a motor is humming steadily while birds are chirping outside
top_of_hill_estialescq_minimal_soundscape.wav,Large trucks passing through as a flock of birds fly by cawing.,large trucks passing through as a flock of birds fly by cawing
top_of_hill_estialescq_minimal_soundscape.wav,Large trucks passing through as flock of birds go by cawing,large trucks passing through as flock of birds go by cawing
top_of_hill_estialescq_minimal_soundscape.wav,Whirring noises are in the background while birds are chirping in a field.,whirring noises are in the background while birds are chirping in a field
top_of_hill_estialescq_minimal_soundscape_cap_1.wav,A motor hums steadily while birds chirp outside.,a motor hums steadily while birds chirp outside
top_of_hill_estialescq_minimal_soundscape_cap_2.wav,A motor is humming steadily while birds are chirping outside.,a motor is humming steadily while birds are chirping outside
top_of_hill_estialescq_minimal_soundscape_cap_3.wav,Large trucks passing through as a flock of birds fly by cawing.,large trucks passing through as a flock of birds fly by cawing
top_of_hill_estialescq_minimal_soundscape_cap_4.wav,Large trucks passing through as flock of birds go by cawing,large trucks passing through as flock of birds go by cawing
top_of_hill_estialescq_minimal_soundscape_cap_5.wav,Whirring noises are in the background while birds are chirping in a field.,whirring noises are in the background while birds are chirping in a field
20060523.grassland.wav,"A loud, rushing river flows as birds sing and chirp nearby.",a loud rushing river flows as birds sing and chirp nearby
20060523.grassland.wav,A noisy windy beach where birds are chirping.,a noisy windy beach where birds are chirping
20060523.grassland.wav,Birds are chirping and singing with waterfall in the background.,birds are chirping and singing with waterfall in the background
20060523.grassland.wav,Birds are singing with waterfall in the background,birds are singing with waterfall in the background
20060523.grassland.wav,The birds were chirping on a noisy windy beach.,the birds were chirping on a noisy windy beach
20060523.grassland_cap_1.wav,"A loud, rushing river flows as birds sing and chirp nearby.",a loud rushing river flows as birds sing and chirp nearby
20060523.grassland_cap_2.wav,A noisy windy beach where birds are chirping.,a noisy windy beach where birds are chirping
20060523.grassland_cap_3.wav,Birds are chirping and singing with waterfall in the background.,birds are chirping and singing with waterfall in the background
20060523.grassland_cap_4.wav,Birds are singing with waterfall in the background,birds are singing with waterfall in the background
20060523.grassland_cap_5.wav,The birds were chirping on a noisy windy beach.,the birds were chirping on a noisy windy beach
Bandsaw Cut.wav,A person cutting wood using a table saw.,a person cutting wood using a table saw
Bandsaw Cut.wav,A person using a table saw cutting wood,a person using a table saw cutting wood
Bandsaw Cut.wav,A table saw is turned on by electric power and then used to cut.,a table saw is turned on by electric power and then used to cut
Bandsaw Cut.wav,Someone is cutting a piece of wood with a saw.,someone is cutting a piece of wood with a saw
Bandsaw Cut.wav,"Using a saw, someone is cutting a piece of wood.",using a saw someone is cutting a piece of wood
Bandsaw Cut_cap_1.wav,A person cutting wood using a table saw.,a person cutting wood using a table saw
Bandsaw Cut_cap_2.wav,A person using a table saw cutting wood,a person using a table saw cutting wood
Bandsaw Cut_cap_3.wav,A table saw is turned on by electric power and then used to cut.,a table saw is turned on by electric power and then used to cut
Bandsaw Cut_cap_4.wav,Someone is cutting a piece of wood with a saw.,someone is cutting a piece of wood with a saw
Bandsaw Cut_cap_5.wav,"Using a saw, someone is cutting a piece of wood.",using a saw someone is cutting a piece of wood
Bathtub.wav,The water is flowing while filling the bath up.,the water is flowing while filling the bath up
Bathtub.wav,Water is coming out of a faucet and is filling a bath up.,water is coming out of a faucet and is filling a bath up
Bathtub.wav,Water is pouring from the gutter and it is hitting the floor.,water is pouring from the gutter and it is hitting the floor
Bathtub.wav,Water is running and splashing on a surface.,water is running and splashing on a surface
Bathtub.wav,Water splashes and runs on a surface quickly.,water splashes and runs on a surface quickly
Bathtub_cap_1.wav,The water is flowing while filling the bath up.,the water is flowing while filling the bath up
Bathtub_cap_2.wav,Water is coming out of a faucet and is filling a bath up.,water is coming out of a faucet and is filling a bath up
Bathtub_cap_3.wav,Water is pouring from the gutter and it is hitting the floor.,water is pouring from the gutter and it is hitting the floor
Bathtub_cap_4.wav,Water is running and splashing on a surface.,water is running and splashing on a surface
Bathtub_cap_5.wav,Water splashes and runs on a surface quickly.,water splashes and runs on a surface quickly
truck_passes_by.wav,A metal door clanks open as large vehicles drive by.,a metal door clanks open as large vehicles drive by
truck_passes_by.wav,A soft wind blows in the background as the hum of outdoor traffic resonates.,a soft wind blows in the background as the hum of outdoor traffic resonates
truck_passes_by.wav,Large vehicles drive by and a metal door clanks open.,large vehicles drive by and a metal door clanks open
truck_passes_by.wav,The hum of outdoor traffic resonates as a soft wind blows in the background.,the hum of outdoor traffic resonates as a soft wind blows in the background
truck_passes_by.wav,Three cars and one truck getting closer then driving past.,three cars and one truck getting closer then driving past
truck_passes_by_cap_1.wav,A metal door clanks open as large vehicles drive by.,a metal door clanks open as large vehicles drive by
truck_passes_by_cap_2.wav,A soft wind blows in the background as the hum of outdoor traffic resonates.,a soft wind blows in the background as the hum of outdoor traffic resonates
truck_passes_by_cap_3.wav,Large vehicles drive by and a metal door clanks open.,large vehicles drive by and a metal door clanks open
truck_passes_by_cap_4.wav,The hum of outdoor traffic resonates as a soft wind blows in the background.,the hum of outdoor traffic resonates as a soft wind blows in the background
truck_passes_by_cap_5.wav,Three cars and one truck getting closer then driving past.,three cars and one truck getting closer then driving past
outdoors ambient  village bird distant neighbours children car.wav,A vehicle is travelling then passes another vehicle with a person screaming from it.,a vehicle is travelling then passes another vehicle with a person screaming from it
outdoors ambient  village bird distant neighbours children car.wav,Birds are chirping and then going quiet as a vehicle is driven passed.,birds are chirping and then going quiet as a vehicle is driven passed
outdoors ambient  village bird distant neighbours children car.wav,"Birds are chirping, going quiet as a vehicle drives passed.",birds are chirping going quiet as a vehicle drives passed
outdoors ambient  village bird distant neighbours children car.wav,Several birds chirping next to a busy street with cars and trucks driving by.,several birds chirping next to a busy street with cars and trucks driving by
outdoors ambient  village bird distant neighbours children car.wav,vehicle travelling sound and passing vehicle with some screaming sound,vehicle travelling sound and passing vehicle with some screaming sound
outdoors ambient  village bird distant neighbours children car_cap_1.wav,A vehicle is travelling then passes another vehicle with a person screaming from it.,a vehicle is travelling then passes another vehicle with a person screaming from it
outdoors ambient  village bird distant neighbours children car_cap_2.wav,Birds are chirping and then going quiet as a vehicle is driven passed.,birds are chirping and then going quiet as a vehicle is driven passed
outdoors ambient  village bird distant neighbours children car_cap_3.wav,"Birds are chirping, going quiet as a vehicle drives passed.",birds are chirping going quiet as a vehicle drives passed
outdoors ambient  village bird distant neighbours children car_cap_4.wav,Several birds chirping next to a busy street with cars and trucks driving by.,several birds chirping next to a busy street with cars and trucks driving by
outdoors ambient  village bird distant neighbours children car_cap_5.wav,vehicle travelling sound and passing vehicle with some screaming sound,vehicle travelling sound and passing vehicle with some screaming sound
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10.wav,A large group of people are having several conversations in the background.,a large group of people are having several conversations in the background
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10.wav,Group of people talking in the background and a short crunch in the middle.,group of people talking in the background and a short crunch in the middle
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10.wav,"In the background, a short crunch is in the middle of a group of people talking.",in the background a short crunch is in the middle of a group of people talking
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10.wav,A lot of people are chatting at a gathering. ,a lot of people are chatting at a gathering
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10.wav,The people are chatting in the background of the video.,the people are chatting in the background of the video
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10_cap_1.wav,A large group of people are having several conversations in the background.,a large group of people are having several conversations in the background
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10_cap_2.wav,Group of people talking in the background and a short crunch in the middle.,group of people talking in the background and a short crunch in the middle
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10_cap_3.wav,"In the background, a short crunch is in the middle of a group of people talking.",in the background a short crunch is in the middle of a group of people talking
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10_cap_4.wav,A lot of people are chatting at a gathering. ,a lot of people are chatting at a gathering
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10_cap_5.wav,The people are chatting in the background of the video.,the people are chatting in the background of the video
Temple bells.wav,A group of people are talking to each other and wind chimes ring at the same time.,a group of people are talking to each other and wind chimes ring at the same time
Temple bells.wav,People are talking in a public place and wind chimes are chiming.,people are talking in a public place and wind chimes are chiming
Temple bells.wav,Wind chimes are ringing in the wind and a group of people are talking to each other.,wind chimes are ringing in the wind and a group of people are talking to each other
Temple bells.wav,Winds blow against wind chimes and people converse in the background.,winds blow against wind chimes and people converse in the background
Temple bells.wav,wind blowing wind chimes and people taking in the background,wind blowing wind chimes and people taking in the background
Temple bells_cap_1.wav,A group of people are talking to each other and wind chimes ring at the same time.,a group of people are talking to each other and wind chimes ring at the same time
Temple bells_cap_2.wav,People are talking in a public place and wind chimes are chiming.,people are talking in a public place and wind chimes are chiming
Temple bells_cap_3.wav,Wind chimes are ringing in the wind and a group of people are talking to each other.,wind chimes are ringing in the wind and a group of people are talking to each other
Temple bells_cap_4.wav,Winds blow against wind chimes and people converse in the background.,winds blow against wind chimes and people converse in the background
Temple bells_cap_5.wav,wind blowing wind chimes and people taking in the background,wind blowing wind chimes and people taking in the background
20140812_trees.wind.wav,It is raining at a consistent tone and frequency.,it is raining at a consistent tone and frequency
20140812_trees.wind.wav,It is raining outside as vehicles drive by.,it is raining outside as vehicles drive by
20140812_trees.wind.wav,It is raining outside with vehicles driving by,it is raining outside with vehicles driving by
20140812_trees.wind.wav,Several cars and trucks driving on a wet road during a rainstorm.,several cars and trucks driving on a wet road during a rainstorm
20140812_trees.wind.wav,The rain is coming down in a consistent manner.,the rain is coming down in a consistent manner
20140812_trees.wind_cap_1.wav,It is raining at a consistent tone and frequency.,it is raining at a consistent tone and frequency
20140812_trees.wind_cap_2.wav,It is raining outside as vehicles drive by.,it is raining outside as vehicles drive by
20140812_trees.wind_cap_3.wav,It is raining outside with vehicles driving by,it is raining outside with vehicles driving by
20140812_trees.wind_cap_4.wav,Several cars and trucks driving on a wet road during a rainstorm.,several cars and trucks driving on a wet road during a rainstorm
20140812_trees.wind_cap_5.wav,The rain is coming down in a consistent manner.,the rain is coming down in a consistent manner
ambience car.wav,Multiple vehicles with loud engines passing by in the distance.,multiple vehicles with loud engines passing by in the distance
ambience car.wav,One by one loud vehicle engines pass into the distance.,one by one loud vehicle engines pass into the distance
ambience car.wav,Several cars and trucks are driving by steadily on the side of a road.,several cars and trucks are driving by steadily on the side of a road
ambience car.wav,Several cars and trucks driving by on the side of a road.,several cars and trucks driving by on the side of a road
ambience car.wav,The wind blows and the cars drive by.,the wind blows and the cars drive by
ambience car_cap_1.wav,Multiple vehicles with loud engines passing by in the distance.,multiple vehicles with loud engines passing by in the distance
ambience car_cap_2.wav,One by one loud vehicle engines pass into the distance.,one by one loud vehicle engines pass into the distance
ambience car_cap_3.wav,Several cars and trucks are driving by steadily on the side of a road.,several cars and trucks are driving by steadily on the side of a road
ambience car_cap_4.wav,Several cars and trucks driving by on the side of a road.,several cars and trucks driving by on the side of a road
ambience car_cap_5.wav,The wind blows and the cars drive by.,the wind blows and the cars drive by
traffic-cars-passing-left-to-right-nearby.wav,Cars are going by on a busy road.,cars are going by on a busy road
traffic-cars-passing-left-to-right-nearby.wav,Cars pass each other on the busy road.,cars pass each other on the busy road
traffic-cars-passing-left-to-right-nearby.wav,Several cars and trucks are passing by on a busy road.,several cars and trucks are passing by on a busy road
traffic-cars-passing-left-to-right-nearby.wav,Several vehicles are passing on the road and splashing over the wet pavement.,several vehicles are passing on the road and splashing over the wet pavement
traffic-cars-passing-left-to-right-nearby.wav,Several vehicles are passing on the road on wet pavement.,several vehicles are passing on the road on wet pavement
traffic-cars-passing-left-to-right-nearby_cap_1.wav,Cars are going by on a busy road.,cars are going by on a busy road
traffic-cars-passing-left-to-right-nearby_cap_2.wav,Cars pass each other on the busy road.,cars pass each other on the busy road
traffic-cars-passing-left-to-right-nearby_cap_3.wav,Several cars and trucks are passing by on a busy road.,several cars and trucks are passing by on a busy road
traffic-cars-passing-left-to-right-nearby_cap_4.wav,Several vehicles are passing on the road and splashing over the wet pavement.,several vehicles are passing on the road and splashing over the wet pavement
traffic-cars-passing-left-to-right-nearby_cap_5.wav,Several vehicles are passing on the road on wet pavement.,several vehicles are passing on the road on wet pavement
birdy.wav,A bird chirping and whistling in a pattern several times.,a bird chirping and whistling in a pattern several times
birdy.wav,A bird is chirping and singing with cars passing in the background.,a bird is chirping and singing with cars passing in the background
birdy.wav,A bird singing in the woods with faint traffic sounds in the background.,a bird singing in the woods with faint traffic sounds in the background
birdy.wav,Birds whistle and chirp several times in a pattern.,birds whistle and chirp several times in a pattern
birdy.wav,"Traffic sounds echo faintly in the background, as a bird sings in the woods.",traffic sounds echo faintly in the background as a bird sings in the woods
birdy_cap_1.wav,A bird chirping and whistling in a pattern several times.,a bird chirping and whistling in a pattern several times
birdy_cap_2.wav,A bird is chirping and singing with cars passing in the background.,a bird is chirping and singing with cars passing in the background
birdy_cap_3.wav,A bird singing in the woods with faint traffic sounds in the background.,a bird singing in the woods with faint traffic sounds in the background
birdy_cap_4.wav,Birds whistle and chirp several times in a pattern.,birds whistle and chirp several times in a pattern
birdy_cap_5.wav,"Traffic sounds echo faintly in the background, as a bird sings in the woods.",traffic sounds echo faintly in the background as a bird sings in the woods
Oppedette cafe #1.wav,A man begins to sing after a dog barks.,a man begins to sing after a dog barks
Oppedette cafe #1.wav,A person is outside talking to a barking dog.,a person is outside talking to a barking dog
Oppedette cafe #1.wav,A person is talking to a barking dog outside.,a person is talking to a barking dog outside
Oppedette cafe #1.wav,"Men laugh and speak while a dog barks, followed by a man singing.",men laugh and speak while a dog barks followed by a man singing
Oppedette cafe #1.wav,"Men laugh and speak while a dog barks, then a man sings.",men laugh and speak while a dog barks then a man sings
Oppedette cafe #1_cap_1.wav,A man begins to sing after a dog barks.,a man begins to sing after a dog barks
Oppedette cafe #1_cap_2.wav,A person is outside talking to a barking dog.,a person is outside talking to a barking dog
Oppedette cafe #1_cap_3.wav,A person is talking to a barking dog outside.,a person is talking to a barking dog outside
Oppedette cafe #1_cap_4.wav,"Men laugh and speak while a dog barks, followed by a man singing.",men laugh and speak while a dog barks followed by a man singing
Oppedette cafe #1_cap_5.wav,"Men laugh and speak while a dog barks, then a man sings.",men laugh and speak while a dog barks then a man sings
110714_01 bird with engine.wav,A bird chirping while a big truck passes nearby.,a bird chirping while a big truck passes nearby
110714_01 bird with engine.wav,A bird was chirping while a big truck passed nearby.,a bird was chirping while a big truck passed nearby
110714_01 bird with engine.wav,An engine is revving up with a bird is chirping in the back ground.,an engine is revving up with a bird is chirping in the back ground
110714_01 bird with engine.wav,An engine is running while a bird is chirping in the background,an engine is running while a bird is chirping in the background
110714_01 bird with engine.wav,An engine revs up while a bird chirps in the back ground.,an engine revs up while a bird chirps in the back ground
110714_01 bird with engine_cap_1.wav,A bird chirping while a big truck passes nearby.,a bird chirping while a big truck passes nearby
110714_01 bird with engine_cap_2.wav,A bird was chirping while a big truck passed nearby.,a bird was chirping while a big truck passed nearby
110714_01 bird with engine_cap_3.wav,An engine is revving up with a bird is chirping in the back ground.,an engine is revving up with a bird is chirping in the back ground
110714_01 bird with engine_cap_4.wav,An engine is running while a bird is chirping in the background,an engine is running while a bird is chirping in the background
110714_01 bird with engine_cap_5.wav,An engine revs up while a bird chirps in the back ground.,an engine revs up while a bird chirps in the back ground
ambience winter fountain birds .wav,A motor runs and water runs through a fountain.,a motor runs and water runs through a fountain
ambience winter fountain birds .wav,Water dripping at a fast pace into a small sink.,water dripping at a fast pace into a small sink
ambience winter fountain birds .wav,Water is flowing at a constant light or medium rate.,water is flowing at a constant light or medium rate
ambience winter fountain birds .wav,Water is flowing constantly at a rate that is not heavy.,water is flowing constantly at a rate that is not heavy
ambience winter fountain birds .wav,Water running in a fountain is accompanied by a motor.,water running in a fountain is accompanied by a motor
ambience winter fountain birds _cap_1.wav,A motor runs and water runs through a fountain.,a motor runs and water runs through a fountain
ambience winter fountain birds _cap_2.wav,Water dripping at a fast pace into a small sink.,water dripping at a fast pace into a small sink
ambience winter fountain birds _cap_3.wav,Water is flowing at a constant light or medium rate.,water is flowing at a constant light or medium rate
ambience winter fountain birds _cap_4.wav,Water is flowing constantly at a rate that is not heavy.,water is flowing constantly at a rate that is not heavy
ambience winter fountain birds _cap_5.wav,Water running in a fountain is accompanied by a motor.,water running in a fountain is accompanied by a motor
fan_helsinki_forumtunnelist.wav,"A machine is making noises: thumping, rattling, and grinding.",a machine is making noises thumping rattling and grinding
fan_helsinki_forumtunnelist.wav,A machine is on and a person is walking down a hallway and opens a door.,a machine is on and a person is walking down a hallway and opens a door
fan_helsinki_forumtunnelist.wav,A machine runs while someone walks down a hallway and opens a door,a machine runs while someone walks down a hallway and opens a door
fan_helsinki_forumtunnelist.wav,Someone is walking on steps and opening a door.,someone is walking on steps and opening a door
fan_helsinki_forumtunnelist.wav,Someone is walking on the steps and opening up a door.,someone is walking on the steps and opening up a door
fan_helsinki_forumtunnelist_cap_1.wav,"A machine is making noises: thumping, rattling, and grinding.",a machine is making noises thumping rattling and grinding
fan_helsinki_forumtunnelist_cap_2.wav,A machine is on and a person is walking down a hallway and opens a door.,a machine is on and a person is walking down a hallway and opens a door
fan_helsinki_forumtunnelist_cap_3.wav,A machine runs while someone walks down a hallway and opens a door,a machine runs while someone walks down a hallway and opens a door
fan_helsinki_forumtunnelist_cap_4.wav,Someone is walking on steps and opening a door.,someone is walking on steps and opening a door
fan_helsinki_forumtunnelist_cap_5.wav,Someone is walking on the steps and opening up a door.,someone is walking on the steps and opening up a door
Gym&#39;sHall.wav,A person is walking through a creaky door towards a group of people that are talking.,a person is walking through a creaky door towards a group of people that are talking
Gym&#39;sHall.wav,Someone opening an old door and walking into a room with people talking.,someone opening an old door and walking into a room with people talking
Gym&#39;sHall.wav,Someone opening and old door and walking into a room with people talking.,someone opening and old door and walking into a room with people talking
Gym&#39;sHall.wav,The door of a hall was opened and people in it were having conversations,the door of a hall was opened and people in it were having conversations
Gym&#39;sHall.wav,The door of a hall was opened and people in it were having a conversation.,the door of a hall was opened and people in it were having a conversation
Gym&#39;sHall_cap_1.wav,A person is walking through a creaky door towards a group of people that are talking.,a person is walking through a creaky door towards a group of people that are talking
Gym&#39;sHall_cap_2.wav,Someone opening an old door and walking into a room with people talking.,someone opening an old door and walking into a room with people talking
Gym&#39;sHall_cap_3.wav,Someone opening and old door and walking into a room with people talking.,someone opening and old door and walking into a room with people talking
Gym&#39;sHall_cap_4.wav,The door of a hall was opened and people in it were having conversations,the door of a hall was opened and people in it were having conversations
Gym&#39;sHall_cap_5.wav,The door of a hall was opened and people in it were having a conversation.,the door of a hall was opened and people in it were having a conversation
cow bells.wav,A wind chime moving in the wind while birds sing faintly in the background,a wind chime moving in the wind while birds sing faintly in the background
cow bells.wav,A wind chime rattles around in the wind as birds sing in the distance.,a wind chime rattles around in the wind as birds sing in the distance
cow bells.wav,Birds sing while the wind blows through a wind chime.,birds sing while the wind blows through a wind chime
cow bells.wav,The wind blows the chimes together so that they clank loudly.,the wind blows the chimes together so that they clank loudly
cow bells.wav,"Wind blows a wind chime, birds are singing.",wind blows a wind chime birds are singing
cow bells_cap_1.wav,A wind chime moving in the wind while birds sing faintly in the background,a wind chime moving in the wind while birds sing faintly in the background
cow bells_cap_2.wav,A wind chime rattles around in the wind as birds sing in the distance.,a wind chime rattles around in the wind as birds sing in the distance
cow bells_cap_3.wav,Birds sing while the wind blows through a wind chime.,birds sing while the wind blows through a wind chime
cow bells_cap_4.wav,The wind blows the chimes together so that they clank loudly.,the wind blows the chimes together so that they clank loudly
cow bells_cap_5.wav,"Wind blows a wind chime, birds are singing.",wind blows a wind chime birds are singing
tiny forest creek.wav,A small stream of water flowing at a fast pace in the outdoors,a small stream of water flowing at a fast pace in the outdoors
tiny forest creek.wav,Water in a creek is flowing around some rocks.,water in a creek is flowing around some rocks
tiny forest creek.wav,Water is flowing in a creek and around some rocks.,water is flowing in a creek and around some rocks
tiny forest creek.wav,Water is flowing with a low intensity and force.,water is flowing with a low intensity and force
tiny forest creek.wav,water is flowing with low intensity and force,water is flowing with low intensity and force
tiny forest creek_cap_1.wav,A small stream of water flowing at a fast pace in the outdoors,a small stream of water flowing at a fast pace in the outdoors
tiny forest creek_cap_2.wav,Water in a creek is flowing around some rocks.,water in a creek is flowing around some rocks
tiny forest creek_cap_3.wav,Water is flowing in a creek and around some rocks.,water is flowing in a creek and around some rocks
tiny forest creek_cap_4.wav,Water is flowing with a low intensity and force.,water is flowing with a low intensity and force
tiny forest creek_cap_5.wav,water is flowing with low intensity and force,water is flowing with low intensity and force
Serin.wav,"A jet flies overhead, while birds chirp in the background.",a jet flies overhead while birds chirp in the background
Serin.wav,A strong roaring sound outdoors with small birds chirping,a strong roaring sound outdoors with small birds chirping
Serin.wav,An airplane flying overhead with birds chirping outside.,an airplane flying overhead with birds chirping outside
Serin.wav,Birds chirp outside as an airplane flies overhead.,birds chirp outside as an airplane flies overhead
Serin.wav,Heavy winds are blowing and birds are chirping,heavy winds are blowing and birds are chirping
Serin_cap_1.wav,"A jet flies overhead, while birds chirp in the background.",a jet flies overhead while birds chirp in the background
Serin_cap_2.wav,A strong roaring sound outdoors with small birds chirping,a strong roaring sound outdoors with small birds chirping
Serin_cap_3.wav,An airplane flying overhead with birds chirping outside.,an airplane flying overhead with birds chirping outside
Serin_cap_4.wav,Birds chirp outside as an airplane flies overhead.,birds chirp outside as an airplane flies overhead
Serin_cap_5.wav,Heavy winds are blowing and birds are chirping,heavy winds are blowing and birds are chirping
metal door creaking loud (borQue).wav,A creaky metal door is opened and closed repeatedly,a creaky metal door is opened and closed repeatedly
metal door creaking loud (borQue).wav,"A creaky, metal door is repeatedly opened and closed.",a creaky metal door is repeatedly opened and closed
metal door creaking loud (borQue).wav,A very creaky door being opened and closed many times.,a very creaky door being opened and closed many times
metal door creaking loud (borQue).wav,A very squeaky door is being opened and closed multiple times.,a very squeaky door is being opened and closed multiple times
metal door creaking loud (borQue).wav,Someone is repeatedly opening and closing a creaking door.,someone is repeatedly opening and closing a creaking door
metal door creaking loud (borQue)_cap_1.wav,A creaky metal door is opened and closed repeatedly,a creaky metal door is opened and closed repeatedly
metal door creaking loud (borQue)_cap_2.wav,"A creaky, metal door is repeatedly opened and closed.",a creaky metal door is repeatedly opened and closed
metal door creaking loud (borQue)_cap_3.wav,A very creaky door being opened and closed many times.,a very creaky door being opened and closed many times
metal door creaking loud (borQue)_cap_4.wav,A very squeaky door is being opened and closed multiple times.,a very squeaky door is being opened and closed multiple times
metal door creaking loud (borQue)_cap_5.wav,Someone is repeatedly opening and closing a creaking door.,someone is repeatedly opening and closing a creaking door
outside general noise.wav,Birds are chirping and water is dripping down with a tap.,birds are chirping and water is dripping down with a tap
outside general noise.wav,Birds are chirping while a train passes by far away in the rain.,birds are chirping while a train passes by far away in the rain
outside general noise.wav,"Birds are chirping, water is dripping, someone opens a gate and walks and the gate closes.",birds are chirping water is dripping someone opens a gate and walks and the gate closes
outside general noise.wav,The leaves are dry in he forest as the birds chirp and people talk.,the leaves are dry in he forest as the birds chirp and people talk
outside general noise.wav,Water drips and a train passes in the distance and birds chirp.,water drips and a train passes in the distance and birds chirp
outside general noise_cap_1.wav,Birds are chirping and water is dripping down with a tap.,birds are chirping and water is dripping down with a tap
outside general noise_cap_2.wav,Birds are chirping while a train passes by far away in the rain.,birds are chirping while a train passes by far away in the rain
outside general noise_cap_3.wav,"Birds are chirping, water is dripping, someone opens a gate and walks and the gate closes.",birds are chirping water is dripping someone opens a gate and walks and the gate closes
outside general noise_cap_4.wav,The leaves are dry in he forest as the birds chirp and people talk.,the leaves are dry in he forest as the birds chirp and people talk
outside general noise_cap_5.wav,Water drips and a train passes in the distance and birds chirp.,water drips and a train passes in the distance and birds chirp
water_wineglass4.wav,A machine is making a constant loud noise.,a machine is making a constant loud noise
water_wineglass4.wav,A singing bowl hums continuously in a high pitch.,a singing bowl hums continuously in a high pitch
water_wineglass4.wav,Beeping sound that has a tone that goes up and down.,beeping sound that has a tone that goes up and down
water_wineglass4.wav,The steady hum of a high frequency radio signal breaks the silence.,the steady hum of a high frequency radio signal breaks the silence
