fname,raw_text,text
Rain02.wav,outside wind and rain falling without any change,outside wind and rain falling without any change
Rain02.wav,woods chips are being churned and crushed in a machine,woods chips are being churned and crushed in a machine
Rain02_cap_1.wav,A person pouring several small pebbles into a container.,a person pouring several small pebbles into a container
Rain02_cap_2.wav,A person pours several small pebbles into a container.,a person pours several small pebbles into a container
Rain02_cap_3.wav,A forest machine is churning and grinding wood.,a forest machine is churning and grinding wood
Rain02_cap_4.wav,outside wind and rain falling without any change,outside wind and rain falling without any change
Rain02_cap_5.wav,woods chips are being churned and crushed in a machine,woods chips are being churned and crushed in a machine
udelnaya_markt.wav,"A group of people are speaking, while music is lightly playing in the environment.",a group of people are speaking while music is lightly playing in the environment
udelnaya_markt.wav,A group of women talking to each other while walking.,a group of women talking to each other while walking
udelnaya_markt.wav,Music is barely audible behind conversing shoppers in an open air market.,music is barely audible behind conversing shoppers in an open air market
udelnaya_markt.wav,People are talking and walking in a crowded public place.,people are talking and walking in a crowded public place
udelnaya_markt.wav,Several people talking with faint music playing in the background.,several people talking with faint music playing in the background
udelnaya_markt_cap_1.wav,"A group of people are speaking, while music is lightly playing in the environment.",a group of people are speaking while music is lightly playing in the environment
udelnaya_markt_cap_2.wav,A group of women talking to each other while walking.,a group of women talking to each other while walking
udelnaya_markt_cap_3.wav,Music is barely audible behind conversing shoppers in an open air market.,music is barely audible behind conversing shoppers in an open air market
udelnaya_markt_cap_4.wav,People are talking and walking in a crowded public place.,people are talking and walking in a crowded public place
udelnaya_markt_cap_5.wav,Several people talking with faint music playing in the background.,several people talking with faint music playing in the background
glise Zermatt.wav,A bell is being rung in such a way that it produces different tones a pitches.,a bell is being rung in such a way that it produces different tones a pitches
glise Zermatt.wav,A bell is rung at different tones and pitches.,a bell is rung at different tones and pitches
glise Zermatt.wav,Church bells loudly ring continuously with different tones.,church bells loudly ring continuously with different tones
glise Zermatt.wav,Church bells ring continuously and then ring three times.,church bells ring continuously and then ring three times
glise Zermatt.wav,Church bells ring in a common progression before ringing three times.,church bells ring in a common progression before ringing three times
glise Zermatt_cap_1.wav,A bell is being rung in such a way that it produces different tones a pitches.,a bell is being rung in such a way that it produces different tones a pitches
glise Zermatt_cap_2.wav,A bell is rung at different tones and pitches.,a bell is rung at different tones and pitches
glise Zermatt_cap_3.wav,Church bells loudly ring continuously with different tones.,church bells loudly ring continuously with different tones
glise Zermatt_cap_4.wav,Church bells ring continuously and then ring three times.,church bells ring continuously and then ring three times
glise Zermatt_cap_5.wav,Church bells ring in a common progression before ringing three times.,church bells ring in a common progression before ringing three times
gozd_ptice02.wav,"All different kinds of birds are loudly tweeting, chirping, and singing.",all different kinds of birds are loudly tweeting chirping and singing
gozd_ptice02.wav,Several different types of birds chirp and sing loudly.,several different types of birds chirp and sing loudly
gozd_ptice02.wav,The birds were chirping while the pigeon cooed,the birds were chirping while the pigeon cooed
gozd_ptice02.wav,The tiny birds communicated with one another by peeping.,the tiny birds communicated with one another by peeping
gozd_ptice02.wav,"Various birds are singing, chirping and tweeting loudly.",various birds are singing chirping and tweeting loudly
gozd_ptice02_cap_1.wav,"All different kinds of birds are loudly tweeting, chirping, and singing.",all different kinds of birds are loudly tweeting chirping and singing
gozd_ptice02_cap_2.wav,Several different types of birds chirp and sing loudly.,several different types of birds chirp and sing loudly
gozd_ptice02_cap_3.wav,The birds were chirping while the pigeon cooed,the birds were chirping while the pigeon cooed
gozd_ptice02_cap_4.wav,The tiny birds communicated with one another by peeping.,the tiny birds communicated with one another by peeping
gozd_ptice02_cap_5.wav,"Various birds are singing, chirping and tweeting loudly.",various birds are singing chirping and tweeting loudly
graffiti artist spraying NL 130611_02.wav,A spraying sound in the foreground and a clinking noise in the background,a spraying sound in the foreground and a clinking noise in the background
graffiti artist spraying NL 130611_02.wav,"A sprayer is being sprayed repeatedly, with voices in the background.",a sprayer is being sprayed repeatedly with voices in the background
graffiti artist spraying NL 130611_02.wav,One machine makes repetitive noises and in background the voice of a man.,one machine makes repetitive noises and in background the voice of a man
graffiti artist spraying NL 130611_02.wav,a machine making repetitive noises with the voice of a man in the background,a machine making repetitive noises with the voice of a man in the background
graffiti artist spraying NL 130611_02.wav,a spraying sound in the foreground and a clinking sound in the background,a spraying sound in the foreground and a clinking sound in the background
graffiti artist spraying NL 130611_02_cap_1.wav,A spraying sound in the foreground and a clinking noise in the background,a spraying sound in the foreground and a clinking noise in the background
graffiti artist spraying NL 130611_02_cap_2.wav,"A sprayer is being sprayed repeatedly, with voices in the background.",a sprayer is being sprayed repeatedly with voices in the background
graffiti artist spraying NL 130611_02_cap_3.wav,One machine makes repetitive noises and in background the voice of a man.,one machine makes repetitive noises and in background the voice of a man
graffiti artist spraying NL 130611_02_cap_4.wav,a machine making repetitive noises with the voice of a man in the background,a machine making repetitive noises with the voice of a man in the background
graffiti artist spraying NL 130611_02_cap_5.wav,a spraying sound in the foreground and a clinking sound in the background,a spraying sound in the foreground and a clinking sound in the background
Lakeside.wav,A large flock of birds is calling endlessly,a large flock of birds is calling endlessly
Lakeside.wav,A series of birds are squawking loudly outside.,a series of birds are squawking loudly outside
Lakeside.wav,Hundreds of crows in a flock are cawing.,hundreds of crows in a flock are cawing
Lakeside.wav,Many birds with squawking and cawing together at the same time.,many birds with squawking and cawing together at the same time
Lakeside.wav,Multiple birds chirping back and forth at each other.,multiple birds chirping back and forth at each other
Lakeside_cap_1.wav,A large flock of birds is calling endlessly,a large flock of birds is calling endlessly
Lakeside_cap_2.wav,A series of birds are squawking loudly outside.,a series of birds are squawking loudly outside
Lakeside_cap_3.wav,Hundreds of crows in a flock are cawing.,hundreds of crows in a flock are cawing
Lakeside_cap_4.wav,Many birds with squawking and cawing together at the same time.,many birds with squawking and cawing together at the same time
Lakeside_cap_5.wav,Multiple birds chirping back and forth at each other.,multiple birds chirping back and forth at each other
Red Arrows low pass with kid.wav,A child is speaking to someone while a airplane flies overhead.,a child is speaking to someone while a airplane flies overhead
Red Arrows low pass with kid.wav,An airplane roars over head with a small child speaking to his father.,an airplane roars over head with a small child speaking to his father
Red Arrows low pass with kid.wav,The children are talking with each other as a jet is flying overhead.,the children are talking with each other as a jet is flying overhead
Red Arrows low pass with kid.wav,The sound of super sonic jet doing a fly over above a crowd of people.,the sound of super sonic jet doing a fly over above a crowd of people
Red Arrows low pass with kid.wav,sound of super sonic jet doing a fly over above a crowd of people.,sound of super sonic jet doing a fly over above a crowd of people
Red Arrows low pass with kid_cap_1.wav,A child is speaking to someone while a airplane flies overhead.,a child is speaking to someone while a airplane flies overhead
Red Arrows low pass with kid_cap_2.wav,An airplane roars over head with a small child speaking to his father.,an airplane roars over head with a small child speaking to his father
Red Arrows low pass with kid_cap_3.wav,The children are talking with each other as a jet is flying overhead.,the children are talking with each other as a jet is flying overhead
Red Arrows low pass with kid_cap_4.wav,The sound of super sonic jet doing a fly over above a crowd of people.,the sound of super sonic jet doing a fly over above a crowd of people
Red Arrows low pass with kid_cap_5.wav,sound of super sonic jet doing a fly over above a crowd of people.,sound of super sonic jet doing a fly over above a crowd of people
heavy industrial door opens 110419_01.wav,"A floor buffer waxes a floor indoors, while birds are chirping outdoors.",a floor buffer waxes a floor indoors while birds are chirping outdoors
heavy industrial door opens 110419_01.wav,A piece of heavy machinery is running and a bird chirps.,a piece of heavy machinery is running and a bird chirps
heavy industrial door opens 110419_01.wav,A piece of heavy machinery runs as a bird chirps.,a piece of heavy machinery runs as a bird chirps
heavy industrial door opens 110419_01.wav,"Motor, metal spinning, thud, birds chirping people talking.",motor metal spinning thud birds chirping people talking
heavy industrial door opens 110419_01.wav,"Motor, metal spinning, thud, birds chirping, and people talking.",motor metal spinning thud birds chirping and people talking
heavy industrial door opens 110419_01_cap_1.wav,"A floor buffer waxes a floor indoors, while birds are chirping outdoors.",a floor buffer waxes a floor indoors while birds are chirping outdoors
heavy industrial door opens 110419_01_cap_2.wav,A piece of heavy machinery is running and a bird chirps.,a piece of heavy machinery is running and a bird chirps
heavy industrial door opens 110419_01_cap_3.wav,A piece of heavy machinery runs as a bird chirps.,a piece of heavy machinery runs as a bird chirps
heavy industrial door opens 110419_01_cap_4.wav,"Motor, metal spinning, thud, birds chirping people talking.",motor metal spinning thud birds chirping people talking
heavy industrial door opens 110419_01_cap_5.wav,"Motor, metal spinning, thud, birds chirping, and people talking.",motor metal spinning thud birds chirping and people talking
Walking into studio and tapping mics.wav,"A human is whistling, a drum set makes brief sounds and movements occur in the background.",a human is whistling a drum set makes brief sounds and movements occur in the background
Walking into studio and tapping mics.wav,A person in the back ground is searching through a box.,a person in the back ground is searching through a box
Walking into studio and tapping mics.wav,Someone is quietly walking barefoot around the house while whistling.,someone is quietly walking barefoot around the house while whistling
Walking into studio and tapping mics.wav,"a human whistles, a drum set briefly sounds and movements occur in the background",a human whistles a drum set briefly sounds and movements occur in the background
Walking into studio and tapping mics.wav,someone walking around the house quietly and barefoot whistling.,someone walking around the house quietly and barefoot whistling
Walking into studio and tapping mics_cap_1.wav,"A human is whistling, a drum set makes brief sounds and movements occur in the background.",a human is whistling a drum set makes brief sounds and movements occur in the background
Walking into studio and tapping mics_cap_2.wav,A person in the back ground is searching through a box.,a person in the back ground is searching through a box
Walking into studio and tapping mics_cap_3.wav,Someone is quietly walking barefoot around the house while whistling.,someone is quietly walking barefoot around the house while whistling
Walking into studio and tapping mics_cap_4.wav,"a human whistles, a drum set briefly sounds and movements occur in the background",a human whistles a drum set briefly sounds and movements occur in the background
Walking into studio and tapping mics_cap_5.wav,someone walking around the house quietly and barefoot whistling.,someone walking around the house quietly and barefoot whistling
Woodpecker.wav,A pecking bird pecks lightly against a tree.,a pecking bird pecks lightly against a tree
Woodpecker.wav,A woodpecker hammers away at some wood while birds chirp in the background and a stream flows nearby.,a woodpecker hammers away at some wood while birds chirp in the background and a stream flows nearby
Woodpecker.wav,A woodpecker in a forest and a few birds chirping near running water.,a woodpecker in a forest and a few birds chirping near running water
Woodpecker.wav,A woodpecker is hammering away at some wood while birds are chirping in the background and a stream is flowing.,a woodpecker is hammering away at some wood while birds are chirping in the background and a stream is flowing
Woodpecker.wav,A bird is pecking lightly in the forest.,a bird is pecking lightly in the forest
Woodpecker_cap_1.wav,A pecking bird pecks lightly against a tree.,a pecking bird pecks lightly against a tree
Woodpecker_cap_2.wav,A woodpecker hammers away at some wood while birds chirp in the background and a stream flows nearby.,a woodpecker hammers away at some wood while birds chirp in the background and a stream flows nearby
Woodpecker_cap_3.wav,A woodpecker in a forest and a few birds chirping near running water.,a woodpecker in a forest and a few birds chirping near running water
Woodpecker_cap_4.wav,A woodpecker is hammering away at some wood while birds are chirping in the background and a stream is flowing.,a woodpecker is hammering away at some wood while birds are chirping in the background and a stream is flowing
Woodpecker_cap_5.wav,A bird is pecking lightly in the forest.,a bird is pecking lightly in the forest
water_splash_10shots.wav,A faucet is dripping into a container filled with water.,a faucet is dripping into a container filled with water
water_splash_10shots.wav,A faucet slowly drips into a container that is filled with water.,a faucet slowly drips into a container that is filled with water
water_splash_10shots.wav,Single drops of water are continuously joining a vast body of water.,single drops of water are continuously joining a vast body of water
water_splash_10shots.wav,"The roof is leaking, and the water is falling into a bucket.",the roof is leaking and the water is falling into a bucket
water_splash_10shots.wav,drops of water falling into more larger area of water continuously throughout,drops of water falling into more larger area of water continuously throughout
water_splash_10shots_cap_1.wav,A faucet is dripping into a container filled with water.,a faucet is dripping into a container filled with water
water_splash_10shots_cap_2.wav,A faucet slowly drips into a container that is filled with water.,a faucet slowly drips into a container that is filled with water
water_splash_10shots_cap_3.wav,Single drops of water are continuously joining a vast body of water.,single drops of water are continuously joining a vast body of water
water_splash_10shots_cap_4.wav,"The roof is leaking, and the water is falling into a bucket.",the roof is leaking and the water is falling into a bucket
water_splash_10shots_cap_5.wav,drops of water falling into more larger area of water continuously throughout,drops of water falling into more larger area of water continuously throughout
Gulls in Park next to Barce.wav,Birds chirping and conversing rapidly in a local area.,birds chirping and conversing rapidly in a local area
Gulls in Park next to Barce.wav,Large number of birds making a variety of noises which become an alarming noise towards the end.,large number of birds making a variety of noises which become an alarming noise towards the end
Gulls in Park next to Barce.wav,Multiple birds chirping and cars honking in the background.,multiple birds chirping and cars honking in the background
Gulls in Park next to Barce.wav,There are birds chirping and cars honking in the background.,there are birds chirping and cars honking in the background
Gulls in Park next to Barce.wav,sounds of cars driving in a city while birds chirp loudly.,sounds of cars driving in a city while birds chirp loudly
Gulls in Park next to Barce_cap_1.wav,Birds chirping and conversing rapidly in a local area.,birds chirping and conversing rapidly in a local area
Gulls in Park next to Barce_cap_2.wav,Large number of birds making a variety of noises which become an alarming noise towards the end.,large number of birds making a variety of noises which become an alarming noise towards the end
Gulls in Park next to Barce_cap_3.wav,Multiple birds chirping and cars honking in the background.,multiple birds chirping and cars honking in the background
Gulls in Park next to Barce_cap_4.wav,There are birds chirping and cars honking in the background.,there are birds chirping and cars honking in the background
Gulls in Park next to Barce_cap_5.wav,sounds of cars driving in a city while birds chirp loudly.,sounds of cars driving in a city while birds chirp loudly
Half bathroom with some toilet noise.wav,A deep fryer sizzles in a kitchen while a faucet continuously runs water in the background.,a deep fryer sizzles in a kitchen while a faucet continuously runs water in the background
Half bathroom with some toilet noise.wav,A deep fryer sizzling in a kitchen with a faucet running water in the background.,a deep fryer sizzling in a kitchen with a faucet running water in the background
Half bathroom with some toilet noise.wav,A fan is blowing while rain is falling in the distance.,a fan is blowing while rain is falling in the distance
Half bathroom with some toilet noise.wav,Heavy machinery is running as water trickles in the background.,heavy machinery is running as water trickles in the background
Half bathroom with some toilet noise.wav,Water is trickling in the background while the heavy machinery is running close by.,water is trickling in the background while the heavy machinery is running close by
Half bathroom with some toilet noise_cap_1.wav,A deep fryer sizzles in a kitchen while a faucet continuously runs water in the background.,a deep fryer sizzles in a kitchen while a faucet continuously runs water in the background
Half bathroom with some toilet noise_cap_2.wav,A deep fryer sizzling in a kitchen with a faucet running water in the background.,a deep fryer sizzling in a kitchen with a faucet running water in the background
Half bathroom with some toilet noise_cap_3.wav,A fan is blowing while rain is falling in the distance.,a fan is blowing while rain is falling in the distance
Half bathroom with some toilet noise_cap_4.wav,Heavy machinery is running as water trickles in the background.,heavy machinery is running as water trickles in the background
Half bathroom with some toilet noise_cap_5.wav,Water is trickling in the background while the heavy machinery is running close by.,water is trickling in the background while the heavy machinery is running close by
hallway of jenks.wav,A person moans as a door is activated and then some muttering is overheard while the door is activated again.,a person moans as a door is activated and then some muttering is overheard while the door is activated again
hallway of jenks.wav,"A woman laughs and a door shuts, and then she speaks and another door shuts.",a woman laughs and a door shuts and then she speaks and another door shuts
hallway of jenks.wav,As the door is activated a man moans and mutters unintelligible responses.,as the door is activated a man moans and mutters unintelligible responses
hallway of jenks.wav,Two people enter a room while in the middle of a conversation,two people enter a room while in the middle of a conversation
hallway of jenks.wav,Two people in the middle of a conversation enter a room.,two people in the middle of a conversation enter a room
hallway of jenks_cap_1.wav,A person moans as a door is activated and then some muttering is overheard while the door is activated again.,a person moans as a door is activated and then some muttering is overheard while the door is activated again
hallway of jenks_cap_2.wav,"A woman laughs and a door shuts, and then she speaks and another door shuts.",a woman laughs and a door shuts and then she speaks and another door shuts
hallway of jenks_cap_3.wav,As the door is activated a man moans and mutters unintelligible responses.,as the door is activated a man moans and mutters unintelligible responses
hallway of jenks_cap_4.wav,Two people enter a room while in the middle of a conversation,two people enter a room while in the middle of a conversation
hallway of jenks_cap_5.wav,Two people in the middle of a conversation enter a room.,two people in the middle of a conversation enter a room
hammernahtwo.wav,A copy machine is copying documents and then stapling them together.,a copy machine is copying documents and then stapling them together
hammernahtwo.wav,A copy machine is running and copying documents and stapling them together.,a copy machine is running and copying documents and stapling them together
hammernahtwo.wav,A machine stamps out metallic parts on an assembly line in a rhythmic fashion.,a machine stamps out metallic parts on an assembly line in a rhythmic fashion
hammernahtwo.wav,An industrial machine is repeating a punch over and over.,an industrial machine is repeating a punch over and over
hammernahtwo.wav,An industrial machine is repeating a punch repeatedly.,an industrial machine is repeating a punch repeatedly
hammernahtwo_cap_1.wav,A copy machine is copying documents and then stapling them together.,a copy machine is copying documents and then stapling them together
hammernahtwo_cap_2.wav,A copy machine is running and copying documents and stapling them together.,a copy machine is running and copying documents and stapling them together
hammernahtwo_cap_3.wav,A machine stamps out metallic parts on an assembly line in a rhythmic fashion.,a machine stamps out metallic parts on an assembly line in a rhythmic fashion
hammernahtwo_cap_4.wav,An industrial machine is repeating a punch over and over.,an industrial machine is repeating a punch over and over
hammernahtwo_cap_5.wav,An industrial machine is repeating a punch repeatedly.,an industrial machine is repeating a punch repeatedly
hancza_lake.wav,Someone is playing and splashing in the water.,someone is playing and splashing in the water
hancza_lake.wav,"Someone swims in the water, doing another stroke every few seconds.",someone swims in the water doing another stroke every few seconds
hancza_lake.wav,The beach front is covered with crashing waves.,the beach front is covered with crashing waves
hancza_lake.wav,Water is splashed and someone is playing in the water,water is splashed and someone is playing in the water
hancza_lake.wav,Waves that are crashing into the beach front.,waves that are crashing into the beach front
hancza_lake_cap_1.wav,Someone is playing and splashing in the water.,someone is playing and splashing in the water
hancza_lake_cap_2.wav,"Someone swims in the water, doing another stroke every few seconds.",someone swims in the water doing another stroke every few seconds
hancza_lake_cap_3.wav,The beach front is covered with crashing waves.,the beach front is covered with crashing waves
hancza_lake_cap_4.wav,Water is splashed and someone is playing in the water,water is splashed and someone is playing in the water
hancza_lake_cap_5.wav,Waves that are crashing into the beach front.,waves that are crashing into the beach front
kettle.whistle.wav,A tea kettle blowing steam then being taken off the burner.,a tea kettle blowing steam then being taken off the burner
kettle.whistle.wav,A tea kettle is beeping sharply to indicate that the water is ready.,a tea kettle is beeping sharply to indicate that the water is ready
kettle.whistle.wav,A tea kettle is whistling shrilly which indicates the water has boiled.,a tea kettle is whistling shrilly which indicates the water has boiled
kettle.whistle.wav,A tea pot whistling on the stove at a high temperature.,a tea pot whistling on the stove at a high temperature
kettle.whistle.wav,An obnoxious machine is putting out ear piercing frequencies.,an obnoxious machine is putting out ear piercing frequencies
kettle.whistle_cap_1.wav,A tea kettle blowing steam then being taken off the burner.,a tea kettle blowing steam then being taken off the burner
kettle.whistle_cap_2.wav,A tea kettle is beeping sharply to indicate that the water is ready.,a tea kettle is beeping sharply to indicate that the water is ready
kettle.whistle_cap_3.wav,A tea kettle is whistling shrilly which indicates the water has boiled.,a tea kettle is whistling shrilly which indicates the water has boiled
kettle.whistle_cap_4.wav,A tea pot whistling on the stove at a high temperature.,a tea pot whistling on the stove at a high temperature
kettle.whistle_cap_5.wav,An obnoxious machine is putting out ear piercing frequencies.,an obnoxious machine is putting out ear piercing frequencies
Knocking.wav,A wooden structure is being pounded on by someone using a hammer.,a wooden structure is being pounded on by someone using a hammer
Knocking.wav,"Someone continuously knocks on a wooden door, bashing it firmly.",someone continuously knocks on a wooden door bashing it firmly
Knocking.wav,Someone keeps knocking on a door trying to get the attention of someone.,someone keeps knocking on a door trying to get the attention of someone
Knocking.wav,Someone keeps knocking on the door to get a the attention of a person.,someone keeps knocking on the door to get a the attention of a person
Knocking.wav,Someone was continuously banging on a wooden door,someone was continuously banging on a wooden door
Knocking_cap_1.wav,A wooden structure is being pounded on by someone using a hammer.,a wooden structure is being pounded on by someone using a hammer
Knocking_cap_2.wav,"Someone continuously knocks on a wooden door, bashing it firmly.",someone continuously knocks on a wooden door bashing it firmly
Knocking_cap_3.wav,Someone keeps knocking on a door trying to get the attention of someone.,someone keeps knocking on a door trying to get the attention of someone
Knocking_cap_4.wav,Someone keeps knocking on the door to get a the attention of a person.,someone keeps knocking on the door to get a the attention of a person
Knocking_cap_5.wav,Someone was continuously banging on a wooden door,someone was continuously banging on a wooden door
loopy.wav,A musical tune is currently playing with a soft melody.,a musical tune is currently playing with a soft melody
loopy.wav,A musical tune is playing with a soft melody.,a musical tune is playing with a soft melody
loopy.wav,An ambient rotary synth pad flows and throbs.,an ambient rotary synth pad flows and throbs
loopy.wav,Dramatic music is playing very softly and slowly.,dramatic music is playing very softly and slowly
loopy.wav,"The music playing is dramatic, but slow and soft.",the music playing is dramatic but slow and soft
loopy_cap_1.wav,A musical tune is currently playing with a soft melody.,a musical tune is currently playing with a soft melody
loopy_cap_2.wav,A musical tune is playing with a soft melody.,a musical tune is playing with a soft melody
loopy_cap_3.wav,An ambient rotary synth pad flows and throbs.,an ambient rotary synth pad flows and throbs
loopy_cap_4.wav,Dramatic music is playing very softly and slowly.,dramatic music is playing very softly and slowly
loopy_cap_5.wav,"The music playing is dramatic, but slow and soft.",the music playing is dramatic but slow and soft
thunder040909.wav,A thunderstorm rumbles in the distance and gets louder,a thunderstorm rumbles in the distance and gets louder
thunder040909.wav,"As it rumbles in the distance, a thunderstorm gets louder.",as it rumbles in the distance a thunderstorm gets louder
thunder040909.wav,It starts to sprinkle when a thunder cloud moves in.,it starts to sprinkle when a thunder cloud moves in
thunder040909.wav,Thunder clouds fill the sky as a light rain begins to fall.,thunder clouds fill the sky as a light rain begins to fall
thunder040909.wav,Thunder is rumbling in the foreground and increasing in volume.,thunder is rumbling in the foreground and increasing in volume
thunder040909_cap_1.wav,A thunderstorm rumbles in the distance and gets louder,a thunderstorm rumbles in the distance and gets louder
thunder040909_cap_2.wav,"As it rumbles in the distance, a thunderstorm gets louder.",as it rumbles in the distance a thunderstorm gets louder
thunder040909_cap_3.wav,It starts to sprinkle when a thunder cloud moves in.,it starts to sprinkle when a thunder cloud moves in
thunder040909_cap_4.wav,Thunder clouds fill the sky as a light rain begins to fall.,thunder clouds fill the sky as a light rain begins to fall
thunder040909_cap_5.wav,Thunder is rumbling in the foreground and increasing in volume.,thunder is rumbling in the foreground and increasing in volume
heavy squeak.wav,A mechanical grinding and creaking resonates incessantly as time goes on.,a mechanical grinding and creaking resonates incessantly as time goes on
heavy squeak.wav,A person winds up a clock and metal clanks.,a person winds up a clock and metal clanks
heavy squeak.wav,Metal objects striking and rubbing and striking against each other in a systematic way.,metal objects striking and rubbing and striking against each other in a systematic way
heavy squeak.wav,Some type of matter is being scraped off the surface with an object.,some type of matter is being scraped off the surface with an object
heavy squeak.wav,Something is being scraped off of a surface with an object,something is being scraped off of a surface with an object
heavy squeak_cap_1.wav,A mechanical grinding and creaking resonates incessantly as time goes on.,a mechanical grinding and creaking resonates incessantly as time goes on
heavy squeak_cap_2.wav,A person winds up a clock and metal clanks.,a person winds up a clock and metal clanks
heavy squeak_cap_3.wav,Metal objects striking and rubbing and striking against each other in a systematic way.,metal objects striking and rubbing and striking against each other in a systematic way
heavy squeak_cap_4.wav,Some type of matter is being scraped off the surface with an object.,some type of matter is being scraped off the surface with an object
heavy squeak_cap_5.wav,Something is being scraped off of a surface with an object,something is being scraped off of a surface with an object
Light Rain Home2.wav,A person walks softly in the distance while a motor runs low.,a person walks softly in the distance while a motor runs low
Light Rain Home2.wav,Rain falling steadily and consistently on a pavement.,rain falling steadily and consistently on a pavement
Light Rain Home2.wav,The sprinkler sprays water across the spring garden.,the sprinkler sprays water across the spring garden
Light Rain Home2.wav,Water is gently flowing down a small water path.,water is gently flowing down a small water path
Light Rain Home2.wav,With consistency the rain falls steadily upon the pavement,with consistency the rain falls steadily upon the pavement
Light Rain Home2_cap_1.wav,A person walks softly in the distance while a motor runs low.,a person walks softly in the distance while a motor runs low
Light Rain Home2_cap_2.wav,Rain falling steadily and consistently on a pavement.,rain falling steadily and consistently on a pavement
Light Rain Home2_cap_3.wav,The sprinkler sprays water across the spring garden.,the sprinkler sprays water across the spring garden
Light Rain Home2_cap_4.wav,Water is gently flowing down a small water path.,water is gently flowing down a small water path
Light Rain Home2_cap_5.wav,With consistency the rain falls steadily upon the pavement,with consistency the rain falls steadily upon the pavement
HeavyRain.wav,It is raining and the water is running off of the roof.,it is raining and the water is running off of the roof
HeavyRain.wav,Rain falling steadily down and some rain splashing in puddles.,rain falling steadily down and some rain splashing in puddles
HeavyRain.wav,Rain splashes in puddles as it falls steadily down.,rain splashes in puddles as it falls steadily down
HeavyRain.wav,Water is running down a partially blocked gutter and into a storm drain.,water is running down a partially blocked gutter and into a storm drain
HeavyRain.wav,Water is running off a roof as it rains.,water is running off a roof as it rains
HeavyRain_cap_1.wav,It is raining and the water is running off of the roof.,it is raining and the water is running off of the roof
HeavyRain_cap_2.wav,Rain falling steadily down and some rain splashing in puddles.,rain falling steadily down and some rain splashing in puddles
HeavyRain_cap_3.wav,Rain splashes in puddles as it falls steadily down.,rain splashes in puddles as it falls steadily down
HeavyRain_cap_4.wav,Water is running down a partially blocked gutter and into a storm drain.,water is running down a partially blocked gutter and into a storm drain
HeavyRain_cap_5.wav,Water is running off a roof as it rains.,water is running off a roof as it rains
helicopter.L.wav,A helicopter flies overhead and then becomes distant,a helicopter flies overhead and then becomes distant
helicopter.L.wav,A helicopter hovers and flies farther and farther away.,a helicopter hovers and flies farther and farther away
helicopter.L.wav,A hovering helicopter begins to fly farther away.,a hovering helicopter begins to fly farther away
helicopter.L.wav,An helicopter flying nearby and slowly approaching becoming louder.,an helicopter flying nearby and slowly approaching becoming louder
helicopter.L.wav,The loud rumble of the helicopter fades as it flies away.,the loud rumble of the helicopter fades as it flies away
helicopter.L_cap_1.wav,A helicopter flies overhead and then becomes distant,a helicopter flies overhead and then becomes distant
helicopter.L_cap_2.wav,A helicopter hovers and flies farther and farther away.,a helicopter hovers and flies farther and farther away
helicopter.L_cap_3.wav,A hovering helicopter begins to fly farther away.,a hovering helicopter begins to fly farther away
helicopter.L_cap_4.wav,An helicopter flying nearby and slowly approaching becoming louder.,an helicopter flying nearby and slowly approaching becoming louder
helicopter.L_cap_5.wav,The loud rumble of the helicopter fades as it flies away.,the loud rumble of the helicopter fades as it flies away
Train Mill Hill v3.wav,A car going by and traffic in the distance.,a car going by and traffic in the distance
Train Mill Hill v3.wav,A large truck is passing by on a fast moving road.,a large truck is passing by on a fast moving road
Train Mill Hill v3.wav,A vehicle is passing by smoothly with no struggle in the engine at all.,a vehicle is passing by smoothly with no struggle in the engine at all
Train Mill Hill v3.wav,A vehicle passing by smoothly with no struggle in the engine at all.,a vehicle passing by smoothly with no struggle in the engine at all
Train Mill Hill v3.wav,On a fast moving road a large truck is driving.,on a fast moving road a large truck is driving
Train Mill Hill v3_cap_1.wav,A car going by and traffic in the distance.,a car going by and traffic in the distance
Train Mill Hill v3_cap_2.wav,A large truck is passing by on a fast moving road.,a large truck is passing by on a fast moving road
Train Mill Hill v3_cap_3.wav,A vehicle is passing by smoothly with no struggle in the engine at all.,a vehicle is passing by smoothly with no struggle in the engine at all
Train Mill Hill v3_cap_4.wav,A vehicle passing by smoothly with no struggle in the engine at all.,a vehicle passing by smoothly with no struggle in the engine at all
Train Mill Hill v3_cap_5.wav,On a fast moving road a large truck is driving.,on a fast moving road a large truck is driving
outdoors ambient distant bird.wav,A forest of chirping bird is near a highway.,a forest of chirping bird is near a highway
outdoors ambient distant bird.wav,Birds chirp in a forest near a highway.,birds chirp in a forest near a highway
outdoors ambient distant bird.wav,Distant city traffic cannot completely drown out the call of a bird.,distant city traffic cannot completely drown out the call of a bird
outdoors ambient distant bird.wav,Several cars are rolling along the roadway outside.,several cars are rolling along the roadway outside
outdoors ambient distant bird.wav,"The call of a bird rings out, more powerful than the traffic in the distant city.",the call of a bird rings out more powerful than the traffic in the distant city
outdoors ambient distant bird_cap_1.wav,A forest of chirping bird is near a highway.,a forest of chirping bird is near a highway
outdoors ambient distant bird_cap_2.wav,Birds chirp in a forest near a highway.,birds chirp in a forest near a highway
outdoors ambient distant bird_cap_3.wav,Distant city traffic cannot completely drown out the call of a bird.,distant city traffic cannot completely drown out the call of a bird
outdoors ambient distant bird_cap_4.wav,Several cars are rolling along the roadway outside.,several cars are rolling along the roadway outside
