fname,raw_text,text
city pouring rain.wav,The rain is coming down very heavily during the storm.,the rain is coming down very heavily during the storm
city pouring rain.wav,The street and sidewalk is being pounded by heavy rain.,the street and sidewalk is being pounded by heavy rain
city pouring rain.wav,Water is overflowing and hitting the ground rain is pouring down the sound of leaky pipe.,water is overflowing and hitting the ground rain is pouring down the sound of leaky pipe
city pouring rain_cap_1.wav,"A steady rain falls, and drips off surfaces and hits the ground.",a steady rain falls and drips off surfaces and hits the ground
city pouring rain_cap_2.wav,Rain pouring down outside and the sound of a leaky gutter where water is overflowing and hitting the ground.,rain pouring down outside and the sound of a leaky gutter where water is overflowing and hitting the ground
city pouring rain_cap_3.wav,The rain is coming down very heavily during the storm.,the rain is coming down very heavily during the storm
city pouring rain_cap_4.wav,The street and sidewalk is being pounded by heavy rain.,the street and sidewalk is being pounded by heavy rain
city pouring rain_cap_5.wav,Water is overflowing and hitting the ground rain is pouring down the sound of leaky pipe.,water is overflowing and hitting the ground rain is pouring down the sound of leaky pipe
BobKessler-Metal Bangs.wav,A gun is being fired at a gun range.,a gun is being fired at a gun range
BobKessler-Metal Bangs.wav,A hard object being hit loudly six times.,a hard object being hit loudly six times
BobKessler-Metal Bangs.wav,A locker is opened and shut five times.,a locker is opened and shut five times
BobKessler-Metal Bangs.wav,A locker is slammed shut five different times.,a locker is slammed shut five different times
BobKessler-Metal Bangs.wav,The heavy object is hit a total of six times.,the heavy object is hit a total of six times
BobKessler-Metal Bangs_cap_1.wav,A gun is being fired at a gun range.,a gun is being fired at a gun range
BobKessler-Metal Bangs_cap_2.wav,A hard object being hit loudly six times.,a hard object being hit loudly six times
BobKessler-Metal Bangs_cap_3.wav,A locker is opened and shut five times.,a locker is opened and shut five times
BobKessler-Metal Bangs_cap_4.wav,A locker is slammed shut five different times.,a locker is slammed shut five different times
BobKessler-Metal Bangs_cap_5.wav,The heavy object is hit a total of six times.,the heavy object is hit a total of six times
passes.wav,A child is walking on gravel outdoors and then screams in pain.,a child is walking on gravel outdoors and then screams in pain
passes.wav,A child walking on gravel outside and then screaming in pain.,a child walking on gravel outside and then screaming in pain
passes.wav,"A person is walking on a surface that crunches under foot, then someone screams.",a person is walking on a surface that crunches under foot then someone screams
passes.wav,"A walk on crunching, dry snow is punctuated by screaming at the end.",a walk on crunching dry snow is punctuated by screaming at the end
passes.wav,Someone is walking on snow and then screams while they fall over.,someone is walking on snow and then screams while they fall over
passes_cap_1.wav,A child is walking on gravel outdoors and then screams in pain.,a child is walking on gravel outdoors and then screams in pain
passes_cap_2.wav,A child walking on gravel outside and then screaming in pain.,a child walking on gravel outside and then screaming in pain
passes_cap_3.wav,"A person is walking on a surface that crunches under foot, then someone screams.",a person is walking on a surface that crunches under foot then someone screams
passes_cap_4.wav,"A walk on crunching, dry snow is punctuated by screaming at the end.",a walk on crunching dry snow is punctuated by screaming at the end
passes_cap_5.wav,Someone is walking on snow and then screams while they fall over.,someone is walking on snow and then screams while they fall over
07_Lanes_Island_Ambient2_44_16.wav,A very faint background hum is masked by continuous bird calls.,a very faint background hum is masked by continuous bird calls
07_Lanes_Island_Ambient2_44_16.wav,Birds chirp in high pitched voices while larger birds squawk.,birds chirp in high pitched voices while larger birds squawk
07_Lanes_Island_Ambient2_44_16.wav,Birds singing during an open day and crows cawing.,birds singing during an open day and crows cawing
07_Lanes_Island_Ambient2_44_16.wav,Larger birds squawk while smaller birds chirp in high pitched voices.,larger birds squawk while smaller birds chirp in high pitched voices
07_Lanes_Island_Ambient2_44_16.wav,Several birds are in a tree chirping outside of a house.,several birds are in a tree chirping outside of a house
07_Lanes_Island_Ambient2_44_16_cap_1.wav,A very faint background hum is masked by continuous bird calls.,a very faint background hum is masked by continuous bird calls
07_Lanes_Island_Ambient2_44_16_cap_2.wav,Birds chirp in high pitched voices while larger birds squawk.,birds chirp in high pitched voices while larger birds squawk
07_Lanes_Island_Ambient2_44_16_cap_3.wav,Birds singing during an open day and crows cawing.,birds singing during an open day and crows cawing
07_Lanes_Island_Ambient2_44_16_cap_4.wav,Larger birds squawk while smaller birds chirp in high pitched voices.,larger birds squawk while smaller birds chirp in high pitched voices
07_Lanes_Island_Ambient2_44_16_cap_5.wav,Several birds are in a tree chirping outside of a house.,several birds are in a tree chirping outside of a house
"October night, cicadas, crickets, jet flyover.wav","A bird is chirping, a jet aircraft is passing by and people are conversing.",a bird is chirping a jet aircraft is passing by and people are conversing
"October night, cicadas, crickets, jet flyover.wav",Cawing of a bird is masked by a whirring plane engine.,cawing of a bird is masked by a whirring plane engine
"October night, cicadas, crickets, jet flyover.wav",An airplane is going down a runway and taking off up into the air.,an airplane is going down a runway and taking off up into the air
"October night, cicadas, crickets, jet flyover.wav",The wind is blowing and a form of transportation is passing by.,the wind is blowing and a form of transportation is passing by
"October night, cicadas, crickets, jet flyover.wav",the plane engine is whirring and a bird is cawing in the background,the plane engine is whirring and a bird is cawing in the background
"October night, cicadas, crickets, jet flyover_cap_1.wav","A bird is chirping, a jet aircraft is passing by and people are conversing.",a bird is chirping a jet aircraft is passing by and people are conversing
"October night, cicadas, crickets, jet flyover_cap_2.wav",Cawing of a bird is masked by a whirring plane engine.,cawing of a bird is masked by a whirring plane engine
"October night, cicadas, crickets, jet flyover_cap_3.wav",An airplane is going down a runway and taking off up into the air.,an airplane is going down a runway and taking off up into the air
"October night, cicadas, crickets, jet flyover_cap_4.wav",The wind is blowing and a form of transportation is passing by.,the wind is blowing and a form of transportation is passing by
"October night, cicadas, crickets, jet flyover_cap_5.wav",the plane engine is whirring and a bird is cawing in the background,the plane engine is whirring and a bird is cawing in the background
water_in_hell.wav,A synthesizer echoes inside a chamber filled with water.,a synthesizer echoes inside a chamber filled with water
water_in_hell.wav,A synthesizer is playing a water effects sound in different keys.,a synthesizer is playing a water effects sound in different keys
water_in_hell.wav,A synthesizer that contains water effects is played.,a synthesizer that contains water effects is played
water_in_hell.wav,A synthesizer sound echoes inside a chamber with water in it.,a synthesizer sound echoes inside a chamber with water in it
water_in_hell.wav,"Repeatedly, a growling and an echoing drip occurs.",repeatedly a growling and an echoing drip occurs
water_in_hell_cap_1.wav,A synthesizer echoes inside a chamber filled with water.,a synthesizer echoes inside a chamber filled with water
water_in_hell_cap_2.wav,A synthesizer is playing a water effects sound in different keys.,a synthesizer is playing a water effects sound in different keys
water_in_hell_cap_3.wav,A synthesizer that contains water effects is played.,a synthesizer that contains water effects is played
water_in_hell_cap_4.wav,A synthesizer sound echoes inside a chamber with water in it.,a synthesizer sound echoes inside a chamber with water in it
water_in_hell_cap_5.wav,"Repeatedly, a growling and an echoing drip occurs.",repeatedly a growling and an echoing drip occurs
outdoors ambient near airport plane hum 2.wav,A plane flies by and a leaves rustle.,a plane flies by and a leaves rustle
outdoors ambient near airport plane hum 2.wav,A plane flies overhead and on the ground the wind makes the leaves rustle.,a plane flies overhead and on the ground the wind makes the leaves rustle
outdoors ambient near airport plane hum 2.wav,An airplane is taking off from a runway and accelerates into the sky.,an airplane is taking off from a runway and accelerates into the sky
outdoors ambient near airport plane hum 2.wav,Planes fly overhead while some birds call out.,planes fly overhead while some birds call out
outdoors ambient near airport plane hum 2.wav,The roar of the engines of an airplane fade as it flies away.,the roar of the engines of an airplane fade as it flies away
outdoors ambient near airport plane hum 2_cap_1.wav,A plane flies by and a leaves rustle.,a plane flies by and a leaves rustle
outdoors ambient near airport plane hum 2_cap_2.wav,A plane flies overhead and on the ground the wind makes the leaves rustle.,a plane flies overhead and on the ground the wind makes the leaves rustle
outdoors ambient near airport plane hum 2_cap_3.wav,An airplane is taking off from a runway and accelerates into the sky.,an airplane is taking off from a runway and accelerates into the sky
outdoors ambient near airport plane hum 2_cap_4.wav,Planes fly overhead while some birds call out.,planes fly overhead while some birds call out
outdoors ambient near airport plane hum 2_cap_5.wav,The roar of the engines of an airplane fade as it flies away.,the roar of the engines of an airplane fade as it flies away
20090105.crowd.drums.wav,A large group of people chatting outdoors at a gathering.,a large group of people chatting outdoors at a gathering
20090105.crowd.drums.wav,Noises occur inside a bar or night club.,noises occur inside a bar or night club
20090105.crowd.drums.wav,People are having a party and listening to loud party music.,people are having a party and listening to loud party music
20090105.crowd.drums.wav,The people are having a loud party and listening to loud party music.,the people are having a loud party and listening to loud party music
20090105.crowd.drums.wav,Noises inside a dance hall or a bar.,noises inside a dance hall or a bar
20090105.crowd.drums_cap_1.wav,A large group of people chatting outdoors at a gathering.,a large group of people chatting outdoors at a gathering
20090105.crowd.drums_cap_2.wav,Noises occur inside a bar or night club.,noises occur inside a bar or night club
20090105.crowd.drums_cap_3.wav,People are having a party and listening to loud party music.,people are having a party and listening to loud party music
20090105.crowd.drums_cap_4.wav,The people are having a loud party and listening to loud party music.,the people are having a loud party and listening to loud party music
20090105.crowd.drums_cap_5.wav,Noises inside a dance hall or a bar.,noises inside a dance hall or a bar
molding_machine.wav,A band saw is being used to cut through a piece of wood.,a band saw is being used to cut through a piece of wood
molding_machine.wav,A band saw is turned on and proceeds to cut through a piece of wood,a band saw is turned on and proceeds to cut through a piece of wood
molding_machine.wav,A grinder is turned on and begins to grind an object.,a grinder is turned on and begins to grind an object
molding_machine.wav,A grinding wheel starts up and then a blade is sharpened on the wheel.,a grinding wheel starts up and then a blade is sharpened on the wheel
molding_machine.wav,A lathe starting up and a tool being used on wood as it spins.,a lathe starting up and a tool being used on wood as it spins
molding_machine_cap_1.wav,A band saw is being used to cut through a piece of wood.,a band saw is being used to cut through a piece of wood
molding_machine_cap_2.wav,A band saw is turned on and proceeds to cut through a piece of wood,a band saw is turned on and proceeds to cut through a piece of wood
molding_machine_cap_3.wav,A grinder is turned on and begins to grind an object.,a grinder is turned on and begins to grind an object
molding_machine_cap_4.wav,A grinding wheel starts up and then a blade is sharpened on the wheel.,a grinding wheel starts up and then a blade is sharpened on the wheel
molding_machine_cap_5.wav,A lathe starting up and a tool being used on wood as it spins.,a lathe starting up and a tool being used on wood as it spins
Stovetop Range w_ City Ambience_1-2.wav,A constant static buzzing emits from industrial machinery.,a constant static buzzing emits from industrial machinery
Stovetop Range w_ City Ambience_1-2.wav,Steam and hot gas is let through an opening.,steam and hot gas is let through an opening
Stovetop Range w_ City Ambience_1-2.wav,"Someone is cutting with the circular saw, and an engine is rumbling in the background",someone is cutting with the circular saw and an engine is rumbling in the background
Stovetop Range w_ City Ambience_1-2.wav,Steam and hot gas are pouring out of a vent.,steam and hot gas are pouring out of a vent
Stovetop Range w_ City Ambience_1-2.wav,The industrial machinery emits a constant static buzzing.,the industrial machinery emits a constant static buzzing
Stovetop Range w_ City Ambience_1-2_cap_1.wav,A constant static buzzing emits from industrial machinery.,a constant static buzzing emits from industrial machinery
Stovetop Range w_ City Ambience_1-2_cap_2.wav,Steam and hot gas is let through an opening.,steam and hot gas is let through an opening
Stovetop Range w_ City Ambience_1-2_cap_3.wav,"Someone is cutting with the circular saw, and an engine is rumbling in the background",someone is cutting with the circular saw and an engine is rumbling in the background
Stovetop Range w_ City Ambience_1-2_cap_4.wav,Steam and hot gas are pouring out of a vent.,steam and hot gas are pouring out of a vent
Stovetop Range w_ City Ambience_1-2_cap_5.wav,The industrial machinery emits a constant static buzzing.,the industrial machinery emits a constant static buzzing
school corridor (2).wav,"An electronic machine is running in the background while women talk, laugh, and open and shut drawers.",an electronic machine is running in the background while women talk laugh and open and shut drawers
school corridor (2).wav,People talking while objects constantly bang around in the background.,people talking while objects constantly bang around in the background
school corridor (2).wav,Students open and close lockers while loudly talking in the hallway.,students open and close lockers while loudly talking in the hallway
school corridor (2).wav,Women are having a conversation followed by a loud thud.,women are having a conversation followed by a loud thud
school corridor (2).wav,Women talk to each other and something thuds.,women talk to each other and something thuds
school corridor (2)_cap_1.wav,"An electronic machine is running in the background while women talk, laugh, and open and shut drawers.",an electronic machine is running in the background while women talk laugh and open and shut drawers
school corridor (2)_cap_2.wav,People talking while objects constantly bang around in the background.,people talking while objects constantly bang around in the background
school corridor (2)_cap_3.wav,Students open and close lockers while loudly talking in the hallway.,students open and close lockers while loudly talking in the hallway
school corridor (2)_cap_4.wav,Women are having a conversation followed by a loud thud.,women are having a conversation followed by a loud thud
school corridor (2)_cap_5.wav,Women talk to each other and something thuds.,women talk to each other and something thuds
1000000003.wav,A bird whistles for its friends as a wooden object is struck.,a bird whistles for its friends as a wooden object is struck
1000000003.wav,"Birds chirp and sing, as water gurgles and then tapping occurs.",birds chirp and sing as water gurgles and then tapping occurs
1000000003.wav,The water slowly gurgled past as the birds sang and a wooden knocking sounded out.,the water slowly gurgled past as the birds sang and a wooden knocking sounded out
1000000003.wav,"birds are singing, water is slowly running, a wooden object is knocking on another object",birds are singing water is slowly running a wooden object is knocking on another object
1000000003.wav,birds chirping and singing with water gurgling and a tapping sound near the end,birds chirping and singing with water gurgling and a tapping sound near the end
1000000003_cap_1.wav,A bird whistles for its friends as a wooden object is struck.,a bird whistles for its friends as a wooden object is struck
1000000003_cap_2.wav,"Birds chirp and sing, as water gurgles and then tapping occurs.",birds chirp and sing as water gurgles and then tapping occurs
1000000003_cap_3.wav,The water slowly gurgled past as the birds sang and a wooden knocking sounded out.,the water slowly gurgled past as the birds sang and a wooden knocking sounded out
1000000003_cap_4.wav,"birds are singing, water is slowly running, a wooden object is knocking on another object",birds are singing water is slowly running a wooden object is knocking on another object
1000000003_cap_5.wav,birds chirping and singing with water gurgling and a tapping sound near the end,birds chirping and singing with water gurgling and a tapping sound near the end
hannahs_tombstone_by_sanus_excipio.wav,Air is rushing from the motion of a car passing by outside.,air is rushing from the motion of a car passing by outside
hannahs_tombstone_by_sanus_excipio.wav,Air moving and machinery running and thunder in the background.,air moving and machinery running and thunder in the background
hannahs_tombstone_by_sanus_excipio.wav,Air rushes through machines as thunder rumbles in the background.,air rushes through machines as thunder rumbles in the background
hannahs_tombstone_by_sanus_excipio.wav,Light sea breezes and surf waves rolling in.,light sea breezes and surf waves rolling in
hannahs_tombstone_by_sanus_excipio.wav,Surf waves roll in with a light sea breeze in the background.,surf waves roll in with a light sea breeze in the background
hannahs_tombstone_by_sanus_excipio_cap_1.wav,Air is rushing from the motion of a car passing by outside.,air is rushing from the motion of a car passing by outside
hannahs_tombstone_by_sanus_excipio_cap_2.wav,Air moving and machinery running and thunder in the background.,air moving and machinery running and thunder in the background
hannahs_tombstone_by_sanus_excipio_cap_3.wav,Air rushes through machines as thunder rumbles in the background.,air rushes through machines as thunder rumbles in the background
hannahs_tombstone_by_sanus_excipio_cap_4.wav,Light sea breezes and surf waves rolling in.,light sea breezes and surf waves rolling in
hannahs_tombstone_by_sanus_excipio_cap_5.wav,Surf waves roll in with a light sea breeze in the background.,surf waves roll in with a light sea breeze in the background
WM_switch_fill_to_wash_cycle_24_96_mono.wav,"A machine is running and the water is splashing, round and round.",a machine is running and the water is splashing round and round
WM_switch_fill_to_wash_cycle_24_96_mono.wav,A small pump gushes water in a basement.,a small pump gushes water in a basement
WM_switch_fill_to_wash_cycle_24_96_mono.wav,"A washing machine is running hard, with water inside.",a washing machine is running hard with water inside
WM_switch_fill_to_wash_cycle_24_96_mono.wav,A washing machine is running with the lid open.,a washing machine is running with the lid open
WM_switch_fill_to_wash_cycle_24_96_mono.wav,Water is splashing round and round with a machine running.,water is splashing round and round with a machine running
WM_switch_fill_to_wash_cycle_24_96_mono_cap_1.wav,"A machine is running and the water is splashing, round and round.",a machine is running and the water is splashing round and round
WM_switch_fill_to_wash_cycle_24_96_mono_cap_2.wav,A small pump gushes water in a basement.,a small pump gushes water in a basement
WM_switch_fill_to_wash_cycle_24_96_mono_cap_3.wav,"A washing machine is running hard, with water inside.",a washing machine is running hard with water inside
WM_switch_fill_to_wash_cycle_24_96_mono_cap_4.wav,A washing machine is running with the lid open.,a washing machine is running with the lid open
WM_switch_fill_to_wash_cycle_24_96_mono_cap_5.wav,Water is splashing round and round with a machine running.,water is splashing round and round with a machine running
near a little mountain stream.wav,Birds chirp in the background as water flows against rocks in a stream.,birds chirp in the background as water flows against rocks in a stream
near a little mountain stream.wav,Birds whistle in the trees as rain pours down.,birds whistle in the trees as rain pours down
near a little mountain stream.wav,Water is flowing in a rain gutter while birds chirp nearby.,water is flowing in a rain gutter while birds chirp nearby
near a little mountain stream.wav,pouring down raining as birds whistle in the trees,pouring down raining as birds whistle in the trees
near a little mountain stream.wav,waters is flowing against rocks in a stream while birds are chirping in the background,waters is flowing against rocks in a stream while birds are chirping in the background
near a little mountain stream_cap_1.wav,Birds chirp in the background as water flows against rocks in a stream.,birds chirp in the background as water flows against rocks in a stream
near a little mountain stream_cap_2.wav,Birds whistle in the trees as rain pours down.,birds whistle in the trees as rain pours down
near a little mountain stream_cap_3.wav,Water is flowing in a rain gutter while birds chirp nearby.,water is flowing in a rain gutter while birds chirp nearby
near a little mountain stream_cap_4.wav,pouring down raining as birds whistle in the trees,pouring down raining as birds whistle in the trees
near a little mountain stream_cap_5.wav,waters is flowing against rocks in a stream while birds are chirping in the background,waters is flowing against rocks in a stream while birds are chirping in the background
vague_sable.wav,Someone is swimming in a pool and the water is splashing.,someone is swimming in a pool and the water is splashing
vague_sable.wav,Something causes the water to splash as it moves through the water.,something causes the water to splash as it moves through the water
vague_sable.wav,Water is being splashed around slowly back and forth.,water is being splashed around slowly back and forth
vague_sable.wav,Water is splashing while something moves through the water.,water is splashing while something moves through the water
vague_sable.wav,Waters is being slowly splashed around back and forth.,waters is being slowly splashed around back and forth
vague_sable_cap_1.wav,Someone is swimming in a pool and the water is splashing.,someone is swimming in a pool and the water is splashing
vague_sable_cap_2.wav,Something causes the water to splash as it moves through the water.,something causes the water to splash as it moves through the water
vague_sable_cap_3.wav,Water is being splashed around slowly back and forth.,water is being splashed around slowly back and forth
vague_sable_cap_4.wav,Water is splashing while something moves through the water.,water is splashing while something moves through the water
vague_sable_cap_5.wav,Waters is being slowly splashed around back and forth.,waters is being slowly splashed around back and forth
131227_strumyk_1.wav,A constant flow of water falling into a drain.,a constant flow of water falling into a drain
131227_strumyk_1.wav,The rocks in the creek have water flowing over them.,the rocks in the creek have water flowing over them
131227_strumyk_1.wav,Water flows straight into a drain below it.,water flows straight into a drain below it
131227_strumyk_1.wav,Water is running over rocks in the creek.,water is running over rocks in the creek
131227_strumyk_1.wav,Water that is pouring down into a small fountain.,water that is pouring down into a small fountain
131227_strumyk_1_cap_1.wav,A constant flow of water falling into a drain.,a constant flow of water falling into a drain
131227_strumyk_1_cap_2.wav,The rocks in the creek have water flowing over them.,the rocks in the creek have water flowing over them
131227_strumyk_1_cap_3.wav,Water flows straight into a drain below it.,water flows straight into a drain below it
131227_strumyk_1_cap_4.wav,Water is running over rocks in the creek.,water is running over rocks in the creek
131227_strumyk_1_cap_5.wav,Water that is pouring down into a small fountain.,water that is pouring down into a small fountain
140704_rain.wav,A strong torrent of rain is audible outside of a window.,a strong torrent of rain is audible outside of a window
140704_rain.wav,"During a heavy rainstorm with strong wind, water runs down a street.",during a heavy rainstorm with strong wind water runs down a street
140704_rain.wav,Heavy rain is just outside of the window.,heavy rain is just outside of the window
140704_rain.wav,Heavy rainfall hits the ground continuously as time goes on.,heavy rainfall hits the ground continuously as time goes on
140704_rain.wav,Heavy rainfall with a continuous patter fills the passing time.,heavy rainfall with a continuous patter fills the passing time
140704_rain_cap_1.wav,A strong torrent of rain is audible outside of a window.,a strong torrent of rain is audible outside of a window
140704_rain_cap_2.wav,"During a heavy rainstorm with strong wind, water runs down a street.",during a heavy rainstorm with strong wind water runs down a street
140704_rain_cap_3.wav,Heavy rain is just outside of the window.,heavy rain is just outside of the window
140704_rain_cap_4.wav,Heavy rainfall hits the ground continuously as time goes on.,heavy rainfall hits the ground continuously as time goes on
140704_rain_cap_5.wav,Heavy rainfall with a continuous patter fills the passing time.,heavy rainfall with a continuous patter fills the passing time
Rain Ambience .wav,A heavy storm generated a large amount of rainfall.,a heavy storm generated a large amount of rainfall
Rain Ambience .wav,A torrent of rain pounds down upon a sidewalk.,a torrent of rain pounds down upon a sidewalk
Rain Ambience .wav,"On top of a building, heavy rain is falling.",on top of a building heavy rain is falling
Rain Ambience .wav,The rain is falling down hard on top of a building.,the rain is falling down hard on top of a building
Rain Ambience .wav,the rain falling down during a storm outside,the rain falling down during a storm outside
Rain Ambience _cap_1.wav,A heavy storm generated a large amount of rainfall.,a heavy storm generated a large amount of rainfall
Rain Ambience _cap_2.wav,A torrent of rain pounds down upon a sidewalk.,a torrent of rain pounds down upon a sidewalk
Rain Ambience _cap_3.wav,"On top of a building, heavy rain is falling.",on top of a building heavy rain is falling
Rain Ambience _cap_4.wav,The rain is falling down hard on top of a building.,the rain is falling down hard on top of a building
Rain Ambience _cap_5.wav,the rain falling down during a storm outside,the rain falling down during a storm outside
140728_Vlissingen_City_Center_Church_Chimes.wav,A group are playing bells as a musical instrument with spectators listening to the music.,a group are playing bells as a musical instrument with spectators listening to the music
140728_Vlissingen_City_Center_Church_Chimes.wav,A group is playing bells as a musical instrument with spectators listening to the music.,a group is playing bells as a musical instrument with spectators listening to the music
140728_Vlissingen_City_Center_Church_Chimes.wav,Melodic bells are chiming a tune very loudly.,melodic bells are chiming a tune very loudly
140728_Vlissingen_City_Center_Church_Chimes.wav,Melodic bells are chiming at a high volume.,melodic bells are chiming at a high volume
140728_Vlissingen_City_Center_Church_Chimes.wav,Someone is playing different bells in front of people.,someone is playing different bells in front of people
140728_Vlissingen_City_Center_Church_Chimes_cap_1.wav,A group are playing bells as a musical instrument with spectators listening to the music.,a group are playing bells as a musical instrument with spectators listening to the music
140728_Vlissingen_City_Center_Church_Chimes_cap_2.wav,A group is playing bells as a musical instrument with spectators listening to the music.,a group is playing bells as a musical instrument with spectators listening to the music
140728_Vlissingen_City_Center_Church_Chimes_cap_3.wav,Melodic bells are chiming a tune very loudly.,melodic bells are chiming a tune very loudly
140728_Vlissingen_City_Center_Church_Chimes_cap_4.wav,Melodic bells are chiming at a high volume.,melodic bells are chiming at a high volume
140728_Vlissingen_City_Center_Church_Chimes_cap_5.wav,Someone is playing different bells in front of people.,someone is playing different bells in front of people
150209 Trevor Webb Air Cyclinder.wav,A can of air is used to clean between the keys of a keyboard.,a can of air is used to clean between the keys of a keyboard
150209 Trevor Webb Air Cyclinder.wav,"Compressed air being released, stopping, then a short blast of air, then starts again in a steady stream.",compressed air being released stopping then a short blast of air then starts again in a steady stream
150209 Trevor Webb Air Cyclinder.wav,"Compressed air is being released, stops, then releases a short blast of air, before starting again in a steady stream.",compressed air is being released stops then releases a short blast of air before starting again in a steady stream
150209 Trevor Webb Air Cyclinder.wav,"Pressurized air is being released slow, and then faster as time goes on.",pressurized air is being released slow and then faster as time goes on
150209 Trevor Webb Air Cyclinder.wav,Pressurized air is slowly being released then faster and faster.,pressurized air is slowly being released then faster and faster
150209 Trevor Webb Air Cyclinder_cap_1.wav,A can of air is used to clean between the keys of a keyboard.,a can of air is used to clean between the keys of a keyboard
150209 Trevor Webb Air Cyclinder_cap_2.wav,"Compressed air being released, stopping, then a short blast of air, then starts again in a steady stream.",compressed air being released stopping then a short blast of air then starts again in a steady stream
150209 Trevor Webb Air Cyclinder_cap_3.wav,"Compressed air is being released, stops, then releases a short blast of air, before starting again in a steady stream.",compressed air is being released stops then releases a short blast of air before starting again in a steady stream
150209 Trevor Webb Air Cyclinder_cap_4.wav,"Pressurized air is being released slow, and then faster as time goes on.",pressurized air is being released slow and then faster as time goes on
150209 Trevor Webb Air Cyclinder_cap_5.wav,Pressurized air is slowly being released then faster and faster.,pressurized air is slowly being released then faster and faster
Kitchen sink jam.wav,"A person washes objects under water, shakes them, and repeats the action.",a person washes objects under water shakes them and repeats the action
Kitchen sink jam.wav,Someone has the sink running and are washing things out.,someone has the sink running and are washing things out
Kitchen sink jam.wav,Someone is rinsing their hair in the sink.,someone is rinsing their hair in the sink
Kitchen sink jam.wav,"Someone is washing solid pieces under a running faucet, shaking them, and doing another.",someone is washing solid pieces under a running faucet shaking them and doing another
Kitchen sink jam.wav,Someone is washing things out with the sink running.,someone is washing things out with the sink running
Kitchen sink jam_cap_1.wav,"A person washes objects under water, shakes them, and repeats the action.",a person washes objects under water shakes them and repeats the action
Kitchen sink jam_cap_2.wav,Someone has the sink running and are washing things out.,someone has the sink running and are washing things out
Kitchen sink jam_cap_3.wav,Someone is rinsing their hair in the sink.,someone is rinsing their hair in the sink
Kitchen sink jam_cap_4.wav,"Someone is washing solid pieces under a running faucet, shaking them, and doing another.",someone is washing solid pieces under a running faucet shaking them and doing another
Kitchen sink jam_cap_5.wav,Someone is washing things out with the sink running.,someone is washing things out with the sink running
wind_in_long_reeds_24_96_mono.wav,A heavy rain falls continuously amid crackling and scratching.,a heavy rain falls continuously amid crackling and scratching
wind_in_long_reeds_24_96_mono.wav,A wind blows the pretty leaves on the ground,a wind blows the pretty leaves on the ground
wind_in_long_reeds_24_96_mono.wav,A windy scene with torrential rain as wind varies and dies down a little towards the very end.,a windy scene with torrential rain as wind varies and dies down a little towards the very end
wind_in_long_reeds_24_96_mono.wav,"A windy scene with torrential rain, wind varies and dies down a little towards the very end.",a windy scene with torrential rain wind varies and dies down a little towards the very end
wind_in_long_reeds_24_96_mono.wav,"The rain fell heavily, continuously crackling and scratching",the rain fell heavily continuously crackling and scratching
wind_in_long_reeds_24_96_mono_cap_1.wav,A heavy rain falls continuously amid crackling and scratching.,a heavy rain falls continuously amid crackling and scratching
wind_in_long_reeds_24_96_mono_cap_2.wav,A wind blows the pretty leaves on the ground,a wind blows the pretty leaves on the ground
wind_in_long_reeds_24_96_mono_cap_3.wav,A windy scene with torrential rain as wind varies and dies down a little towards the very end.,a windy scene with torrential rain as wind varies and dies down a little towards the very end
wind_in_long_reeds_24_96_mono_cap_4.wav,"A windy scene with torrential rain, wind varies and dies down a little towards the very end.",a windy scene with torrential rain wind varies and dies down a little towards the very end
wind_in_long_reeds_24_96_mono_cap_5.wav,"The rain fell heavily, continuously crackling and scratching",the rain fell heavily continuously crackling and scratching
Outdoor A_C Unit 1.wav,A loud motor drives a fan spinning round and around.,a loud motor drives a fan spinning round and around
Outdoor A_C Unit 1.wav,A machine being run at a constant speed.,a machine being run at a constant speed
Outdoor A_C Unit 1.wav,A machine is being run at a constant speed.,a machine is being run at a constant speed
Outdoor A_C Unit 1.wav,A noisy motor drives a fan around and around.,a noisy motor drives a fan around and around
Outdoor A_C Unit 1.wav,Someone is trimming the grass in the garden.,someone is trimming the grass in the garden
Outdoor A_C Unit 1_cap_1.wav,A loud motor drives a fan spinning round and around.,a loud motor drives a fan spinning round and around
Outdoor A_C Unit 1_cap_2.wav,A machine being run at a constant speed.,a machine being run at a constant speed
Outdoor A_C Unit 1_cap_3.wav,A machine is being run at a constant speed.,a machine is being run at a constant speed
Outdoor A_C Unit 1_cap_4.wav,A noisy motor drives a fan around and around.,a noisy motor drives a fan around and around
Outdoor A_C Unit 1_cap_5.wav,Someone is trimming the grass in the garden.,someone is trimming the grass in the garden
Applause_encore.wav,"A crowd is cheering, clapping and screaming throughout.",a crowd is cheering clapping and screaming throughout
Applause_encore.wav,A crowd that is excited cheering at a live event.,a crowd that is excited cheering at a live event
Applause_encore.wav,A large amount of people start shouting and cheering together.,a large amount of people start shouting and cheering together
Applause_encore.wav,A large group of people clapping and chanting.,a large group of people clapping and chanting
Applause_encore.wav,People clapping and screaming at a ball game.,people clapping and screaming at a ball game
Applause_encore_cap_1.wav,"A crowd is cheering, clapping and screaming throughout.",a crowd is cheering clapping and screaming throughout
Applause_encore_cap_2.wav,A crowd that is excited cheering at a live event.,a crowd that is excited cheering at a live event
Applause_encore_cap_3.wav,A large amount of people start shouting and cheering together.,a large amount of people start shouting and cheering together
Applause_encore_cap_4.wav,A large group of people clapping and chanting.,a large group of people clapping and chanting
