fname,raw_text,text
Plastic Bottle Handling.wav,"Someone is repeatedly throwing a small object onto a hard surface, and bouncing it back to themselves.",someone is repeatedly throwing a small object onto a hard surface and bouncing it back to themselves
Plastic Bottle Handling.wav,Someone repeatedly throws a small object onto a hard surface that bounces back to them.,someone repeatedly throws a small object onto a hard surface that bounces back to them
Plastic Bottle Handling.wav,"In order to try out their sound, the drums were hit slowly.",in order to try out their sound the drums were hit slowly
Plastic Bottle Handling_cap_1.wav,A flat piece of wood or plastic can vibrate when it is plucked.,a flat piece of wood or plastic can vibrate when it is plucked
Plastic Bottle Handling_cap_2.wav,Flicking a piece of wood or plastic that vibrates and is repeated until it is done,flicking a piece of wood or plastic that vibrates and is repeated until it is done
Plastic Bottle Handling_cap_3.wav,"Someone is repeatedly throwing a small object onto a hard surface, and bouncing it back to themselves.",someone is repeatedly throwing a small object onto a hard surface and bouncing it back to themselves
Plastic Bottle Handling_cap_4.wav,Someone repeatedly throws a small object onto a hard surface that bounces back to them.,someone repeatedly throws a small object onto a hard surface that bounces back to them
Plastic Bottle Handling_cap_5.wav,"In order to try out their sound, the drums were hit slowly.",in order to try out their sound the drums were hit slowly
birmingham-aston-canal-extractor-fan.wav,"A steady, light rumbling engine sound is produced by something.",a steady light rumbling engine sound is produced by something
birmingham-aston-canal-extractor-fan.wav,The continuous long droning noise in the background is a machine.,the continuous long droning noise in the background is a machine
birmingham-aston-canal-extractor-fan.wav,"Something produces a steady, light rumbling engine sound.",something produces a steady light rumbling engine sound
birmingham-aston-canal-extractor-fan.wav,A fan is blowing at a steady pace.,a fan is blowing at a steady pace
birmingham-aston-canal-extractor-fan.wav,A machine is making a continuous long droning noise in the background.,a machine is making a continuous long droning noise in the background
birmingham-aston-canal-extractor-fan_cap_1.wav,"A steady, light rumbling engine sound is produced by something.",a steady light rumbling engine sound is produced by something
birmingham-aston-canal-extractor-fan_cap_2.wav,The continuous long droning noise in the background is a machine.,the continuous long droning noise in the background is a machine
birmingham-aston-canal-extractor-fan_cap_3.wav,"Something produces a steady, light rumbling engine sound.",something produces a steady light rumbling engine sound
birmingham-aston-canal-extractor-fan_cap_4.wav,A fan is blowing at a steady pace.,a fan is blowing at a steady pace
birmingham-aston-canal-extractor-fan_cap_5.wav,A machine is making a continuous long droning noise in the background.,a machine is making a continuous long droning noise in the background
Cooking in the Kitchen.wav,Trash cans are being dumped into a container.,trash cans are being dumped into a container
Cooking in the Kitchen.wav,An individual drags a plastic bag containing objects down numerous steps.,an individual drags a plastic bag containing objects down numerous steps
Cooking in the Kitchen.wav,Trash cans are being emptied into a container.,trash cans are being emptied into a container
Cooking in the Kitchen.wav,someone dragging a plastic bag of stuff down stairs.,someone dragging a plastic bag of stuff down stairs
Cooking in the Kitchen.wav,Fireworks explode while sparkles make noise in the background.,fireworks explode while sparkles make noise in the background
Cooking in the Kitchen_cap_1.wav,Trash cans are being dumped into a container.,trash cans are being dumped into a container
Cooking in the Kitchen_cap_2.wav,An individual drags a plastic bag containing objects down numerous steps.,an individual drags a plastic bag containing objects down numerous steps
Cooking in the Kitchen_cap_3.wav,Trash cans are being emptied into a container.,trash cans are being emptied into a container
Cooking in the Kitchen_cap_4.wav,someone dragging a plastic bag of stuff down stairs.,someone dragging a plastic bag of stuff down stairs
Cooking in the Kitchen_cap_5.wav,Fireworks explode while sparkles make noise in the background.,fireworks explode while sparkles make noise in the background
British Museum voices.wav,Women are talking in a very loud environment and then keys are being jingled.,women are talking in a very loud environment and then keys are being jingled
British Museum voices.wav,Women talking in a very loud environment then keys being jingled.,women talking in a very loud environment then keys being jingled
British Museum voices.wav,People are chatting loudly in a large crowd.,people are chatting loudly in a large crowd
British Museum voices.wav,A room is full of many people with many different conversations going on.,a room is full of many people with many different conversations going on
British Museum voices.wav,Room full of many people with many different conversations going on.,room full of many people with many different conversations going on
British Museum voices_cap_1.wav,Women are talking in a very loud environment and then keys are being jingled.,women are talking in a very loud environment and then keys are being jingled
British Museum voices_cap_2.wav,Women talking in a very loud environment then keys being jingled.,women talking in a very loud environment then keys being jingled
British Museum voices_cap_3.wav,People are chatting loudly in a large crowd.,people are chatting loudly in a large crowd
British Museum voices_cap_4.wav,A room is full of many people with many different conversations going on.,a room is full of many people with many different conversations going on
British Museum voices_cap_5.wav,Room full of many people with many different conversations going on.,room full of many people with many different conversations going on
Babbling Brook 99.wav,A body of water moving as time goes on.,a body of water moving as time goes on
Babbling Brook 99.wav,A slow flowing river can be walked through step by step.,a slow flowing river can be walked through step by step
Babbling Brook 99.wav,wading step by step through a slow flowing river,wading step by step through a slow flowing river
Babbling Brook 99.wav,Water is travelling through an enclosed area while a group is engaged in conversation.,water is travelling through an enclosed area while a group is engaged in conversation
Babbling Brook 99.wav,A body of water laps and gurgles for a short time.,a body of water laps and gurgles for a short time
Babbling Brook 99_cap_1.wav,A body of water moving as time goes on.,a body of water moving as time goes on
Babbling Brook 99_cap_2.wav,A slow flowing river can be walked through step by step.,a slow flowing river can be walked through step by step
Babbling Brook 99_cap_3.wav,wading step by step through a slow flowing river,wading step by step through a slow flowing river
Babbling Brook 99_cap_4.wav,Water is travelling through an enclosed area while a group is engaged in conversation.,water is travelling through an enclosed area while a group is engaged in conversation
Babbling Brook 99_cap_5.wav,A body of water laps and gurgles for a short time.,a body of water laps and gurgles for a short time
Glitchedtones_Harsh Noisescape_01.wav,A power washer sprays water from different directions creating changes in pitch.,a power washer sprays water from different directions creating changes in pitch
Glitchedtones_Harsh Noisescape_01.wav,A television channel plays static as time goes on.,a television channel plays static as time goes on
Glitchedtones_Harsh Noisescape_01.wav,A television channel plays constant static as time goes on.,a television channel plays constant static as time goes on
Glitchedtones_Harsh Noisescape_01.wav,A power washer sprays water shooting off from different directions creating changes in pitch,a power washer sprays water shooting off from different directions creating changes in pitch
Glitchedtones_Harsh Noisescape_01.wav,"A static cacophony buzzes repeatedly, and almost changes direction.",a static cacophony buzzes repeatedly and almost changes direction
Glitchedtones_Harsh Noisescape_01_cap_1.wav,A power washer sprays water from different directions creating changes in pitch.,a power washer sprays water from different directions creating changes in pitch
Glitchedtones_Harsh Noisescape_01_cap_2.wav,A television channel plays static as time goes on.,a television channel plays static as time goes on
Glitchedtones_Harsh Noisescape_01_cap_3.wav,A television channel plays constant static as time goes on.,a television channel plays constant static as time goes on
Glitchedtones_Harsh Noisescape_01_cap_4.wav,A power washer sprays water shooting off from different directions creating changes in pitch,a power washer sprays water shooting off from different directions creating changes in pitch
Glitchedtones_Harsh Noisescape_01_cap_5.wav,"A static cacophony buzzes repeatedly, and almost changes direction.",a static cacophony buzzes repeatedly and almost changes direction
Eating Pringles.wav,"A person chews crunchy food, then cuts something and places a lid on a container.",a person chews crunchy food then cuts something and places a lid on a container
Eating Pringles.wav,Someone is chewing something crunchy and then they cut something and put a lid on a container.,someone is chewing something crunchy and then they cut something and put a lid on a container
Eating Pringles.wav,A person is crunching then putting the lid back on something.,a person is crunching then putting the lid back on something
Eating Pringles.wav,A person is crunching something and putting the lid back on something.,a person is crunching something and putting the lid back on something
Eating Pringles.wav,"A person loudly chews crunchy food, followed by items clattering.",a person loudly chews crunchy food followed by items clattering
Eating Pringles_cap_1.wav,"A person chews crunchy food, then cuts something and places a lid on a container.",a person chews crunchy food then cuts something and places a lid on a container
Eating Pringles_cap_2.wav,Someone is chewing something crunchy and then they cut something and put a lid on a container.,someone is chewing something crunchy and then they cut something and put a lid on a container
Eating Pringles_cap_3.wav,A person is crunching then putting the lid back on something.,a person is crunching then putting the lid back on something
Eating Pringles_cap_4.wav,A person is crunching something and putting the lid back on something.,a person is crunching something and putting the lid back on something
Eating Pringles_cap_5.wav,"A person loudly chews crunchy food, followed by items clattering.",a person loudly chews crunchy food followed by items clattering
wave_ripple.wav,waves of water are moving consistently and loudly.,waves of water are moving consistently and loudly
wave_ripple.wav,Someone is paddling or splashing the water in a babbling brook.,someone is paddling or splashing the water in a babbling brook
wave_ripple.wav,Waves of water are moving continuously with a loud noise.,waves of water are moving continuously with a loud noise
wave_ripple.wav,Water is rushing downstream over rocks in a brook.,water is rushing downstream over rocks in a brook
wave_ripple.wav,"A babbling brook, someone is paddling or splashing in water.",a babbling brook someone is paddling or splashing in water
wave_ripple_cap_1.wav,waves of water are moving consistently and loudly.,waves of water are moving consistently and loudly
wave_ripple_cap_2.wav,Someone is paddling or splashing the water in a babbling brook.,someone is paddling or splashing the water in a babbling brook
wave_ripple_cap_3.wav,Waves of water are moving continuously with a loud noise.,waves of water are moving continuously with a loud noise
wave_ripple_cap_4.wav,Water is rushing downstream over rocks in a brook.,water is rushing downstream over rocks in a brook
wave_ripple_cap_5.wav,"A babbling brook, someone is paddling or splashing in water.",a babbling brook someone is paddling or splashing in water
Cafeteria Conversations.wav,People talk in the background as dishes and cutlery are stacked and moved.,people talk in the background as dishes and cutlery are stacked and moved
Cafeteria Conversations.wav,A cafe does business as people chat and eat inside.,a cafe does business as people chat and eat inside
Cafeteria Conversations.wav,People chatter in the background as plates and utensils are sorted.,people chatter in the background as plates and utensils are sorted
Cafeteria Conversations.wav,people are working in the kitchen as the people talk in the restaurant,people are working in the kitchen as the people talk in the restaurant
Cafeteria Conversations.wav,Several people are talking while clattering plates are being stacked in background.,several people are talking while clattering plates are being stacked in background
Cafeteria Conversations_cap_1.wav,People talk in the background as dishes and cutlery are stacked and moved.,people talk in the background as dishes and cutlery are stacked and moved
Cafeteria Conversations_cap_2.wav,A cafe does business as people chat and eat inside.,a cafe does business as people chat and eat inside
Cafeteria Conversations_cap_3.wav,People chatter in the background as plates and utensils are sorted.,people chatter in the background as plates and utensils are sorted
Cafeteria Conversations_cap_4.wav,people are working in the kitchen as the people talk in the restaurant,people are working in the kitchen as the people talk in the restaurant
Cafeteria Conversations_cap_5.wav,Several people are talking while clattering plates are being stacked in background.,several people are talking while clattering plates are being stacked in background
Oil Canister Pouring Out into Glass Bottle.wav,"Someone filled a container with liquid to make sounds, and the pitch goes up as the container fills up.",someone filled a container with liquid to make sounds and the pitch goes up as the container fills up
Oil Canister Pouring Out into Glass Bottle.wav,Someone filling a container with a liquid and the pitch goes up as the container gets more full.,someone filling a container with a liquid and the pitch goes up as the container gets more full
Oil Canister Pouring Out into Glass Bottle.wav,A thick liquid is being poured out of a metal container.,a thick liquid is being poured out of a metal container
Oil Canister Pouring Out into Glass Bottle.wav,"Out of a metal container, a thick liquid is poured.",out of a metal container a thick liquid is poured
Oil Canister Pouring Out into Glass Bottle.wav,"A tap mechanism moves up and down, drawing water into a drum until it creaks.",a tap mechanism moves up and down drawing water into a drum until it creaks
Oil Canister Pouring Out into Glass Bottle_cap_1.wav,"Someone filled a container with liquid to make sounds, and the pitch goes up as the container fills up.",someone filled a container with liquid to make sounds and the pitch goes up as the container fills up
Oil Canister Pouring Out into Glass Bottle_cap_2.wav,Someone filling a container with a liquid and the pitch goes up as the container gets more full.,someone filling a container with a liquid and the pitch goes up as the container gets more full
Oil Canister Pouring Out into Glass Bottle_cap_3.wav,A thick liquid is being poured out of a metal container.,a thick liquid is being poured out of a metal container
Oil Canister Pouring Out into Glass Bottle_cap_4.wav,"Out of a metal container, a thick liquid is poured.",out of a metal container a thick liquid is poured
Oil Canister Pouring Out into Glass Bottle_cap_5.wav,"A tap mechanism moves up and down, drawing water into a drum until it creaks.",a tap mechanism moves up and down drawing water into a drum until it creaks
FX_WOODEN_SNAKE_TOY_SHAKING.wav,A person is crumpling and flicking around paper.,a person is crumpling and flicking around paper
FX_WOODEN_SNAKE_TOY_SHAKING.wav,The keys of a typewriter are pushed repeatedly to type.,the keys of a typewriter are pushed repeatedly to type
FX_WOODEN_SNAKE_TOY_SHAKING.wav,Someone holding stone beads in a chain is knocking them together to create different sounds.,someone holding stone beads in a chain is knocking them together to create different sounds
FX_WOODEN_SNAKE_TOY_SHAKING.wav,Paper is being crumpled up and thrown around.,paper is being crumpled up and thrown around
FX_WOODEN_SNAKE_TOY_SHAKING.wav,"A person rapidly fiddles with a latch or door, then starts tapping something rhythmically.",a person rapidly fiddles with a latch or door then starts tapping something rhythmically
FX_WOODEN_SNAKE_TOY_SHAKING_cap_1.wav,A person is crumpling and flicking around paper.,a person is crumpling and flicking around paper
FX_WOODEN_SNAKE_TOY_SHAKING_cap_2.wav,The keys of a typewriter are pushed repeatedly to type.,the keys of a typewriter are pushed repeatedly to type
FX_WOODEN_SNAKE_TOY_SHAKING_cap_3.wav,Someone holding stone beads in a chain is knocking them together to create different sounds.,someone holding stone beads in a chain is knocking them together to create different sounds
FX_WOODEN_SNAKE_TOY_SHAKING_cap_4.wav,Paper is being crumpled up and thrown around.,paper is being crumpled up and thrown around
FX_WOODEN_SNAKE_TOY_SHAKING_cap_5.wav,"A person rapidly fiddles with a latch or door, then starts tapping something rhythmically.",a person rapidly fiddles with a latch or door then starts tapping something rhythmically
"Road Traffic near Tower of London, London.wav",Air hisses as an engine revs and continues to run.,air hisses as an engine revs and continues to run
"Road Traffic near Tower of London, London.wav",The wind blows are a car drives by as some air pressure shoots.,the wind blows are a car drives by as some air pressure shoots
"Road Traffic near Tower of London, London.wav",Nearby and distant traffic roars past a semi open environment.,nearby and distant traffic roars past a semi open environment
"Road Traffic near Tower of London, London.wav",Engine revved up and continued to run while air hisses once.,engine revved up and continued to run while air hisses once
"Road Traffic near Tower of London, London.wav",The hiss of a can of compressed air as a car passes by.,the hiss of a can of compressed air as a car passes by
"Road Traffic near Tower of London, London_cap_1.wav",Air hisses as an engine revs and continues to run.,air hisses as an engine revs and continues to run
"Road Traffic near Tower of London, London_cap_2.wav",The wind blows are a car drives by as some air pressure shoots.,the wind blows are a car drives by as some air pressure shoots
"Road Traffic near Tower of London, London_cap_3.wav",Nearby and distant traffic roars past a semi open environment.,nearby and distant traffic roars past a semi open environment
"Road Traffic near Tower of London, London_cap_4.wav",Engine revved up and continued to run while air hisses once.,engine revved up and continued to run while air hisses once
"Road Traffic near Tower of London, London_cap_5.wav",The hiss of a can of compressed air as a car passes by.,the hiss of a can of compressed air as a car passes by
Popping popcorn.wav,Kettle corn popping on the stove creaks and rattles,kettle corn popping on the stove creaks and rattles
Popping popcorn.wav,Creaking and rattling of kettle corn being fried on the stove top,creaking and rattling of kettle corn being fried on the stove top
Popping popcorn.wav,Someone is popping popcorn in the pan on the stove.,someone is popping popcorn in the pan on the stove
Popping popcorn.wav,someone popping popcorn over the stove in pan.,someone popping popcorn over the stove in pan
Popping popcorn.wav,A small metal object is bouncing around and dinging against the sides of a surface.,a small metal object is bouncing around and dinging against the sides of a surface
Popping popcorn_cap_1.wav,Kettle corn popping on the stove creaks and rattles,kettle corn popping on the stove creaks and rattles
Popping popcorn_cap_2.wav,Creaking and rattling of kettle corn being fried on the stove top,creaking and rattling of kettle corn being fried on the stove top
Popping popcorn_cap_3.wav,Someone is popping popcorn in the pan on the stove.,someone is popping popcorn in the pan on the stove
Popping popcorn_cap_4.wav,someone popping popcorn over the stove in pan.,someone popping popcorn over the stove in pan
Popping popcorn_cap_5.wav,A small metal object is bouncing around and dinging against the sides of a surface.,a small metal object is bouncing around and dinging against the sides of a surface
Toilet bowl.wav,"Water is running out of a faucet, occasionally having some distortion.",water is running out of a faucet occasionally having some distortion
Toilet bowl.wav,Water is sporadically running out of a faucet.,water is sporadically running out of a faucet
Toilet bowl.wav,An air hose blowing into a pipe and rain in the background.,an air hose blowing into a pipe and rain in the background
Toilet bowl.wav,Rain falls as air is blown into a pipe with a hose.,rain falls as air is blown into a pipe with a hose
Toilet bowl.wav,Water is being thrown out as machine parts are banging against metal.,water is being thrown out as machine parts are banging against metal
Toilet bowl_cap_1.wav,"Water is running out of a faucet, occasionally having some distortion.",water is running out of a faucet occasionally having some distortion
Toilet bowl_cap_2.wav,Water is sporadically running out of a faucet.,water is sporadically running out of a faucet
Toilet bowl_cap_3.wav,An air hose blowing into a pipe and rain in the background.,an air hose blowing into a pipe and rain in the background
Toilet bowl_cap_4.wav,Rain falls as air is blown into a pipe with a hose.,rain falls as air is blown into a pipe with a hose
Toilet bowl_cap_5.wav,Water is being thrown out as machine parts are banging against metal.,water is being thrown out as machine parts are banging against metal
Bosch Dishwasher Motor - Base of Machine Close.wav,The machine continues to operate as fluid flows out at a regular rate.,the machine continues to operate as fluid flows out at a regular rate
Bosch Dishwasher Motor - Base of Machine Close.wav,Liquid or water drips from somewhere while a motor runs.,liquid or water drips from somewhere while a motor runs
Bosch Dishwasher Motor - Base of Machine Close.wav,Liquid or water dripped from somewhere while a motor ran.,liquid or water dripped from somewhere while a motor ran
Bosch Dishwasher Motor - Base of Machine Close.wav,Rain falls as water is draining into the ground.,rain falls as water is draining into the ground
Bosch Dishwasher Motor - Base of Machine Close.wav,Fluid is flowing out through a system at a regular rate while the machine operates.,fluid is flowing out through a system at a regular rate while the machine operates
Bosch Dishwasher Motor - Base of Machine Close_cap_1.wav,The machine continues to operate as fluid flows out at a regular rate.,the machine continues to operate as fluid flows out at a regular rate
Bosch Dishwasher Motor - Base of Machine Close_cap_2.wav,Liquid or water drips from somewhere while a motor runs.,liquid or water drips from somewhere while a motor runs
Bosch Dishwasher Motor - Base of Machine Close_cap_3.wav,Liquid or water dripped from somewhere while a motor ran.,liquid or water dripped from somewhere while a motor ran
Bosch Dishwasher Motor - Base of Machine Close_cap_4.wav,Rain falls as water is draining into the ground.,rain falls as water is draining into the ground
Bosch Dishwasher Motor - Base of Machine Close_cap_5.wav,Fluid is flowing out through a system at a regular rate while the machine operates.,fluid is flowing out through a system at a regular rate while the machine operates
Filing Cabinet and Metal Door.wav,An item is being moved in short bursts in the background.,an item is being moved in short bursts in the background
Filing Cabinet and Metal Door.wav,Metal furniture being moved around a room with force.,metal furniture being moved around a room with force
Filing Cabinet and Metal Door.wav,Heavy furniture being moved around a empty room and dropped.,heavy furniture being moved around a empty room and dropped
Filing Cabinet and Metal Door.wav,Metal furniture is being moved around the room with force.,metal furniture is being moved around the room with force
Filing Cabinet and Metal Door.wav,Heavy furniture being dragged around a empty room.,heavy furniture being dragged around a empty room
Filing Cabinet and Metal Door_cap_1.wav,An item is being moved in short bursts in the background.,an item is being moved in short bursts in the background
Filing Cabinet and Metal Door_cap_2.wav,Metal furniture being moved around a room with force.,metal furniture being moved around a room with force
Filing Cabinet and Metal Door_cap_3.wav,Heavy furniture being moved around a empty room and dropped.,heavy furniture being moved around a empty room and dropped
Filing Cabinet and Metal Door_cap_4.wav,Metal furniture is being moved around the room with force.,metal furniture is being moved around the room with force
Filing Cabinet and Metal Door_cap_5.wav,Heavy furniture being dragged around a empty room.,heavy furniture being dragged around a empty room
Record 03.wav,A car passes by an area beeping and chirping.,a car passes by an area beeping and chirping
Record 03.wav,Vehicles approach and pass by on a nearby road as an alien style electronic beep repeats at long intervals.,vehicles approach and pass by on a nearby road as an alien style electronic beep repeats at long intervals
Record 03.wav,Car pass by an area with beeps and chirps.,car pass by an area with beeps and chirps
Record 03.wav,Vehicles approach and pass by on a nearby road as strange electronic beep repeats in the foreground.,vehicles approach and pass by on a nearby road as strange electronic beep repeats in the foreground
Record 03.wav,Music plays in the background while cars pass by.,music plays in the background while cars pass by
Record 03_cap_1.wav,A car passes by an area beeping and chirping.,a car passes by an area beeping and chirping
Record 03_cap_2.wav,Vehicles approach and pass by on a nearby road as an alien style electronic beep repeats at long intervals.,vehicles approach and pass by on a nearby road as an alien style electronic beep repeats at long intervals
Record 03_cap_3.wav,Car pass by an area with beeps and chirps.,car pass by an area with beeps and chirps
Record 03_cap_4.wav,Vehicles approach and pass by on a nearby road as strange electronic beep repeats in the foreground.,vehicles approach and pass by on a nearby road as strange electronic beep repeats in the foreground
Record 03_cap_5.wav,Music plays in the background while cars pass by.,music plays in the background while cars pass by
Casino - Las Vegas Slot Machines.wav,"A person plays a video game, generating game sound effects.",a person plays a video game generating game sound effects
Casino - Las Vegas Slot Machines.wav,A video game is generating sounds as someone is playing it.,a video game is generating sounds as someone is playing it
Casino - Las Vegas Slot Machines.wav,Game machines whir away and play sounds and melodies,game machines whir away and play sounds and melodies
Casino - Las Vegas Slot Machines.wav,Soft clicks and taps are made over the music from a video game.,soft clicks and taps are made over the music from a video game
Casino - Las Vegas Slot Machines.wav,Soft clicks and taps play over music from a video game.,soft clicks and taps play over music from a video game
Casino - Las Vegas Slot Machines_cap_1.wav,"A person plays a video game, generating game sound effects.",a person plays a video game generating game sound effects
Casino - Las Vegas Slot Machines_cap_2.wav,A video game is generating sounds as someone is playing it.,a video game is generating sounds as someone is playing it
Casino - Las Vegas Slot Machines_cap_3.wav,Game machines whir away and play sounds and melodies,game machines whir away and play sounds and melodies
Casino - Las Vegas Slot Machines_cap_4.wav,Soft clicks and taps are made over the music from a video game.,soft clicks and taps are made over the music from a video game
Casino - Las Vegas Slot Machines_cap_5.wav,Soft clicks and taps play over music from a video game.,soft clicks and taps play over music from a video game
running down stars 2.wav,Footsteps passing through a house and doors shutting.,footsteps passing through a house and doors shutting
running down stars 2.wav,Tables and chairs are rearranged and repositioned in the room.,tables and chairs are rearranged and repositioned in the room
running down stars 2.wav,Footsteps are passing through a house and doors are shutting.,footsteps are passing through a house and doors are shutting
running down stars 2.wav,Footsteps of someone pacing up and down a room.,footsteps of someone pacing up and down a room
running down stars 2.wav,someone walking up and down in a room making footsteps,someone walking up and down in a room making footsteps
running down stars 2_cap_1.wav,Footsteps passing through a house and doors shutting.,footsteps passing through a house and doors shutting
running down stars 2_cap_2.wav,Tables and chairs are rearranged and repositioned in the room.,tables and chairs are rearranged and repositioned in the room
running down stars 2_cap_3.wav,Footsteps are passing through a house and doors are shutting.,footsteps are passing through a house and doors are shutting
running down stars 2_cap_4.wav,Footsteps of someone pacing up and down a room.,footsteps of someone pacing up and down a room
running down stars 2_cap_5.wav,someone walking up and down in a room making footsteps,someone walking up and down in a room making footsteps
Air_escaping.wav,A continuous hissing fluctuates in pitch and intensity.,a continuous hissing fluctuates in pitch and intensity
Air_escaping.wav,Loud white noise persists that is hard to listen to.,loud white noise persists that is hard to listen to
Air_escaping.wav,An air compressor releases air and then makes a hissing sound.,an air compressor releases air and then makes a hissing sound
Air_escaping.wav,Flowing hissing sounds have increasing and decreasing pitch and fluctuating intensity.,flowing hissing sounds have increasing and decreasing pitch and fluctuating intensity
Air_escaping.wav,An air compressor is releasing air and making a hissing sound.,an air compressor is releasing air and making a hissing sound
Air_escaping_cap_1.wav,A continuous hissing fluctuates in pitch and intensity.,a continuous hissing fluctuates in pitch and intensity
Air_escaping_cap_2.wav,Loud white noise persists that is hard to listen to.,loud white noise persists that is hard to listen to
Air_escaping_cap_3.wav,An air compressor releases air and then makes a hissing sound.,an air compressor releases air and then makes a hissing sound
Air_escaping_cap_4.wav,Flowing hissing sounds have increasing and decreasing pitch and fluctuating intensity.,flowing hissing sounds have increasing and decreasing pitch and fluctuating intensity
Air_escaping_cap_5.wav,An air compressor is releasing air and making a hissing sound.,an air compressor is releasing air and making a hissing sound
egg crack sizzle cook.wav,A soda can is opened and the contents are poured out.,a soda can is opened and the contents are poured out
egg crack sizzle cook.wav,the soda fizzes as it is poured over cracking ice.,the soda fizzes as it is poured over cracking ice
egg crack sizzle cook.wav,A soda fizzes as it is poured over cracking ice.,a soda fizzes as it is poured over cracking ice
egg crack sizzle cook.wav,Crack the egg in the frying pan and let it cook.,crack the egg in the frying pan and let it cook
egg crack sizzle cook.wav,A fizzing beverage can is opened and the contents poured out.,a fizzing beverage can is opened and the contents poured out
egg crack sizzle cook_cap_1.wav,A soda can is opened and the contents are poured out.,a soda can is opened and the contents are poured out
egg crack sizzle cook_cap_2.wav,the soda fizzes as it is poured over cracking ice.,the soda fizzes as it is poured over cracking ice
egg crack sizzle cook_cap_3.wav,A soda fizzes as it is poured over cracking ice.,a soda fizzes as it is poured over cracking ice
egg crack sizzle cook_cap_4.wav,Crack the egg in the frying pan and let it cook.,crack the egg in the frying pan and let it cook
egg crack sizzle cook_cap_5.wav,A fizzing beverage can is opened and the contents poured out.,a fizzing beverage can is opened and the contents poured out
Split Flap Display.wav,a trucks motor that will not turn over.,a trucks motor that will not turn over
Split Flap Display.wav,The motor of a truck will not turn itself over.,the motor of a truck will not turn itself over
Split Flap Display.wav,"Small blocks are knocking each other over,with a brief pause, only to start again.",small blocks are knocking each other overwith a brief pause only to start again
Split Flap Display.wav,An old car is started and then an engine is idling.,an old car is started and then an engine is idling
Split Flap Display.wav,"An old car is started, then the engine idles.",an old car is started then the engine idles
Split Flap Display_cap_1.wav,a trucks motor that will not turn over.,a trucks motor that will not turn over
Split Flap Display_cap_2.wav,The motor of a truck will not turn itself over.,the motor of a truck will not turn itself over
Split Flap Display_cap_3.wav,"Small blocks are knocking each other over,with a brief pause, only to start again.",small blocks are knocking each other overwith a brief pause only to start again
Split Flap Display_cap_4.wav,An old car is started and then an engine is idling.,an old car is started and then an engine is idling
Split Flap Display_cap_5.wav,"An old car is started, then the engine idles.",an old car is started then the engine idles
cowbells2.wav,Someone rings the bells by hitting them with a metal object.,someone rings the bells by hitting them with a metal object
cowbells2.wav,Wind chimes clang together accompanied by a static continuing throughout.,wind chimes clang together accompanied by a static continuing throughout
cowbells2.wav,Metal objects are hit against bells while making the bells move and produce ringing sounds.,metal objects are hit against bells while making the bells move and produce ringing sounds
cowbells2.wav,wind blows through a chime playing an orchestra of music.,wind blows through a chime playing an orchestra of music
cowbells2.wav,a wind chime plays an orchestra of music,a wind chime plays an orchestra of music
cowbells2_cap_1.wav,Someone rings the bells by hitting them with a metal object.,someone rings the bells by hitting them with a metal object
cowbells2_cap_2.wav,Wind chimes clang together accompanied by a static continuing throughout.,wind chimes clang together accompanied by a static continuing throughout
cowbells2_cap_3.wav,Metal objects are hit against bells while making the bells move and produce ringing sounds.,metal objects are hit against bells while making the bells move and produce ringing sounds
cowbells2_cap_4.wav,wind blows through a chime playing an orchestra of music.,wind blows through a chime playing an orchestra of music
cowbells2_cap_5.wav,a wind chime plays an orchestra of music,a wind chime plays an orchestra of music
lawnmower-ambience.wav,A lawnmower is running as an airplane passes above.,a lawnmower is running as an airplane passes above
lawnmower-ambience.wav,A machine is humming away as the intensity keeps changing.,a machine is humming away as the intensity keeps changing
lawnmower-ambience.wav,Someone is pushing a lawnmower to mow the lawn.,someone is pushing a lawnmower to mow the lawn
lawnmower-ambience.wav,A motor whirs loudly and gradually becomes more muted.,a motor whirs loudly and gradually becomes more muted
lawnmower-ambience.wav,"A motor whirs loudly at first, then becomes gradually more muted over time",a motor whirs loudly at first then becomes gradually more muted over time
lawnmower-ambience_cap_1.wav,A lawnmower is running as an airplane passes above.,a lawnmower is running as an airplane passes above
lawnmower-ambience_cap_2.wav,A machine is humming away as the intensity keeps changing.,a machine is humming away as the intensity keeps changing
lawnmower-ambience_cap_3.wav,Someone is pushing a lawnmower to mow the lawn.,someone is pushing a lawnmower to mow the lawn
lawnmower-ambience_cap_4.wav,A motor whirs loudly and gradually becomes more muted.,a motor whirs loudly and gradually becomes more muted
lawnmower-ambience_cap_5.wav,"A motor whirs loudly at first, then becomes gradually more muted over time",a motor whirs loudly at first then becomes gradually more muted over time
Flipping pages of a book.wav,quickly flipping through pages of a book then slowing down to one page at a time.,quickly flipping through pages of a book then slowing down to one page at a time
Flipping pages of a book.wav,A person is flicking through the pages in a book.,a person is flicking through the pages in a book
Flipping pages of a book.wav,Someone flipping continuously through the pages of a book.,someone flipping continuously through the pages of a book
Flipping pages of a book.wav,Someone flips through all the pages of a book.,someone flips through all the pages of a book
Flipping pages of a book.wav,Someone quickly flipped through the pages of a book until the right page was found then slowed down.,someone quickly flipped through the pages of a book until the right page was found then slowed down
Flipping pages of a book_cap_1.wav,quickly flipping through pages of a book then slowing down to one page at a time.,quickly flipping through pages of a book then slowing down to one page at a time
