file_name,caption_1,caption_2,caption_3,caption_4,caption_5
On_Bus.wav,"A car is squeaking, as it revs up and increases speed.","A mechanical rattling resonance occurs upon lowering acceleration of a vehicle, followed by sneezing of a woman.",A shopping cart is being pushed while cars drive in the background.,"A vehicle accelerates then diminishes, a mechanical rattling resonating then a woman sneezes.",The metal will squeak as a vehicle motor goes faster and slower.
Smag&#39;s Glass.wav,A man is ascending a staircase and sneezes two times.,A man is walking up a flight of stairs and sneezes twice.,"A person shuffles around, sneezes, and coughs loudly.","The walking, rustling, and breathing sounds were followed by the man sneezing twice","Walking, rustling and breathing sounds followed by a man sneezing twice."
officeWaterPump.wav,"A drink in a bottle is opened, poured and emptied into a container.","A torrent of water gushes forth, then the stream slows and gurgles down the drain.","Water flows on a sink and stops, and dries to a trickle",Water pouring into a tub very quickly and then slowing down and draining.,"Water streaming on the sink, stopping for a moment, only some drops"
"Ollantaytambo canales de agua, Cuzco, Peru.wav",A very rain is falling and hitting the ground,It is raining down intensely and falling in a body of water.,It is raining hard and falling into a body of water.,The rain drops fall heavily and extremely fast.,The rain flows heavily and splatters out onto the ground
Rain after Thunder from Shed 2013-07-25 2.wav,Rain falling slowly and continuously without any change in rhythm,Rain water splatters against a hard surface and trickles down.,The bathtub water slowly flows over onto the floor.,The water in the bathtub flows over the edge and onto the floor.,Water rushes quickly as subtle drips are added to the flow.
Opening and closing DVD case.wav,A hard object is striking another hard object in an erratic fashion.,A small fire crackles and pops in a fireplace.,Inside a fireplace a small fire crackles and pops.,Someone is playing a game striking a piece of wood with a wood bat or paddle.,Someone is striking a piece of wood with a wooden bat or paddle while playing a game.
Train 1.wav,A constant rumbling of the engine in the background.,"An engine, or possible a turbine, is running at a steady rate.",The gears of a machine loudly spinning in place.,The gears of the loud machine are spinning in place.,an engine or turbine running at a steady rate
Pinning Machine 02.wav,A machine generates repeated intervals of spinning and thudding.,A machine repeatedly spins and makes a thudding sound.,A machine whirring quickly with banging and flapping.,An old printer that is printing onto a sheet of paper.,wheels on a machine turning fast as it goes round with a banging and flapping noise
rotary engine.wav,A motorcycle is revving and accelerating its engine very fast.,A motorcycle is revving and accelerating very fast.,Cars begin moving slowly and then increase speed until they are racing as high speeds.,Cars started off slow then racing very fast.,People are observing a race as cars speed past them down the track.
train sounds.wav,A train blaring its horn coming closer and closer.,A train is blowing its whistle loudly at various intervals.,A train whistle blowing with birds chirping in the background.,A train whistle blows loudly at various intervals.,a train whistle that grows louder and more dominant while birds are chirping in the background
putni (3).wav,A bird is loudly making a lot of noises.,A group of birds are making noises together in a tightly packed environment.,A random collection of birds chirp and sing at various volumes.,"Birds of different species, chirping and screeching within a confined space.",Loud birds of many different types are singing.
"Rain, Cracking,  Rumbling .wav","A rolling thunderstorm is causing heavy rain and strong, blowing wind.","A thunderstorm is quickly rolling through our area bringing with it heavy rain and a strong, blowing wind.",Rain hitting the ground on the side of a highway.,The rain beats onto the earth at the side of a busy road.,"While some vehicles are travelling around, it is raining."
SamyeLings1203_birds.wav,A variety of different birds sing their songs.,Many different birds sing and chirp with their distinct vocalizations.,The birds were chirping loudly and multiple times with others.,The birds were chirping loudly multiple times with other birds.,The distant intermittent quacking of a duck mingled with the loud chirping of the flock.
scoop in the morning.wav,A lawn mower is running while crickets are chirping,A lawnmower drives and rattles as crickets chirp.,"As crickets chirp, a lawn mower is operating.",Crickets chirp while a lawnmower drives and rattles.,The chirping of the bird softly mingled with the running engine of the lawnmower.
Roller-shutterdoor.wav,A large industrial machine whirring inside of a room.,A machine is running and metal objects are being tumbled around in a metal container.,Constant buzzing and rattling of machinery followed by a loud roar.,"Inside a room, a large industrial machine whirs.",The constant buzzing and rattling of machinery is followed by a loud roar.
Water mill - gears and belts.wav,A clanking mill pushes hollow items through a stream.,A train car rumbles loudly as it quickly races along the train tracks.,Hard objects are being tumbled inside a rolling drum.,Heavy rain falls steadily on a plastic roof.,Objects rolling across a wood ground making banging noises.
Song Birds-Lighthouse Park-March.wav,A bird is speaking and whistling to other birds,About five birds are noisily competing for attention.,Various birds are chirping and squeaking in a room.,Various birds chirp and squeak within a room,birds are tweeting and whistling with each other
TC.Balcarce08.Start.wav,"A man speaks before he hum of motor vehicle approaching, getting louder and than continuing on a track occurs.","A man speaks before the hum of a motor vehicle approaching, getting louder and than continuing on a track occurs.",An audience is watching automobiles speed by on a racetrack.,The loud engines of several cars in a race.,The loud engines of several competing race cars fill the air.
Room tone for quiet bathroom.wav,"Constant, steady white noise like static continues to play","Constant, steady white noise like static plays continuously.",Steam under high pressure is being loudly released into the open air.,Steam under high pressure is being released into the open air.,Water plunges in the stream as it rolls by.
screen-door-slam.wav,A boxing bag is being hit repeatedly by a person.,A hard object is systematically being struck against another hard object.,A man is chopping wood with an axe.,In the distance a man is chopping wood with an axe.,Someone throws different objects onto a pile of objects.
slap slaps hit punch punches foley.wav,A person that is punching into a glove.,A hard object is being struck against different kinds of other hard objects.,A hard object strikes against a series of other hard objects.,"A person is boxing, punching into some soft material.",A worker is hammering objects together while building something.
STE-014-lisbonfountain01.wav,"Out of a faucet, water pours into a basin shaped like a tub.",The water flows from a faucet into a metal pail.,The water is coming down out of a faucet at a high speed.,Water drains down from a higher position with loud intensity.,Water from a tap is pouring into a large bucket.
Water dripping inside.wav,Rain falling at a constant rate in the foreground.,Rain is dripping down on the sidewalk and on a metal pail.,Rain is falling from the sky onto the sidewalk and a metal bucket.,"Rain is falling, steadily and heavily, on the ground.",Water drips down from a gutter and then hits metal.
Tractor Pull.wav,"The engine of a car is running, the car then accelerates quickly and drives away, then people speak.",A gently idling car revs its engine then spins its wheels for testing,A motor vehicle is running continuously with same speed,The people begin their conversation after the roar of the engine of a car fades as it accelerates away.,While people are conversing and the engine is running and is revved up.
Thorndale train stop underneath.wav,A subway train driving by into the distance with people in the back ground,A subway train passes by and moves off into the distance as people mill around.,A train going by while people talk in the distance.,A train passes by while some men are yelling distantly.,"A train passes, as people socialize from a distance."
Water+Radio.wav,Running water in the shower while people socialize in the background.,Shower water running in a locker room with people talking in the background.,The shower water is running in a locker room with people talking in the background.,Water is falling from a bucket and hitting the floor.,Water runs from the shower while a party is going on in the background.
Throwing Away Glass.wav,Multiple glass bottles being thrown into a bin one at a time.,Several plates are dropped onto the floor and broken into several pieces.,Someone is throwing glass bottles then one broke,"Something was being thrown, it was glassware, about seven times.",glass bottles being thrown and broken against each other
vieux fou #1.wav,"A glass broke and a dog started barking, than a woman and a man were yelling at the dog","A glass broke and a dog started barking, then a woman and a man were yelling at the dog",A man and woman are yelling while glass is breaking and dogs are barking throughout the background.,"Dog bark, glass breaking, woman yelling, dog barking throughout background, man yelling, woman yelling.","The dog barks, making a man and woman to row the animal in the background."
water_flows_over_rock.wav,Smooth flowing water flowing down through a fish filter.,Water from a nearby river is flowing rapidly.,Water from a river is flowing by quickly.,"Water is going down stream, pouring over rocks along the way.","Water runs downstream, cascading along the way over rocks."
Waves in small rocky cavern.wav,A person is splashing around in a bathtub indoors.,A person splashing around in a bathtub indoors.,"In a bathtub, water sloshes and splashes around, dripping and dribbling.",Someone is making some splashes and playing in the water.,Someone is playing and making some splashes in the water
Village Morning Atmos.wav,A dog barking with another dog responding on a farm.,Multiple dogs barking while birds sing and a rooster crows.,Several birds are singing and dogs are barking in an open area outdoors.,Several dogs barking with many birds making noise in the background,"Song birds sing, dogs bark and a rooster crows."
Steam Train In Motion 3 (from inside).wav,A drum instrument is being played along with the voices of people.,A woman is speaking and simultaneously a kid is speaking.,"Footsteps march along a wooden bridge, people talk and a chain swings in the background.",a bus is driving somewhere bumpy and people talk to each other while inside the bus,"footsteps walking on a wooden bridge, people talking, chain swings in background"
Wet Footstpes Sidewalk _ Metro Pass in Distance.wav,"A bell is ringing, footsteps are marching, a bird is making noises, and a car races by",A bell rings as footsteps march while a bird is making noises and a car is racing by.,A person on some dry ground starts walking then running.,"A person walks and runs, then walks and a car passes and a bird caws.","Someone is walking, a bird is chirping, a car drives by."
Toilet paper (Roll off and tear).wav,A person rolls out tape and tears pieces off the roll.,Distortion and shuffling as a person moves around and eventually dispenses tape from a roll.,Distortion and shuffling as a person moves around and eventually pulls on a roll of tape.,Someone is holding and tearing several pieces of paper.,Someone is taking tape and tearing strips away from the roll in a irregular fashion.
Water Filling Machine Eerie.wav,A beating and deeply vibrating electronic music escalates.,A musical instrument is on and playing subtle tunes.,Diving underwater with some music in the background.,Diving underwater with some music that plays in the background.,Subtle tunes are coming from a musical instrument.
wind at night.wav,The ocean at the beach with the waves crashing.,The television is playing with a snowy screen.,Wind is blowing the branches of the trees.,Wind is blowing through the branches of the trees.,small rain is trickling down different surfaces including the roof and road
wind and birds in the delta of the River Po.wav,Sea gulls caw while a wind blows steadily.,Seagulls at a far distance during a windy afternoon.,Seagulls playing a fair distance away during a windy afternoon.,The wind blows while some seagulls are chirping.,The wind seems to be strong and seagulls are making noise.
20100418.marshes.storm.01.wav,Chicks are chirping when a rooster is crowing.,Chicks are chirping while a rooster is crowing.,"Seagulls squawk, then hens and chicks chirp and a rooster crows thrice as waves break against the shore.",Waves breaking on a shore and seagulls squawking followed by hens and chicks chirping and a rooster crowing three times,"Many varieties of bird sing their songs, including a crowing cock."
divide lake.wav,A crow is making noises over the water.,Bird is chirps several times as nature drones in the background.,Birds are chirping where water drips from the ceiling before they fly away while ocean waves hit the shore.,"Observer standing in a cave, bird flies past and its chirp reverberates, water drips once, birds fly past, ocean waves.","The wind blows, then something squeaks followed by a falling water drop."
waterspalsh_in_glass_pitcher.wav,"A container of water, possibly a jar being given a firm single straight shake repeatedly to create a noise.",Into a bowl of something liquid being dropped objects are found,Objects such as rocks being dropped into a bowl of some sort of liquid.,The liquid was dripping into a container or basin filled with liquid.,The water was dripping continuously into a container.
Forest Ambiance Nighttime.wav,A machine is on and running in a factory.,A machine prints while another machine folds the newspapers.,A machine runs steadily in a large room,A printing machine prints newspapers while the folding machine folds them.,Many birds clamoring together in a large flock.
Dripping3(high gentle).wav,A door bell sounds like a bell and a machine hums.,A machine hums while a periodic ding of a bell sounds.,A machine is running and causing a bell to ring.,A machine is running and making a bell ring.,"While a fan is on, a small bell is being run."
Ambience - General Farm - 96kHz.wav,"A cow moos, a piece of metal is struck, and then a cow moos louder.","A moo of a cow coming before the striking of a piece of metal, causing the cow to moo louder.","As a goat, cow, and human being scream in the background, something drops and clinks.",Farm animals and sheep making noises in a barn with someone moving around in the background.,Someone moves around in the background as farm animals and sheep make noises in a barn.
waterpipesandworkers.wav,A grinder grinding against a metal object and then shutting down.,A grinder grinds against a metal object and then it shuts down.,A running saw that is cutting into some metal pipes.,A table saw is being used to perform multiple construction tasks.,A table saw is being utilized to perform multiple construction tasks.
20100401.brussels.01.wav,A bell rings three times over the indistinct background noise from a crowd of people.,A dinging church bell and people chatting as they walk by.,Indistinguishable conversation becomes louder in a public place as a bell sounds three times.,People chatting as they walk by a ringing church bell.,Unintelligible conversations is audible in public as a bell chimes thrice.
Starting Car_1-2.wav,A door is being unlocked with a key and opened.,A person drives a car while putting a CD into the player.,A person is driving a car while putting in a CD.,A sports car that is being driven away.,entering into a house through a unlocked door
Wind-up Toy Motorbike SFX.wav,A drill bit is spinning around and moving.,A saw slowly buzzes and fades out before winding back up again.,A toy car is being revved up and driven until it runs down.,A toy car is being revved up and then driven until it runs down.,The person continues to play with the remote controlled vehicle.
Old Shed Keys.wav,A person fiddling with and fixing a doorknob.,A person is opening up many different cans.,A person is playing with a toy car.,A person struggling with and fixing a doorknob.,a machines is being used that makes cracking and pressing noises
"Footsteps, barefoot on wet tile.wav",A person is peeling the cover from a hard boiled egg.,Something is being squeezed by someone on a wooden table.,"Someone who is breaking a hard boiled egg,","waters dripped on to surface, vegetables were being pounded.","waters dripping on to surface, vegetables are being pounded"
disquetera2.wav,A small machine scratching at another object repeatedly,An unknown electronic device emits short but rapid noises.,Short but rapid audio is emitted from an unknown electronic device.,Someone is trying to tune a radio with no success.,The computer program makes a piercing electronic beep.
20100110.kitchen.wav,"An machine beeps loudly a few times, then a cash register chimes and then the beep goes off again.",Loud beeping while someone cooks food in a microwave.,Someone cooks food in the microwave and it is beeping loudly.,The timer goes off as the cook is preparing the food and moving dishes.,The oven was beeping as items came in and out of it.
WasherEndofWashCycleStartDrainCycle.wav,A liquid churns in spurts and then drains steadily.,A liquid churns intermittently and then drains steadily.,A washing machine roars for a spin cycle with the water being warm.,An washing machine roars for a spin cycle with the water being warm.,Gradually rain is filling up a basin outside in a rain storm.
cowshed.wav,Many cows moo at each other while one is louder than the last.,"Outside, several cows are quite loud as they take turns mooing.",Several cows are mooing and a male cow bellows loudly.,Several cows are mooing and an other animal bellows.,Several different cows are taking turns mooing outside.
FootstepsOnWoodFloor.wav,A consistent knocking noise starts off frantic and gets slower as time goes on.,A consistent knocking noise starts off frantically and gets slower as time goes on.,A constant thudding is being made on a hard surface.,A constant thudding is made on a hard surface.,A person going up and down stairs repeatedly.
Cat Eating Wet Food (Purring at start but not throughout).wav,A pig or some kind of animal eating and chewing very loudly and snorting,"A pig, or some other kind of animal, is snorting and chewing very loudly while eating.","Pigs dig into a feed trough, eating what they can.",Happy pigs dig through a feed trough eating what they can find.,"While eating its food, a dog makes an odd noise."
leaky_kitchen_tap_squealing.wav,A horn is blown irregularly without a melody.,A person blowing a musical horn in a room.,A room is the site of someone blowing a musical horn.,Random noise is made by blowing a horn.,The saxophone is being cleaned out so that it can be tested for sound and quality.
writing_with_bold_marker (miroslawski.net).wav,A person is scrubbing a window and the scrubbing squeaks.,A person is scrubbing a window with some squeaking sounds.,A person is writing on a piece of paper with a magic marker.,A person writing on a piece of paper with a magic marker.,Someone uses chalk to scrape against the chalkboard and take notes.
Black Five at the Nene Valley Railway.wav,A steam engine slowly roars to life as it begins accelerating,A train is taking off from the train station slowly and the horn blows.,A train starts up and is gaining speed as it goes down the track and then blows the whistle.,After a train starts up it gains speed going down the track before it blows the whistle.,"Beginning to accelerate, a steam engine slowly roars to life."
Tokyo - Hiroo street.wav,Individuals talk out of sight while various autos drive by.,People talk in the background while multiple cars drive by.,"While a girl with heels walks past, many people are also walking and cars pass by.",a motor is buzzing while a few people are talking and strolling,an engine is whirring while some people are talking and walking
Cathedral Sqaure buskers.wav,In the distance string instruments are playing a melody,Music is playing while wind noise is in the background.,Someone is playing a pleasant song for people on a violin.,Someone is playing a pleasant song for people with a violin.,Someone playing a violin with piano accompaniment in the same room.
SYnth_NoisesAX9.wav,A helicopter hovers a couple of times and a key board plays music.,A very strange synthetic whir and burps and a laser.,"A very strange synthetic whir, splash and a laser.",The old video game has effects and sounds with a laser firing.,very loud video game noises in the foreground
construction equipment tracked.wav,A bulldozer is backing up with the warning on and then proceeds to move forward.,A bulldozer is reversing along with the attention mode activated and then advances .,A construction vehicle backs up and then moves forward.,A construction vehicle beeps as it backs up and then moves forward,a truck road construction or building site on street
Frogs in Creek 1.wav,Crickets and frogs are making noises at night.,Crickets and frogs bellow out in the night sky.,"Outdoors, crickets, cicadas, multiple species of frogs bellowing out.","Outdoors, crickets, cicadas, multiple species of frogs vocalizing.",insects are buzzing and frogs are croaking in the night
Uppsala Streetbusker accordion 1.wav,A group of people at a circus or festival talk to each other.,A group of people chatting near an accordion player.,A group of people talking at a circus or a festival,Music is playing on carnival rides and people talk to each other.,Near an accordion player a group of people are chatting
Steady Rain.wav,"A small bucket catches rain water lightly, as it rains.",Rain hits a solid object while light rain pours in the background.,"The water pours onto a thin film, bounces and runs off.","Water pouring onto a layer, bouncing and running off.",a small bucket catching rain water lightly as it rains
Inner City Bees.wav,A swarm of insects flies and buzzes around their nest.,A swarm of insects are buzzing around a hive.,"Bees are buzzing around, and birds are chirping.",Birds chirped in the background as a swarm of bees buzzed.,The buzzing of a swarm of bees with birds chirping in the background.
Quacky Duck Toy SFX.wav,A person holding and squeezing a plastic toy.,A squeak toy squeaks continuously increasing tempo with time,A squeaking toy squeaking at random moments then squeaking fast at the end.,A toy squeaks at random moments once the kitten plays with it.,Someone squeezes a plastic toy to make it squeak periodically then frequently at the end.
wiping_wet_paper.wav,A teacher removes  the writing from the chalkboard.,Someone is sanding a piece of wood with some sand paper.,"When sanding on an object, a scraping occurs.",a brush being used to clean a floor,a brush is being used for floor cleaning
FiaGT.08.PotreroFunes.RedHotBrakes.5.1.wav,"A pair of race cars drive up, shift into different gears, and drive quickly away.",A sports car zooms around with a rumbling engine.,Birds chirp in the background as a car engine grows and grows closer and then gets quieter and then distant,The sports car engine is very noisy when it passes.,"car and acceleration on the road, could be a racetrack like a racing car"
NM-Mejor-Lado-Rain-01.wav,A fire crackles in a fireplace inside of a small room as rain hits the windows.,A steady stream of rainfall comes down smoothly.,Rain showers are falling in a steady stream.,Rainfall strikes a firm surface and glass bottles.,The rain falls from the sky onto the building roof.
Cityscape 06 090617.wav,A loud hum echoes while people are speaking softly.,A low bellow of a conveyor belt and the chirps of birds in the canopy above.,A slight whir of muffled sounds in a building.,An airplane engine is running from a distance,"From a distance, an airplane engine is whirring."
Water Boiling in Small Pot_1-2.wav,A campfire is burning and crackling in the wind.,Oil sizzles in a pan and someone flips an egg in a pan.,"Slow rain falling continuously, a person working in the ground",Water runs nicely at a constant rate with no interruptions.,water is running and streaming through a river with rocks inside
Rain Aluminium Roof.wav,A heavy rain falling down on an aluminum rooftop.,A heavy rain is falling down on an aluminum rooftop.,Raindrops fall on a tin ceiling and streams towards a gutter.,Very heavy rain falling over a roof top.,a roof top is pelted with a heavy rain
Water Waves.wav,The fluid is being mixed and stirred in a metal tub.,The water is splashing as a person is swimming.,The water splashed against the shore in slow sets,Water is lapping and splashing in short periodic increments.,Water is splashing and a person is swimming.
Shelby talk.wav,"A teacher is telling something, and someone speaks.",A woman is talking on a loud speaker as someone enters a creaking door.,A person speaks and then another person speaks.,"woman is talking on loud speaker as someone enters a door, it creaks",People are chatting among themselves as someone speaks.
Iceland2013_Stokkur.wav,"A heavy splash makes people wet, who laugh and speak, before another splash ensues.",A woman is talking while other people are laughing in background and water is splashing.,"A woman talks, while water splashes and other people laugh.","After being drenched by a heavy splash, people laugh and speak before another splash ensues.",The family is laughing in the background while time passes.
Machine gun writer.wav,A hitting of a object loudly on a surface many times.,"A wooden board is sanded, then shifted, then hit.",An object is being hammered away against a surface.,An object is being hit on a surface very loudly.,Various solid objects are being hit by something hard.
obres_poblenou1.wav,In different areas of a workshop metals are banging on different surfaces,"Metal is being hammered then stops, then hammered again.",Metal is hammered then a pause before the hammering continues,Someone firing a gun at a distance then a truck passes by and some more gun shots.,metals are banging on different surfaces areas in a workshop
"Surf on small pebbles, Caloura (02.11.wav","Rain collects on a tarp, then spills when it is full.","The ocean begins to form a wave, and then it gets closer to shore and crashes into the beach.",The waves crash back and forth onto the rocky shore,Water crashes up against a rocky ocean shore.,Water is crashing up against a rocky shore.
Thick liquid bubble 2.wav,A rain gutter is overflowing spills over from above while the gutter spout gushes onto gravel below.,Liquid bubbles in a container at a constant boiling rate.,The thing dropped large water droplets into a puddle and echoed as they hit the concrete basement floor.,Water dripping from a pipe onto concrete surface,Water is pouring out of a pipe in a consistent and regular flow pattern.
(Door) Porte entree.wav,"A door is opened and closed, then after a pause, the door is again opened and closed.","A door opens and scrapes the floor and closes, a woman speaks, opens and closes the door again.","A door opens and scrapes the floor and closes, a woman speaks, then she opens and closes the door again.","Cork is popped, something fizzes, a door is opened, a woman laughs, another door is opened, then keys and footsteps.",Someone opening and closing a door and people faintly chatting in the background.
kijjaz - Swimming Pool Pump 01.wav,"An incessant, mechanical buzzing resonates at a steady pace as time goes on.",An industrial engine whirring inside of a room.,An industrial engine whirs inside the factory warehouse.,The diesel engine is consistently whirring and moving.,a diesel engine is whirring and moving with constant pace
Metallic Strums.wav,A metal object makes strikes repeatedly against a metal wire rack.,A metal object striking hard repeatedly against a wire metal rack.,Someone slowly striking a metallic object that vibrates.,Strings are slowly strummed eight times as the instrument begins to rattle.,The metallic object vibrates after someone slowly strikes it.
20070210.helicopter.02.wav,"A helicopter flies first further away, then closer to the recorder.",A helicopter flies further away from the recorder before returning.,"A helicopter flies overhead, first coming closer, then farther away.","A helicopter flies overhead, first coming closer, then flying further away.",An airplane approaches and flies passed in the sky overhead.
CalmWaves SandBeach 03 EQ 130430_03.wav,A loud splashing water sound created by the waves.,A loud splashing water sound is being created from waves.,"Splashing waves hit the rocky shore and the gurgle, returning into the sea.",Splashing waves hit the rocky shore before gurgling back into the sea.,rain falling on water and someone splashing through a puddle
Hanoi street walking.wav,A lawn mower motor runs while people are speaking.,A lawn mower motor runs while people speak.,A man and a child talk as a tractor is driving by.,A moped is being driven around while people are talking.,People are talking while a moped is being driven around.
inside a japanese bus2.wav,"A motorcycle stops, accelerates, and then drives away.",Cars are going by on the freeway in the distance.,Someone starts a moped then a car leaves.,a heavy truck engine idling then revving up and driving away,vehicle moving sound along with wind blowing sound
SingGlas1.wav,The feedback noise from a microphone is ringing.,The feedback of a microphone makes a high pitched noise.,Some is running their wet finger around the rim of the water glass.,The ongoing rhythm of a very high pitched tone rings out.,A sound with a very high pitch in a continuous rhythm
fdv_machine_a_ecrire.wav,"A person is typing on a typewriter, then the bell dings and is followed by more typing.","A person typing keys on a typewriter, then the bell of a typewriter followed by more typing on the keys.","The typewriter signals the end of the row with a ding, and the person moves it for the next line.",Typing on a typewriter followed by a ding and then more typing on the typewriter.,Typing on a typewriter is followed by a ding and then more typing on the typewriter.
0168 Convenience_store.wav,Folks are strolling around a desk and dragging bags from the conveyor belt.,People are milling around at a control center and dragging bags from the conveyor rack.,People are speaking to each other while a television is playing.,People moving and talking while a hard object is being dragged across a hard surface close to each other.,The movement of human beings while an object is dragged over a hard surface
"Firewood, looking after.wav",A person is dragging around heavy metal objects in a garage.,A person moving metallic objects around in a garage.,Objects made of wood and metal are being moved about and rubbed against each other.,Pieces of lumber are being stacked on top of each other.,Wood and metal objects being moved about and rubbed against each other.
0346 Traffic_at_Sindang.wav,"A bus was moving, then a truck drove by and a motorcycle drove by",A truck and a motorcycle drive past a bus as it moves.,Many cars drive through an intersection and others beep in the background,"Many cars drive through an intersection, while others beep in the background.",Road side traffic whizzes past as spectators do their work.
"Marratxi_Trein naar Palma komt aan, blijft staan &amp; vertrekt_100311.wav",A bus drives along a very busy roadway.,"A large diesel vehicle briefly slowing, then accelerating back to a cruising speed.","A large diesel vehicle briefly slows, then accelerates back to a cruising speed.","An automobile whizzes through, followed by a much heavier one",Cars are passing by and a truck passes by.
043015 Running water into bathtub 1.wav,A faucet is running water and the water is hitting the sink.,Rain falling on a roof and then pouring down onto a patio.,Rain falls from a roof onto a patio.,Water coming out of a faucet and hitting porcelain and going down a drain.,Water from a faucet is running and hitting the sink.
WaterDrops in kitchen sink.wav,A leaky faucet drips water at an inconsistent rate.,A leaky faucet is dripping water in an inconsistent manner.,The water droplets hitting the porcelain were in rhythm with the ticking of the clock.,"Water drips from a faucet, hitting a hard surface as time progresses.",Water drips heavily into a metal type basin.
Forder Viaduct.wav,Birds are singing out in nature while a large vehicle is passing nearby.,Many cars drive beneath the underpass on a busy highway,"Traffic is passing, and birds are chirping as water drips nearby.","Traffic is passing, birds are chirping and water is dripping nearby.","out in nature, a large vehicle passing near by, birds singing"
"Outside-Winter Morning (Birds, Passing Cars).wav",A truck passed over head on a underpass roadway as thumping of other vehicle tires is in the background.,Cars drive along the highway and birds chirp once they pass.,Cars driving by down a highway and birds chirping after they pass.,Traffic is driving by on a country highway.,Traffic is driving by on a highway in the country.
degge.wav,A commuter train is riding a track making loud repetitive noises.,A commuter train is riding on a track making loud repetitive noises.,A metro train is coming through on tracks.,A metro train is passing through via the tracks.,"Transportation, train rail cars, or electric subway rail cars are passing."
080101-iceskating-lake.wav,Leaves are rustling and moving about while people chat in the background.,Papers are being shuffle around while a person is walking and a golf club knocks a ball into a hole.,"People talk together, while a skateboard rolls nearby.",The horses are waling on a gravel road while men are talking in background,horses walking on a gravel road and men talking in background
Walking Down a Road.wav,"A man is walking down the street, his footsteps loudly hitting the pavement while cars zoom past him.","A man is walking with loudly hitting footsteps down the pavement street, while cars zoom past him.",A person is walking with chirping birds nearby and a car passes by.,A person walking while some birds chirp in the background and a car passes by.,They were waling along the path as the cars drove by.
vaskeromileilighetvaskemaskin.wav,A large machine is running at a constant rate.,A large machine is running at a rate that is constant.,Machines and metals are being fixed and assembled after being worked on and tuned up.,A ventilation fan is making a loud rumble. ,The loud rumble of a ventilation fan hides a worker doing his job.
train interior ambience 1a.wav,A fan runs continuously as two people talk.,A machine creates a constant and steady humming noise.,A machine makes a constant and steady hum.,A metal object is clicking as air is moving through an air duct.,An industrial furnace is continuously running to keep a large building heated.
Radio Static 1 (wav).wav,A radio is playing a lot of static noise.,A radio playing a lot of static noise.,Several pulses of loud radio static are present in the foreground.,Static is on the radio when searching for a station.,static on the radio while trying to find a station.
Cable rustling 1-01.R.wav,A pot is stirred and a man speaks to a child.,A pot over a fire flame and flames crackling.,Flames are crackling under a pot hung up over a roaring fire.,Someone is dropping objects into a metal pot and then a man speaks and a child laughs.,"someone dropping objects into a metal pot, the voice of a man and the laugh of a child"
writing_pencil_2.wav,A man writes on paper with a pencil.,A person is scribbling very quickly on a piece of paper with a pencil.,A person scribbling quickly on a piece of paper with a pencil.,A person writes on paper using a pencil.,A piece of paper is crumpled and then something is written down on it.
indoors ambient room tone clock ticking distant TV.wav,A clock is ticking and a crowd is making noise.,"A clock is ticking while a person moves an object around, a radio plays in the background.",A ticktock of a clock while further away kids are outside playing.,The printing press puts words on the pages.,a clock is ticking while a crowd is making noise
Old alarm clock ticking.wav,A clock is ticking steadily like a grandfather clock.,A clock makes a clicking noise as it ticks every second.,An extremely loud ticktock sound is coming from a mechanical clock.,a mechanical clock is making really loud ticktock sound,The steady ticking of a clock work like a grandfather clock
20061224.wind.canaveral.wav,A steady torrential down pour of rain coming down.,"A steady, torrential, down pour of rain is observed.",Rainfall coming down really hard with the wind blowing.,The rain water taps as it hits the ground.,Water is flowing from the rain onto the ground.
T12_Huber_Walking on Gravel.wav,A person is walking heavily with snow boots on in the snow.,A person walked heavily wearing snow boots in the snow.,Footsteps are observed walking slowly and steadily through the snow.,"feet crunching in the snow, wind blowing faintly in the background.",footsteps walking slowly and steadily through the snow
20070218.footsteps.wav,"Birds chirping, footsteps, a plane overhead, and a dog whining.",Footsteps with birds chirping in the background throughout.,"Someone walking, stopping, walking again before stopping and then walking again before muttering something.","Someone walking, stopping, walking again before stopping and then walking again then muttering something.",lots of birds cheeping and person walking stop and start back walking lots of things making noise.
Park Szczubeka Ulica Powsinska.wav,A faint cheeping from a single bird is being masked by the ventilation.,A faint cheeping from a single bird is masked by the ventilation.,A piece of machinery is running and squeaking.,"Birds chirping outside while cars drive around nearby,","While cars drive around nearby, outside birds are chirping."
Caltrain Pushing Caltrain.wav,A train approaches and a train slows as it passes by.,A train approaches and the train slows as it passes by.,A train starts its journey down the tracks.,A train is running down the tracks on its journey.,Loud train is passing on the tracks so far away.
SwansFlyBy.wav,Big waves washes on to the shore as birds begin squawking,In the background a horse is galloping as birds chirp and geese and duck fly overhead.,"The sound of birds wings flapping, the ocean waves crashing, and birds squawking.","The sound of birds wings flapping, the ocean waves crashing, and then birds squawking.",a big waves washes the shore as birds begin squawking
birds in forest.wav,"Birds are whistling, other birds are pecking wood, dogs are barking.",Dogs are barking and some birds are whistling while some birds are pecking.,Different types of birds are chirping in the background.,Many different types of birds chirping in the distance then close to the end a dog barks.,One bird calls while a different bird tweets with a dog barking faintly in the background.
Bumblebee Village.wav,A dog barking and birds chirping with a bee buzzing around.,Birds and chickens are audible in the distance as bees buzz about flowers.,Birds and chickens in the background while bees fly around flowers.,"Birds are chirping, an insect is buzzing, a dog is barking and a rooster is crowing.",Birds chirp in the background while dogs bark and a fly buzzes.
