file_name,caption_1,caption_2,caption_3,caption_4,caption_5
20091224.bells.02.wav,A church bell is continuously ringing back and forth.,A large bell rings continuously while smaller bells ring at the same time.,Bells of different tones are ringing over one another and echoing.,"Small bells and large ones ring together, producing echoes.",Small bells ring at the same time that a large bell rings.
crickets Isolated songs 130322_00.wav,"A few birds, small ones are tweeting together.",Crickets are chirping with different volumes and tones.,Crickets are singing with varying volumes and pitches.,Some tiny birds are all singing in unison.,The only sound in the open field is the chirping of crickets.
tram_glories.wav,A distant man talks with large machine noises and creaks.,"Despite the noises and creaks of the large machine, talking was picked up from a man off in the distance.",People are talking and an aircraft lands in the midst of squeaking noise.,People chatting as a large vehicle comes to a stop.,Several people are talking in a room that has something mechanical running in the background.
Alaska Airlines.wav,"While people are talking and someone is clearing her throat, a woman is giving announcement before taking off.",A woman makes an announcement with a soft voice.,A woman clears her throat as she is speaking over an intercom.,a woman is giving announcement before take off while people are talking and someone is clearing her throat,a woman is speaking over an intercom and a woman clears her throat
IowaCity2_28jan2006.wav,A car drives down the street and birds chirp in the background with occasional car sounds.,A car drives down the street and birds chirp with occasional car sounds.,"A car is driving down a path, as it goes it clears a path for the birds to chirp",Car driving by down a path and clearing the way for birds to chirp.,Vehicles make a close approach while birds chirp in the background and more vehicles pass by.
birds_in_moms_garden.wav,"A cow moos one time, while birds are making chirping noises.",A distant large animal bellows once while birds chirp nonstop.,Birds chirp rapidly and a cow moos once.,Chirping birds and a cow are in a wooded area.,Multiple birds are chirping and a cow is mooing throughout the entire clip.
Chainsaw Crosscutting  3.wav,A gas operated chainsaw is revving up and buzzing aloud.,A gas operated chainsaw is revving up and buzzing.,A person using a chainsaw to cut up wood.,"A person, who has a chainsaw, uses it to cut up some wood.",A running chainsaw starts slowing as it cuts through an object.
SummerFieldBirdSingingMay23rd2015.wav,"Birds chirp rapidly, some in higher pitches less frequently.",Many kinds of birds are chirping aloud to each other.,Many kinds of birds are chirping to each other,More than one bird is chirping loudly in the background.,Several birds are tweeting and chirping consistently in rhythm.
OrchestraTuning2.wav,A range of monotonous musical tones were being made by an electronic sound system.,An electronic sound system is producing a range of monotonous musical tones.,Different musical instruments are constantly playing but at different pitches for each instrument.,Different musical instruments are playing at a constant but different pitches for each instrument.,blow horn and other instrumental music are being played in a symphony
Sizzling pan.wav,A fire roars and crackles in the background as time goes on.,A fire roars and crackles in the background over time.,A needle is placed on a record and then briefly lifted before it is placed down again.,Someone is frying something and they remove it then they continue frying it.,Someone is frying something they remove it for a second then they continue frying it.
car burning.wav,An engine whirs in the distance while the nearby fire crackles.,Rain is falling down from the sky lightly with a drizzle.,Someone stirring up a campfire with a stick.,The fire is burning some logs while an engine is whirring in the background,"With a stick, someone is stirring up a campfire."
20090407.toy.train.01.wav,A tractor engine idles while people knock wood.,A vehicle driving through some wooden planks at a slow pace,An engine idles than advances and goes away into the distance.,An engine is revved while workers knock in the background and the engine changes to an idle.,"An engine is revving up while some knocking in the background, the engine starts to fade out"
WoodenFloorFootsteps_Boots_01.wav,A person with hard shoes walking on a wooden floor.,Feet clanking over the wooden planks of the floor boards.,Feet clanking the wooden planks of the floor boards.,Loud tapping resounds as the hard shoes move across the wooden floor.,Shoes walking across a hardwood floor at an erratic pace.
Canal St.wav,A person takes off on his motorcycle while someone watches.,People are talking in the background while different kinds of vehicles are moving nearby.,People are talking in the background while various types of vehicles move nearby.,"While a woman speaks, a large truck travels by.",A person is taking off on his motorcycle.
extractor_hood.wav,"A car drives up from a distance, then it stops and shuts off.","A fan blowing air quietly, then loudly and then being turned off.","As the door opened, the muffled patter rain grew louder.","Muffled rain, a door opening then loud rain.",Someone started the blower and then switched it to make it blow harder.
Eerie Sax.wav,A musical instrument is played with the dropping water in the background,A saxophone player plays a song before moving on into the distance.,A street musician is playing a saxophone on the sidewalk.,A street musician plays a saxophone on the sidewalk.,Dripping water is in the background while a musical instrument plays.
20100421.dog.vs.cat.wav,A dog is barking and growling randomly at multiple times.,A dog is barking and then it continues for the rest of the time.,A dog woofs and produces a low rumble from deep in its throat.,a dog is barking and is also growling.,a dog that is barking and growling sporadically
Blackbird sounds.wav,A bird chirps and a car passes by.,A bird chirps while a car passes by.,"Many birds chirp and vocalize, while wind blows.",The twitter of birds while rain falls and footsteps echo and a dog woofs.,"multiple birds chirping outside, with wind gusts in background."
R05_0197.wav,A large engine of a trucks is being revved and heated.,A old cars engine on that rattles a little.,An engine is rumbling while a vehicle is stopped in the same position.,An engine rumbles while a vehicle is stopped in the same position.,"Nearby, someone drives a small car and a swing is creaking."
20100423.river.01.wav,Air moving at high velocity and birds chirping in the same location.,The waterfall is roaring while birds chirp in the background.,Water flows down an outdoor waterfall as birds chirp in the background.,Water pours down a waterfall as birds chirp outside.,the waterfall is roaring while birds are chirping in the background
Compressor_Motor_In_Workshop.wav,A heavy machine operating at a fairly fast speed as it beats at a high velocity.,A heavy machine with an engine that spins fast operates at a fairly fast speed.,A large loud generator is running on idle mode.,A large loud heavy generator running on idle,A vibrating machine is working nearby without any change.
break_through_blocked_door.wav,Knocking and rattling of wood object and opening it and knocking harder,"Repeated door slamming shut multiple times, someone pounding on the door and a repeat of the opening and slamming.","Someone is opening and closing a door, then loudly knocking on it.",Someone opening and closing a door over and over.,The wood object knocks and rattles and when it is opened the knocking gets louder.
car passing under the bridge.wav,It is raining hard and a car passes by on the wet road.,It rains hard and a car passes by on the wet road.,Rain on a pavement street with a car going by,Traffic drives past on a dark and rainy day,"While a car is going by, it is raining on the paved street."
20100917.14h.thunder.rain.wav,A bottle can is rattling against a hard surface.,A bottle can that is rattling against a hard surface.,A loud thunderstorm with rain and wind blowing a cowbell wind chime.,The wind is blowing so strongly that it makes metal objects bounce into each other.,The wind is blowing very strong making metal objects bounce into each other.
md4trk9.wav,A person is shaking a rattle at a regular beat.,"A rattle is being shaken, getting more rhythmic as time goes on.","A rattle is being shaken, more rhythmically as time goes on.",Small objects bounce around in a hard container at a consistent rate.,The consistent rate of small objects bouncing in the hard container.
tap_dance_practice.wav,A person is practicing tap dancing inside a room.,A person practicing tap dancing inside a room.,Click clacking of shoes on a solid surface.,Someone is clapping their hands while tap dancing.,Someone who is clapping their hands and tap dancing.
20101121.sanlucar.market.wav,A man and woman converse as a group of people chatter near them.,Crowd chatter resonates in the background while a man and woman converse.,A man screams as an another man answers while people are talking and arguing.,People in an outdoor market square talk loudly to each other.,People are in a market and the people talk to each other.
bath in a river.wav,The family is playing and talking in the background.,Three people chatting and arguing around flowing water.,Water rushes into a pool from a waterfall while young people talk.,Young people speak while a waterfall makes noise.,people talking in the foreground with loud water sounds in the background
Party Sounds-AIFF 44.1_16.wav,A crowd of people are arguing in a room.,A large gathering of people are talking at one time.,A large group of people are all talking at the same time.,Many voices are yelling over each other while packed together,People are talking between each other at a large gathering.
fr9 07 street sounds.wav,A loud motorcycle passes by a group of people talking and yelling.,Birds and people are chatting when a vehicle drives by down a path.,Outdoor street cafe where traffic sometimes drowns out the chatter of people and ringing.,Traffic sometimes drowns out the chatter of people and the ringing up at the outdoor street cafe.,a bike ride some people are riding the bike and some people are making some conversations
paper_cup.wav,A saw is used to quickly cut through a plank.,Many clicks and rustling of things interrupts the sawing,Saw cutting through a board at a fast rate.,Sawing is interrupted by many clicks and rustling of things.,muffled rubbing and sawing sounds with clattering noises
Untitled-13.wav,A high pitched type of music plays and goes up to a higher pitch at the end.,A loud wail from a large metal bridge is being raised.,A machine is operating with speeds and pitches that change.,A machine running at varying speeds and at different pitches.,"High pitched music is playing, and the pitch is even higher by the end of the song."
A Coruna train announcement_1.wav,"A woman is having a conversation, while riding an elevator.",A woman is speaking while a fan is running in the background.,"An engine is humming in the background, while an adult female speaks over a public address system.","While a fan is running in the background, a woman is speaking.","While an adult female speaks over a public address system, an engine hums in the background."
20120715_ourense.bell.01.wav,A bell ringing and birds chirping while whistling occurs in the background.,"As time goes on, a bell rings in dissonant tones incessantly.",Bell ringing with birds chirping and whistling in the background.,The bell clangs on the clock at the top of the hour.,The bell on a large clock going off on the hour.
20121124_exhibition.01.wav,A door opens as people talk and the door is closed,A group of people are speaking when a door opens and closes.,As a group of people speak a door opens and closes,Someone walks up to a door and joins the people in the room,"talking in background as someone opens a door, walks in, door slams, talking continues"
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",A church bell rings as people carry on a conversation.,A muffled conversation as bells are ringing loudly.,Automobiles drive by and a church bell rings while people are talking.,Bells are ringing very loudly with muffled conversation.,Church bell is ringing and people are talking
MetroStation.wav,"Inside of a train, two men carry on a conversation.","Inside the moving truck on the highway, a person is talking on their phone.",People are speaking and an engine approaches followed by money crumbling.,"people are talking, engine sounds approaching and money crumbling",two men are carrying on a conversation inside of a train
Rain after Thunder from Shed 2013-07-25 1.wav,Rain coming down outside from inside a room.,Rain descending downward outside from inside a room.,Rain falling on a hard surface and a hard object being moved across a hard surface.,Rain pouring onto an open porch and someone moving around.,Someone working on a car as it rains.
Library with Light Chatter.wav,A man in a public place says something,A man speaks then stops as a low chatter continues to drone.,A person talking initially and the hum of many people in the background with the occasional odd sound.,"A person talks loudly, then pauses as people speak in the background.","A person talks, while the hum of many people, and the occasional odd sound, goes on in the background."
R09_0020.wav,Crash of thunder followed by rainfall and dogs barking in the background.,Dogs bark in the distance as it rains and thunder crackles.,"Initially, a crash of thunder followed by steady rainfall and then, dogs barking in the background.",Thunder and rain coming down outside during a thunderstorm.,Thunder crackles as it rains and dogs bark in the distance.
20160815_ravine.02.wav,Loud static and white noise is all around.,Loud static or white noise is surrounding the area.,Open static from an unknown source and also continues at a constant rate.,Open static from an unknown source and continues at a constant rate.,Static noise sounds accompanied by nothing else alone.
Big scary Footsteps.wav,A small thud on something that echoes into the surrounding room.,"Someone is playing a drum with a steady and slow beat,",Someone is walking faster and faster up the stairs.,The low steady beat of someone playing a drum.,someone is walking up stairs and the rate gets faster toward the end.
Cat Meowing.wav,A cat is purring and meowing for attention and starts to cry louder at the end.,A cat is purring loudly and making higher pitched meows.,A cat purrs and makes cat sounds and at the end makes higher pitched sounds.,A cat communicating with its owner outside with mowing in the background.,"The cat purring and meowing for attention, and then starts to cry louder."
2016-10-06 Mild Thunder.wav,A flag flaps around on a pole while a faint wind blows in the background.,A flag quietly flaps around a pole while a gentle wind blows in the background.,A vehicle is running at moderate speed into the wind,A vehicle is running with moderate speed in the wind,Droplets of rain fall steadily as thunder roars in the distant background.
forest_ambience_chepachet_spring_2.wav,Birds chirp and crows caw with a constant static hum.,Birds chirp and crows caw with a static hum throughout.,"In a flock of birds, some birds are chattering while some others are screeching, chirping and trilling loudly.",Someone getting into a truck in the woods with birds chirping in the distance.,"birds are calling, a birds is squawking, birds are whistling, loud bird call"
3 persons walking slowly on grass noisy ambient 1.wav,"A horn honks outside in the distance, and a person shuffles and moves about.",A horn quickly beeps once before wet windshield wipers turn on.,A person out in public by the street walking near traffic,"Outside, a horn in a distance, a person moving around",Raking dry leaves off the street when a vehicles are honking.
staircase_with_elevator_background_a.baby.wav,"A baby cries before an elevator opens, closes, moves, and then stops.",A dishwasher is running a baby speaks in the background a dishwasher changes cycles.,A washing machine is whirring while a baby cries in the background.,A washing machine is whirring with a baby is cry in the background.,"While the dishwasher runs and changes cycles, a baby speaks in the background."
mosquito.wav,Air is slowly being let out of a balloon.,"An annoying, high pitched squeak echoed intermittently with a few short breaks.","An annoying, high pitched squeak with a few short breaks.",The air is slowly being released from a balloon.,an unpleasant loud warbling sound that starts and stops many times
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_05.wav,A bird sings outside while other birds sing in the near distance.,Birds are chirping in the foreground with other types of birds chirping in the background.,Birds are singing center stage while other types of birds are warbling.,Multiple birds chirping in the foreground with an engine revving in the background.,"With an engine revving in the background, multiple birds are chirping in the foreground."
Pushing a metal fence.wav,A person is trying to open a metal door,Someone is hitting a fence continuously and fast.,Someone is attempting to open a metal door.,Someone jumping up and down on a spring board.,Something is making a lot of loud noise.
squeeks raw.wav,A man swings on a creaking porch swing while he talks to himself.,A metal object creaks while a person speaks.,A metallic object squeaking and creaking and a man talking.,A metallic object squeaks and creaks while a man talks.,"Creaking of a metal object such as a chair, swing, or fence door and a person talking."
"Footsteps, tennis shoes on wooden floor.wav","An object hits a surface, making consistent thumping noises.",Footsteps are slowly walking down an empty hallway,Footsteps are slowly walking down into an empty hallway,Items are stamped as they move along an assembly line.,Something thumps against a surface at irregular intervals.
Recorded_Paper01.wav,"A woman shuffles through a stack of papers on her desk, arranging them and shuffles again.",In a small room moving papers around one by one,"Papers are being turned, stopped, stamped, then turned again.",They are in a small room moving papers around one by one.,"papers are being turned then stopped, papers stamped, then turned again"
Air condition running.wav,A fan is running in the window the whole time.,A large machine works steadily outside in the near distance.,A machine constantly running with a squeaky wheel,A mechanical buzzing of an electrical engine or an air conditioner.,Strong vibrations caused by a very large piece of machinery.
London Street.wav,A car drove by and ladies talking to each other.,A piece of machinery is running with people talking in the background.,A piece of machinery running with people talking in the background.,Heavy machinery engine working while people chatter and a small child speaks,Heavy machinery is working while people chatter and a small child speaks.
Stream 7 at Krka falls.wav,"A motorized boat travels through the water, and the bottom is splashing against the water repeatedly.",A steady wind is blowing over constantly moving water.,Heavy rain is pouring down and then it fades out.,Heavy rain pours down before it fades out.,The wind blew steady over the wavy water.
AMB_EXT_PARK_SUMMER_DAY_LOOP.wav,A person walks by some chirping crickets at nighttime.,"An automobile drives, a person walks, and evening bugs are audible.",Crickets are chirping in the distance as cars drive by.,Crickets chirp in the distance as cars drive by.,Crickets chirping at night as someone passes by and walks around.
"Night Sounds, Summer Country.wav",Crickets chirp loudly in the background as a low wind blows.,Crickets chirp while other bugs buzz sharply and constantly.,"The buzzing of insect wings, as crickets chirp in the background.",The city background noise is almost covered by the constant drone of nighttime bugs.,The low wind blows as crickets chirp loudly in the background.
Water_Drops_Falling_2.wav,Food crackling as it fries in a pot of hot oil.,Grease is popping in the hot pan in the kitchen.,Hot grease popping in the pan of a kitchen,Water drips down softly in a constant rate.,a food that is cracking as it is being fried
Pajarito.wav,A continuous tweeting from someone repeatedly whistling the same note.,A slide whistle being moved up and down very quickly.,A whistle goes off and it whirls off couple of times.,Someone is blowing through an artificial bird call to sound its whistle in different ways.,Someone is blowing through an artificial bird calling and sounding whistle in different ways.
Glass Tap.wav,A person is chipping away at an object with a tool.,A person is picking up cups and hitting them with a spoon to listen to their tune.,A person is picking up various cups and hitting them with a spoon to listen to their tune.,A person is using a tool to chip away at a object.,"A person snaps their fingers, then taps metallic objects and sets them down."
electric-screwdriver.wav,A small metallic or plastic piece is being dropped onto a table.,Change is being dropped into an empty change bank.,Someone is picking up a hard object and repeatedly dropping it onto a hard surface.,Someone is throwing a spoon and then picks it up again before throwing it again a couple of times.,Someone throws a spoon and then picks it up again before throwing again.
h907 boules pologna clap f.wav,A crowd of people are speaking and clapping.,A man talks on stage before some applause and a woman speaker as others mill around for an event.,A man talks on stage before some applause and an woman speaker as others mill around for an event.,People are talking and making announcements that were met with applause.,People talking and making announcements that were met applause.
Construction.wav,A conveyor belt is slowly sending items down.,An engine is working making clank noise then sorting things out,Someone is turning on and running a machine to wash off a pan.,Someone turning on and running a machine wash off a pan.,engine is working making clank noise then sorting things out
Antique Telephone Rings.wav,A bell rang and ran again for four different times,A phone rings repeatedly in an empty room,A telephone is ringing inside of a room.,A telephone rings repeatedly in an empty room,Four times a bell rang and rang again.
Chopping parsley.wav,"A knife slices slowly against a surface, then the knife begins chopping faster as time goes on.",A person digs through the mud with a shovel and then begins to chop some wood.,In a kitchen cutting food with a big knife,Metal tears through food on a wooden cutting board.,The woman is in the kitchen chopping vegetables with a big knife.
Asda car park.wav,A motor is running while people occasionally speak for a couple of seconds or less.,A shopping cart is being pushed to a car while a woman and child are beside it.,A woman and a child are beside a shopping cart while the cart is being pushed to a car.,"Some type of motor is running, and occasionally some people are speaking for a couple of seconds or less.",child talking in the background with a car engine idling and followed by a loud clanking sound
Thick Paper.wav,A person shuffles some papers then puts them into a stack.,A person shuffling some paper and putting it into a stack of paper,Shopping bags made of paper are being rustled about.,Paper items are being picked up and moved.,Someone picking up and opening a bag of dog food.
Steps.wav,A car pulls up near a man who is walking in the snow.,A person walking on ground with pebbles and cars driving by,Cars drive by as a person walks on ground with pebbles.,"On the same sandy gravel pathway, someone is walking while nearby, a car is driving.",Someone walking on a gravel and sand pathway with a car on the same path driving by the person.
Old Radio reciever_ Noise_Interference_Knobs_Pulling out Antenna.wav,A pitch radio single goes up and down in tone in a random manner.,A radio is giving off static while different stations give off high pitched tones.,"Muffled radio static fluctuates from low to high pitched tones, emitting a garbled and warped signal.","Someone tries to tune a radio into a station, but the radio emits static.","Static comes from a radio, while different stations give off high pitched tones."
auto-rickshaw-Chennai-1.wav,"An engine accelerates, changes gears, and finally accelerates into the distance before fading to a consistent level.",An engine is running at ever increasing speeds while gears are being changed.,Someone revs and engine and drives it away.,"The engine accelerates into the distance, changing gears, before it fades away.","While the gears are being changed, an engine runs at ever increasing speeds ."
Boom_Folie_NoiseOnGlass.wav,A light humming sound plays in the background before a man mumbles a few inaudible words.,Barely audible background noises including possibly the faint humming of a vehicle engine.,Muffled echoes indicate something is moving far off in the distance.,"Barely audible noises in the background, including the faint hum of the engine of a vehicle",Very muted noises of something moving in the distance.
hitting a dinner fork on a counter.wav,A metallic object is tapping while something solid is being placed on a solid surface.,A small hammer and chisel are used to carefully chip away a small area of rock.,"The object that is made of metal made a noise a couple of times, and thumping",a small hammer and chisel is being used to slowly pick apart a small area of rock,tapping on a metallic object then placing something on a solid surface
sd_coffee2.wav,A cutter was continuously cutting through an object,A cutter was continuously sawing through an object,A small electric motor has various loads placed on it while running at high speed.,"A very loud, droning creaking sound is being created by something.","Suddenly a boisterous, long creaking noise came from an unknown source."
CarInterior_RRx_WaitToTurn_FinalPark.wav,A storm brewing and rain hitting the roof.,Someone is in a vehicle messing with the glove box while travelling down the road.,Someone is in a vehicle us messing with the glove box while travelling down the road.,Someone is listening to the muted roar of a factory before opening a car door.,The muted roar of the factory is interrupted by the opening of a car door.
Silencyo_CC_Wind Mistral_Medium_Dry Grass_Crickets_Distant traffic.wav,A steady rain falls on a road amid the tweets of a flock of birds.,A vehicle driving down the street with a large engine.,A vehicle with a large engine is driving down the street.,Traffic driving by on a wet road during a rainstorm.,"Vehicles are passing us, both nearby and in the distance."
BarbiereDeSevilia_public_HAHAHA.wav,A man is giving a laugh soon an entire crowd starts laughing along with him.,A man laughs and soon an entire crowd starts laughing along with him.,A man releases a laugh as he is joined by a growing number of people with laughter.,"One person started laughing and then another, then everyone started laughing, with someone laughing very hard.","One person starts laughing, and others join in until everyone is laughing with one person louder than the others."
Carillon Zuiderkerk Amsterdam.wav,Church bells are chiming a melody from a tower.,Church bells are chiming a melody from the tower.,Church bells are ringing a melody in harmony.,Church bells are being rung by some people.,Church bells ring in a melody with harmony as time goes on.
Lots of Geese.wav,"A bird calls in a scratchy squawk, while other birds sing in harmony.",Ducks and geese are quacking while other species of birds are chirping.,Ducks and geese quacking and different species of other birds chirping.,"Farm animals sound along with pig, dog, sheep, goat noises.","The farm animals sound along with pig, dog, sheep, goat noises."
Running Water in Sink.wav,Rain falls steadily and evenly down on the ground below.,Rain falls steadily down onto the ground below.,Someone opens the plug and drains water from the tub then closes the plug again,Water being used from a faucet at a steady pace.,Water being used from a faucet at consistent pace
Toilet flushing.wav,A hammer hitting wood followed by a lot of water running down a drain.,A hammer is hitting wood while a lot of water is running down a drain.,A toilet is flushing water down the hole,"A wooden object bangs around, and a toilet is flushed.",The plug was pulled and now water is flowing down the drain.
Erny vs Deadman4.wav,A couple of men are having a discussion.,A man begins speaking and then is joined by others in the room,One man is speaking before others in the room join in.,Two men are talking and one of them is angry.,"Two men are talking, and one of them is talking angrily repeatedly. "
Before-after remix of 117041__joedeshon__keys_in_ignition_warning.wav,A high pitched alarm rings incessantly as time goes on.,An alarm clock turning on its alarm with a medium pitch noise,An alarm goes off repeatedly within a quiet room,The room is quiet except for the alarm which keeps going off.,Very loud beeping in a pattern of four spaced with one second intervals.
Bell_Chime_9.wav,A bell tolls in a classical melody while keeping time.,"A bell tolls, playing a classical melody while keeping time.",A doorbell repeats the same tune two times.,Bells ringing in a melody to play a song.,Loud church bells ringing at the top of the hour.
life line.wav,A large speaker is playing electronic musical notes at a medium pitch.,Classical music plays loudly and consistently with a slight up tempo towards the end.,Musical electronic notes with a medium pitch coming from a large speaker.,Someone is playing on a piano and the keys are pretty loud.,The keys are very loud on the piano that a person is playing.
BI-PLANE TAXI.wav,A fan and motor come closer and then farther away.,"A loud, chugging piece of machinery gets much louder and the noise gradually decreases.","A loud, chugging piece of machinery gets much louder and then gradually quiets down.",A motor is running and gets closer and closer and goes away again.,A motor is running and then gets closer and closer and goes away again.
whistling-shower-head.wav,A shower is running slowly and then someone shuts it off.,The shower runs more slowly as the video powers on.,Water drips into a tub from a faucet and then the flow increases then decreases quickly,"Water in the shower is running, and then someone turns it off.",water drips into a tub of water from a faucet and then the flow increases then decreases quickly
Small Waves at the Beach.wav,People are enjoying the water as the waves splash against them.,The waves crash loudly against the shore while a baby cries in the background.,Water is running through a stream on the side of a road as people are walking by.,"Water running through a stream on the side of the road with people walking by,",water splashing with wave sounds and people talking in background
bird-twitter.wav,Animals including birds and insects are making noise.,Animals such as birds and insects are making noise.,Birds are chirping and different species are tweeting.,Different species of birds are tweeting and chirping.,Several birds singing outside in an open area on a sunny day.
Ukraine_forest_atmo_in_May.wav,Birds are chirping outside peacefully on a nice day.,Birds are peacefully chirping on a nice day outside.,Birds chirp quickly in the trees as dogs are barking in the distance.,Several birds are singing outside in a park on a sunny day.,Several birds singing outside in a park on a sunny day.
Birds Al-Qutun Morning.wav,"A dog barks, a rooster crows and in the foreground many small birds chirp",A variety of birds are chirping while roosters are crowing in the distance.,As roosters crow in the distance a variety of birds chirp,Birds are chirping along with some loud roosters.,"Many small birds chirping in foreground, dog barking, rooster crowing."
"Morning In Palyem (North Goa, India).wav",A person is speaking while a chicken calls and birds chirp.,Birds and roosters sings and crow as people speak.,People chat as birds chirp and animals howl at a zoo.,People chat as birds chirp and animals howl at the zoo.,People speak as birds and roosters call out.
pacifica-birds-chickens.wav,A bird is chirping and a plane is flying overhead.,An airplane flies overhead as the birds sing.,An engine whirs in the background as roosters crow and birds chirp and caw.,Several birds and insect making noises outdoors with a plane overhead.,Several different types of birds chirp and insects buzz outdoors while a plane flies overhead.
Birds and passing cars.wav,An airplane engine hummed in the distance while the birds chirped.,Birds chirping and an airplane engine humming in the distance.,Birds chirping continuously as a plane and two passing cars are in the background.,Birds chirping continuously when a plane and two passing cars are in the background.,There was a faint sound of an airplane flying in the distance.
gulls in the city.wav,Birds are chirping in the foreground and people are talking and traffic moving in the distance.,Birds chirp with both high and low pitches.,Large tropical birds noisily fill the air while smaller birds chirp and a man shouts occasionally.,Large tropical birds noisily fill the air with smaller birds chirping as a man shouts once in awhile.,"With birds chirping, people are talking while traffic moves in the distance."
Unknown bird in rainy woods.wav,A saw is being operated while birds are chirping and water is running in the background.,Monkeys and other animals are making different noises deep in the rain forest.,the sound of rain forest monkeys and other animals are making different noises as well.,birds are chirping and cawing in the forest,A tropical location of water running and birds chirping.
franco_hernan_bio_fonia_grillo_carloserestrepo_medellin.wav,A single cricket chirps while a soft wind blows.,"Cricket chirps loudly and a person sighs, while a horn toots and traffic moves on the streets in the background.","Cricket loudly chirping, a person sighs, while in the background a horn toots and traffic moves on the streets.","Crickets are chirping in the background, a man steps away, and a car honks its horn.",Wind is softly blowing as a cricket is chirping.
MARFA TRAIN.wav,A horn blasts as a train passes through on the tracks.,A horn toots while a train drives by on tracks.,A train is chugging past on the tracks and it blows its horn.,A train is chugging past on the tracks is blowing its horn.,As the train pulls up to the station the engines roar and it blows its horn.
electronic rain.wav,A high pitched echoing tone sounds as water is dripping into a puddle.,Digital Delay Line effect or multiple repeating sounds playing and being slowed down while playing back.,Multiple sounds are playing and being slowed down while playing back for Digital Delay Line.,Someone pouring a substance out and then weird sound effects playing.,Someone pouring an substance out and then weird sound effects playing.
Blackberry Creek 2-15-15.wav,A stream flows noisily over rocks when muffled speech sounds for a moment through the stream.,Muffled speech filled the background momentarily in between the noisily flow of stream running over rocks.,Running water with muffled voices in the background.,Someone is talking while water is splashing and running.,water in the stream is running continuously against the rock
Kitchen Tap_Running water.wav,Water drips onto a metal surface and then turns off and on.,"Water drips slowly down a surface, stops momentarily, and then begins dripping again.","Water hitting a object, it stops and starts again.","Water is hitting an object, stops and starts again.",Water out of a faucet being put into a bucket or pan.
Remix #3  of 30938__halleck__crash1-reverse.wav,"A mechanical instrument noisily hums, pauses, then resumes its activity.","A metallic vibration rings, goes silent, and then becomes louder as time passes.","A metallic vibration rings, then goes silent, then gets louder and louder.","An industrial metallic instrument loudly hums, stops, then hums again.","The drilling momentarily increases to a shrill pitch before stopping briefly, after which it gradually increases again."
Country Stream.wav,A stream of water is flowing over a rocky surface.,A waterfall empties into the voluminous river below.,Liquid is pouring into a container that already has liquid in it.,Water flowing down a high volume river close by.,Water is being splashed inside of a container of water.
Droping a key.wav,A coin is clinking while being played with on a hard surface.,"A metal washer is dropped heavily on a wooden table, then scratched across the tabletop several times.",A metallic object clangs as it is dropped on a surface and then it is rubbed across the surface.,A metallic object is dropped on a surface and rubbed on the surface.,Someone is playing with a coin on top of a surface.
bm_drip.wav,A fountain drips in a small steady stream of water.,Loud trickling and dripping of water that is continuous.,The water is running on an object with the water tap open,Water is streaming nearby with no difference in rhythm.,water is running on an object with the water tap open
nxSample007.wav,It is raining heavily and a slight breeze is blowing at intervals.,Rain crackles while it is steadily smacking the pavement.,Rain crackles while steadily and loudly hitting the pavement.,Water falling from a sprinkler onto a concrete driveway.,Water is spraying from a sprinkler onto a concrete driveway.
shower_screen_door_slide_open_closed_24_96_stereo.wav,A wheeled suitcase has intermittent movement as it is pulled.,A wheeled suitcase stops and starts as it is pulled across the floor.,An intermittent knocking is audible in the foreground.,An intermittent knocking sound is audible in the foreground.,Different hard objects being rolled on a hard surface.
boiling-kettle-noise.wav,"A tea kettle starting to boil on a stove, followed by loud whistling of the tea kettle.",A teapot comes to a boil on a stove and then starts whistling.,A teapot coming to a boil on a stove and then whistling.,"On the stove a tea kettle begins to heat up, then as it boils it starts whistling loudly.","The kettle boils, then whistles and is turned off."
Pipe hit.wav,A stick strikes a percussive instrument creating reverb,Someone is slowly and rhythmically thumping a piece of metal.,The stick strikes the percussive instrument creating reverb.,Two metal objects clang into each other in a large room.,Two metal objects collide and ring out in a large room.
Bounce-BottleCapOnWood.wav,A bottle cap being flipped on a table top.,"A light, hard object is being repeatedly lifted and dropped onto a hard surface.",A person is continuously flipping a bottle cap on the table,A person is dropping coins into a glass one at a time.,"Someone is flipping a bottle cap onto a table, without interruption."
Nolde Forest - Wind Through Trees.wav,A loudly crashing waterfall is in the background.,A torrential downpour with barely audible dripping water.,Heavy rain is heavily striking a surface without interruption.,Running water while some birds chirp in the background.,Water is running while birds are chirping in the background.
WasherEndofRestCycleStartFill-WashCycle.wav,A large industrial machine is whirling around inside of that room.,A large industrial machine whirring inside of a room.,A low rumble of heavy machinery precedes the hiss of steam steadily being released.,A low rumble of heavy machinery precedes the hiss of steam steadily releasing.,An automobile making mechanical drone as it moves.
breathingsfx.wav,An echoing underground tunnel reverberation that stops and continues on again.,Echoing underground tunnel noise that stops then gets louder again.,One train leaves a subway station as another approaches.,Someone is drying their hands under a hand dryer in a bathroom.,Someone is drying their hands under an hand dryer in the bathroom.
