fname,raw_text,text
OutsideFaucet_mono_bip.wav,here is some water falling down with force,here is some water falling down with force
OutsideFaucet_mono_bip_cap_1.wav,A stream is running and a few birds are chirping.,a stream is running and a few birds are chirping
OutsideFaucet_mono_bip_cap_2.wav,A stream is running while a few birds are chirping.,a stream is running while a few birds are chirping
OutsideFaucet_mono_bip_cap_3.wav,A water tap has dripping and flowing water running out of its faucet.,a water tap has dripping and flowing water running out of its faucet
OutsideFaucet_mono_bip_cap_4.wav,The water is falling down with an extreme force.,the water is falling down with an extreme force
OutsideFaucet_mono_bip_cap_5.wav,here is some water falling down with force,here is some water falling down with force
Long Toilet Flush with Tank Fill.wav,A toilet flushes and echoes in the background.,a toilet flushes and echoes in the background
Long Toilet Flush with Tank Fill.wav,A toilet is flushing until it is done where only the water drainage system is running.,a toilet is flushing until it is done where only the water drainage system is running
Long Toilet Flush with Tank Fill.wav,A toilet that is slowly flushing followed by an echoed sound.,a toilet that is slowly flushing followed by an echoed sound
Long Toilet Flush with Tank Fill.wav,Someone flushes a toilet before it is left so that the tank can fill up again.,someone flushes a toilet before it is left so that the tank can fill up again
Long Toilet Flush with Tank Fill.wav,a toilet flushing with a echoing sound in the background,a toilet flushing with a echoing sound in the background
Long Toilet Flush with Tank Fill_cap_1.wav,A toilet flushes and echoes in the background.,a toilet flushes and echoes in the background
Long Toilet Flush with Tank Fill_cap_2.wav,A toilet is flushing until it is done where only the water drainage system is running.,a toilet is flushing until it is done where only the water drainage system is running
Long Toilet Flush with Tank Fill_cap_3.wav,A toilet that is slowly flushing followed by an echoed sound.,a toilet that is slowly flushing followed by an echoed sound
Long Toilet Flush with Tank Fill_cap_4.wav,Someone flushes a toilet before it is left so that the tank can fill up again.,someone flushes a toilet before it is left so that the tank can fill up again
Long Toilet Flush with Tank Fill_cap_5.wav,a toilet flushing with a echoing sound in the background,a toilet flushing with a echoing sound in the background
140817_Szymbark.wav,"A bell is ringing while cars are racing, a band is playing, and people are talking in the background.",a bell is ringing while cars are racing a band is playing and people are talking in the background
140817_Szymbark.wav,"A fire truck blows siren, a person plays a horn, and another person rings a bell.",a fire truck blows siren a person plays a horn and another person rings a bell
140817_Szymbark.wav,"Sirens are going off, just as a band plays, and a bell is ringing.",sirens are going off just as a band plays and a bell is ringing
140817_Szymbark.wav,"Sirens going off, a band playing and a bell ringing in close proximity to each other.",sirens going off a band playing and a bell ringing in close proximity to each other
140817_Szymbark.wav,the People are standing around watching a fire truck parade go by.,the people are standing around watching a fire truck parade go by
140817_Szymbark_cap_1.wav,"A bell is ringing while cars are racing, a band is playing, and people are talking in the background.",a bell is ringing while cars are racing a band is playing and people are talking in the background
140817_Szymbark_cap_2.wav,"A fire truck blows siren, a person plays a horn, and another person rings a bell.",a fire truck blows siren a person plays a horn and another person rings a bell
140817_Szymbark_cap_3.wav,"Sirens are going off, just as a band plays, and a bell is ringing.",sirens are going off just as a band plays and a bell is ringing
140817_Szymbark_cap_4.wav,"Sirens going off, a band playing and a bell ringing in close proximity to each other.",sirens going off a band playing and a bell ringing in close proximity to each other
140817_Szymbark_cap_5.wav,the People are standing around watching a fire truck parade go by.,the people are standing around watching a fire truck parade go by
Cabalgata Reyes Magos 1.wav,"A crowd cheers with some individual voices and a baby cries, as drums play in the distance.",a crowd cheers with some individual voices and a baby cries as drums play in the distance
Cabalgata Reyes Magos 1.wav,A crowd screams as a baby cries and some individual voices stand out with drums playing in the background.,a crowd screams as a baby cries and some individual voices stand out with drums playing in the background
Cabalgata Reyes Magos 1.wav,A large group at a parade with cheering and a few people chatting close.,a large group at a parade with cheering and a few people chatting close
Cabalgata Reyes Magos 1.wav,People are shouting and a man says something and then a child is whining.,people are shouting and a man says something and then a child is whining
Cabalgata Reyes Magos 1.wav,People are screaming a cheering and clapping and yelling out,people are screaming a cheering and clapping and yelling out
Cabalgata Reyes Magos 1_cap_1.wav,"A crowd cheers with some individual voices and a baby cries, as drums play in the distance.",a crowd cheers with some individual voices and a baby cries as drums play in the distance
Cabalgata Reyes Magos 1_cap_2.wav,A crowd screams as a baby cries and some individual voices stand out with drums playing in the background.,a crowd screams as a baby cries and some individual voices stand out with drums playing in the background
Cabalgata Reyes Magos 1_cap_3.wav,A large group at a parade with cheering and a few people chatting close.,a large group at a parade with cheering and a few people chatting close
Cabalgata Reyes Magos 1_cap_4.wav,People are shouting and a man says something and then a child is whining.,people are shouting and a man says something and then a child is whining
Cabalgata Reyes Magos 1_cap_5.wav,People are screaming a cheering and clapping and yelling out,people are screaming a cheering and clapping and yelling out
Paper ripping.wav,A paper is ripped out and ripped in pieces several times.,a paper is ripped out and ripped in pieces several times
Paper ripping.wav,A paper is ripped out and torn into several pieces.,a paper is ripped out and torn into several pieces
Paper ripping.wav,A person turns a page in notebook and the person rips the paper a number of times.,a person turns a page in notebook and the person rips the paper a number of times
Paper ripping.wav,A sheet of paper is being torn into pieces.,a sheet of paper is being torn into pieces
Paper ripping.wav,A sheet of paper is being torn into smaller pieces.,a sheet of paper is being torn into smaller pieces
Paper ripping_cap_1.wav,A paper is ripped out and ripped in pieces several times.,a paper is ripped out and ripped in pieces several times
Paper ripping_cap_2.wav,A paper is ripped out and torn into several pieces.,a paper is ripped out and torn into several pieces
Paper ripping_cap_3.wav,A person turns a page in notebook and the person rips the paper a number of times.,a person turns a page in notebook and the person rips the paper a number of times
Paper ripping_cap_4.wav,A sheet of paper is being torn into pieces.,a sheet of paper is being torn into pieces
Paper ripping_cap_5.wav,A sheet of paper is being torn into smaller pieces.,a sheet of paper is being torn into smaller pieces
160718 HSN skateboarders 1.wav,"A skateboard is being driven over cement sidewalks, occasionally jumping with the board.",a skateboard is being driven over cement sidewalks occasionally jumping with the board
160718 HSN skateboarders 1.wav,A skateboard being ridden over a hard surface while jumping with the board.,a skateboard being ridden over a hard surface while jumping with the board
160718 HSN skateboarders 1.wav,People are playing tennis indoors in a large room.,people are playing tennis indoors in a large room
160718 HSN skateboarders 1.wav,People playing a game of tennis inside a large room.,people playing a game of tennis inside a large room
160718 HSN skateboarders 1.wav,The stairs creak at times as someone is walking up.,the stairs creak at times as someone is walking up
160718 HSN skateboarders 1_cap_1.wav,"A skateboard is being driven over cement sidewalks, occasionally jumping with the board.",a skateboard is being driven over cement sidewalks occasionally jumping with the board
160718 HSN skateboarders 1_cap_2.wav,A skateboard being ridden over a hard surface while jumping with the board.,a skateboard being ridden over a hard surface while jumping with the board
160718 HSN skateboarders 1_cap_3.wav,People are playing tennis indoors in a large room.,people are playing tennis indoors in a large room
160718 HSN skateboarders 1_cap_4.wav,People playing a game of tennis inside a large room.,people playing a game of tennis inside a large room
160718 HSN skateboarders 1_cap_5.wav,The stairs creak at times as someone is walking up.,the stairs creak at times as someone is walking up
FP_Flock_of_Birds.wav,"As the wind gets stronger, the stuck paper makes more noise.",as the wind gets stronger the stuck paper makes more noise
FP_Flock_of_Birds.wav,Rain is heard pouring down onto the grass and sidewalks,rain is heard pouring down onto the grass and sidewalks
FP_Flock_of_Birds.wav,The rain poured down on the grass and sidewalks creating a symphony .,the rain poured down on the grass and sidewalks creating a symphony
FP_Flock_of_Birds.wav,The rainfall was hitting the pavement fast and then stopping slowly.,the rainfall was hitting the pavement fast and then stopping slowly
FP_Flock_of_Birds.wav,The sail on the boat is flapping in the strong wind.,the sail on the boat is flapping in the strong wind
FP_Flock_of_Birds_cap_1.wav,"As the wind gets stronger, the stuck paper makes more noise.",as the wind gets stronger the stuck paper makes more noise
FP_Flock_of_Birds_cap_2.wav,Rain is heard pouring down onto the grass and sidewalks,rain is heard pouring down onto the grass and sidewalks
FP_Flock_of_Birds_cap_3.wav,The rain poured down on the grass and sidewalks creating a symphony .,the rain poured down on the grass and sidewalks creating a symphony
FP_Flock_of_Birds_cap_4.wav,The rainfall was hitting the pavement fast and then stopping slowly.,the rainfall was hitting the pavement fast and then stopping slowly
FP_Flock_of_Birds_cap_5.wav,The sail on the boat is flapping in the strong wind.,the sail on the boat is flapping in the strong wind
Morgens 01.wav,A variety of birds are chirping and tweeting.,a variety of birds are chirping and tweeting
Morgens 01.wav,Birds singing outside in nature continuously loudly without stopping,birds singing outside in nature continuously loudly without stopping
Morgens 01.wav,Many different kinds of birds are chirping and tweeting.,many different kinds of birds are chirping and tweeting
Morgens 01.wav,"Various birds sing, some low and some high, some loud and some softly.",various birds sing some low and some high some loud and some softly
Morgens 01.wav,various birds are singing at different speeds and degrees of loudness,various birds are singing at different speeds and degrees of loudness
Morgens 01_cap_1.wav,A variety of birds are chirping and tweeting.,a variety of birds are chirping and tweeting
Morgens 01_cap_2.wav,Birds singing outside in nature continuously loudly without stopping,birds singing outside in nature continuously loudly without stopping
Morgens 01_cap_3.wav,Many different kinds of birds are chirping and tweeting.,many different kinds of birds are chirping and tweeting
Morgens 01_cap_4.wav,"Various birds sing, some low and some high, some loud and some softly.",various birds sing some low and some high some loud and some softly
Morgens 01_cap_5.wav,various birds are singing at different speeds and degrees of loudness,various birds are singing at different speeds and degrees of loudness
Small bird singing in the woods.wav,A bird chirping and a fly buzzing around a window sill.,a bird chirping and a fly buzzing around a window sill
Small bird singing in the woods.wav,Birds are chirping and tweeting in the outdoor garden.,birds are chirping and tweeting in the outdoor garden
Small bird singing in the woods.wav,Birds are chirping and tweeting in the outdoors,birds are chirping and tweeting in the outdoors
Small bird singing in the woods.wav,Birds are tweeting in a light pitch while a mosquito buzzes shortly.,birds are tweeting in a light pitch while a mosquito buzzes shortly
Small bird singing in the woods.wav,"In front of the window, a bird chirps and a fly buzzes.",in front of the window a bird chirps and a fly buzzes
Small bird singing in the woods_cap_1.wav,A bird chirping and a fly buzzing around a window sill.,a bird chirping and a fly buzzing around a window sill
Small bird singing in the woods_cap_2.wav,Birds are chirping and tweeting in the outdoor garden.,birds are chirping and tweeting in the outdoor garden
Small bird singing in the woods_cap_3.wav,Birds are chirping and tweeting in the outdoors,birds are chirping and tweeting in the outdoors
Small bird singing in the woods_cap_4.wav,Birds are tweeting in a light pitch while a mosquito buzzes shortly.,birds are tweeting in a light pitch while a mosquito buzzes shortly
Small bird singing in the woods_cap_5.wav,"In front of the window, a bird chirps and a fly buzzes.",in front of the window a bird chirps and a fly buzzes
WOOD_CREAK.wav,A hard object is pulling and prying on a harder wooden object.,a hard object is pulling and prying on a harder wooden object
WOOD_CREAK.wav,A hard object pulling and prying on hard wooden object.,a hard object pulling and prying on hard wooden object
WOOD_CREAK.wav,A man tears tape off so that he can open the box.,a man tears tape off so that he can open the box
WOOD_CREAK.wav,Someone is rocking back and forth while working on a squeaky porch.,someone is rocking back and forth while working on a squeaky porch
WOOD_CREAK.wav,Someone is working sitting in a rocking chair on a squeaky porch.,someone is working sitting in a rocking chair on a squeaky porch
WOOD_CREAK_cap_1.wav,A hard object is pulling and prying on a harder wooden object.,a hard object is pulling and prying on a harder wooden object
WOOD_CREAK_cap_2.wav,A hard object pulling and prying on hard wooden object.,a hard object pulling and prying on hard wooden object
WOOD_CREAK_cap_3.wav,A man tears tape off so that he can open the box.,a man tears tape off so that he can open the box
WOOD_CREAK_cap_4.wav,Someone is rocking back and forth while working on a squeaky porch.,someone is rocking back and forth while working on a squeaky porch
WOOD_CREAK_cap_5.wav,Someone is working sitting in a rocking chair on a squeaky porch.,someone is working sitting in a rocking chair on a squeaky porch
wooden barndoor.wav,"A person opens a gate to walk in, closes gate, and then opens and closes the gate while walking out.",a person opens a gate to walk in closes gate and then opens and closes the gate while walking out
wooden barndoor.wav,A squeaky door swing open and then shuts several times.,a squeaky door swing open and then shuts several times
wooden barndoor.wav,A squeaky door swings open and then shuts several times.,a squeaky door swings open and then shuts several times
wooden barndoor.wav,Someone pulling open lockers and then opening and closing the door to three different lockers.,someone pulling open lockers and then opening and closing the door to three different lockers
wooden barndoor.wav,Someone prying open lockers as well as opening and closing the door to three different lockers.,someone prying open lockers as well as opening and closing the door to three different lockers
wooden barndoor_cap_1.wav,"A person opens a gate to walk in, closes gate, and then opens and closes the gate while walking out.",a person opens a gate to walk in closes gate and then opens and closes the gate while walking out
wooden barndoor_cap_2.wav,A squeaky door swing open and then shuts several times.,a squeaky door swing open and then shuts several times
wooden barndoor_cap_3.wav,A squeaky door swings open and then shuts several times.,a squeaky door swings open and then shuts several times
wooden barndoor_cap_4.wav,Someone pulling open lockers and then opening and closing the door to three different lockers.,someone pulling open lockers and then opening and closing the door to three different lockers
wooden barndoor_cap_5.wav,Someone prying open lockers as well as opening and closing the door to three different lockers.,someone prying open lockers as well as opening and closing the door to three different lockers
17 hn_dripsHeinzField.wav,"At a regular volume, water is falling on a thin metal plate.",at a regular volume water is falling on a thin metal plate
17 hn_dripsHeinzField.wav,Rain is falling on an object such as a roof.,rain is falling on an object such as a roof
17 hn_dripsHeinzField.wav,Rain patters upon to a roof in a light downfall.,rain patters upon to a roof in a light downfall
17 hn_dripsHeinzField.wav,The light rain falls and patters on the roof .,the light rain falls and patters on the roof
17 hn_dripsHeinzField.wav,Water is falling on a thin metal plate at a regular volume.,water is falling on a thin metal plate at a regular volume
17 hn_dripsHeinzField_cap_1.wav,"At a regular volume, water is falling on a thin metal plate.",at a regular volume water is falling on a thin metal plate
17 hn_dripsHeinzField_cap_2.wav,Rain is falling on an object such as a roof.,rain is falling on an object such as a roof
17 hn_dripsHeinzField_cap_3.wav,Rain patters upon to a roof in a light downfall.,rain patters upon to a roof in a light downfall
17 hn_dripsHeinzField_cap_4.wav,The light rain falls and patters on the roof .,the light rain falls and patters on the roof
17 hn_dripsHeinzField_cap_5.wav,Water is falling on a thin metal plate at a regular volume.,water is falling on a thin metal plate at a regular volume
"ATM-LES-CIST-1,50.wav",Air moving and a wide variety of birds chirping and singing in close proximity to each other.,air moving and a wide variety of birds chirping and singing in close proximity to each other
"ATM-LES-CIST-1,50.wav",Birds chirp continuously while a low wind blows in the background.,birds chirp continuously while a low wind blows in the background
"ATM-LES-CIST-1,50.wav",Different kinds of birds are chirping and singing continuously.,different kinds of birds are chirping and singing continuously
"ATM-LES-CIST-1,50.wav",Different styles of birds are chirping and singing frequently,different styles of birds are chirping and singing frequently
"ATM-LES-CIST-1,50.wav",Upon a quiet background a group of birds chirp,upon a quiet background a group of birds chirp
"ATM-LES-CIST-1,50_cap_1.wav",Air moving and a wide variety of birds chirping and singing in close proximity to each other.,air moving and a wide variety of birds chirping and singing in close proximity to each other
"ATM-LES-CIST-1,50_cap_2.wav",Birds chirp continuously while a low wind blows in the background.,birds chirp continuously while a low wind blows in the background
"ATM-LES-CIST-1,50_cap_3.wav",Different kinds of birds are chirping and singing continuously.,different kinds of birds are chirping and singing continuously
"ATM-LES-CIST-1,50_cap_4.wav",Different styles of birds are chirping and singing frequently,different styles of birds are chirping and singing frequently
"ATM-LES-CIST-1,50_cap_5.wav",Upon a quiet background a group of birds chirp,upon a quiet background a group of birds chirp
fs_brokenMixer302-1.wav,A synth fades in and buzzes in a large room.,a synth fades in and buzzes in a large room
fs_brokenMixer302-1.wav,"A synthesizer noise increases in volume and begins to buzz in a large, open room.",a synthesizer noise increases in volume and begins to buzz in a large open room
fs_brokenMixer302-1.wav,"A variety of musical groups play, all with different frequencies and styles.",a variety of musical groups play all with different frequencies and styles
fs_brokenMixer302-1.wav,High pitched electronic sounds being played back in an empty room.,high pitched electronic sounds being played back in an empty room
fs_brokenMixer302-1.wav,In an empty room high pitched electronic sounds play.,in an empty room high pitched electronic sounds play
fs_brokenMixer302-1_cap_1.wav,A synth fades in and buzzes in a large room.,a synth fades in and buzzes in a large room
fs_brokenMixer302-1_cap_2.wav,"A synthesizer noise increases in volume and begins to buzz in a large, open room.",a synthesizer noise increases in volume and begins to buzz in a large open room
fs_brokenMixer302-1_cap_3.wav,"A variety of musical groups play, all with different frequencies and styles.",a variety of musical groups play all with different frequencies and styles
fs_brokenMixer302-1_cap_4.wav,High pitched electronic sounds being played back in an empty room.,high pitched electronic sounds being played back in an empty room
fs_brokenMixer302-1_cap_5.wav,In an empty room high pitched electronic sounds play.,in an empty room high pitched electronic sounds play
kupani-snihu.wav,Paper is being crushed in the background while the wind blows loudly.,paper is being crushed in the background while the wind blows loudly
kupani-snihu.wav,Someone is walking on a snow covered area.,someone is walking on a snow covered area
kupani-snihu.wav,Someone is walking on a snow covered road.,someone is walking on a snow covered road
kupani-snihu.wav,The wind is brisk in the background besides the feet crunching through the snow.,the wind is brisk in the background besides the feet crunching through the snow
kupani-snihu.wav,snow crunching sounds that get quieter near the end with wind noise in the background,snow crunching sounds that get quieter near the end with wind noise in the background
kupani-snihu_cap_1.wav,Paper is being crushed in the background while the wind blows loudly.,paper is being crushed in the background while the wind blows loudly
kupani-snihu_cap_2.wav,Someone is walking on a snow covered area.,someone is walking on a snow covered area
kupani-snihu_cap_3.wav,Someone is walking on a snow covered road.,someone is walking on a snow covered road
kupani-snihu_cap_4.wav,The wind is brisk in the background besides the feet crunching through the snow.,the wind is brisk in the background besides the feet crunching through the snow
kupani-snihu_cap_5.wav,snow crunching sounds that get quieter near the end with wind noise in the background,snow crunching sounds that get quieter near the end with wind noise in the background
wind-quiberon01.wav,Ambient noises of a forest with birds chirping occasionally.,ambient noises of a forest with birds chirping occasionally
wind-quiberon01.wav,Soothing ambient tunes of a forest while the occasional bird chirps.,soothing ambient tunes of a forest while the occasional bird chirps
wind-quiberon01.wav,The wind is blowing but besides that it is pretty quiet,the wind is blowing but besides that it is pretty quiet
wind-quiberon01.wav,The wind is howling and get louder as time progresses.,the wind is howling and get louder as time progresses
wind-quiberon01.wav,The wind is howling and gets louder as time progresses.,the wind is howling and gets louder as time progresses
wind-quiberon01_cap_1.wav,Ambient noises of a forest with birds chirping occasionally.,ambient noises of a forest with birds chirping occasionally
wind-quiberon01_cap_2.wav,Soothing ambient tunes of a forest while the occasional bird chirps.,soothing ambient tunes of a forest while the occasional bird chirps
wind-quiberon01_cap_3.wav,The wind is blowing but besides that it is pretty quiet,the wind is blowing but besides that it is pretty quiet
wind-quiberon01_cap_4.wav,The wind is howling and get louder as time progresses.,the wind is howling and get louder as time progresses
wind-quiberon01_cap_5.wav,The wind is howling and gets louder as time progresses.,the wind is howling and gets louder as time progresses
2006-2007-fireworks.wav,A gun is being fired in the background.,a gun is being fired in the background
2006-2007-fireworks.wav,A gun is being shot in the background.,a gun is being shot in the background
2006-2007-fireworks.wav,A woman is watching fireworks go off in her neighborhood,a woman is watching fireworks go off in her neighborhood
2006-2007-fireworks.wav,Fireworks are going off and getting progressively louder and more frequent.,fireworks are going off and getting progressively louder and more frequent
2006-2007-fireworks.wav,"Fireworks go off, getting louder and more frequent as they go on.",fireworks go off getting louder and more frequent as they go on
2006-2007-fireworks_cap_1.wav,A gun is being fired in the background.,a gun is being fired in the background
2006-2007-fireworks_cap_2.wav,A gun is being shot in the background.,a gun is being shot in the background
2006-2007-fireworks_cap_3.wav,A woman is watching fireworks go off in her neighborhood,a woman is watching fireworks go off in her neighborhood
2006-2007-fireworks_cap_4.wav,Fireworks are going off and getting progressively louder and more frequent.,fireworks are going off and getting progressively louder and more frequent
2006-2007-fireworks_cap_5.wav,"Fireworks go off, getting louder and more frequent as they go on.",fireworks go off getting louder and more frequent as they go on
20060706.wasp.wav,A bee buzzing around very fast and loudly,a bee buzzing around very fast and loudly
20060706.wasp.wav,A bee buzzing around very fast and very loudly,a bee buzzing around very fast and very loudly
20060706.wasp.wav,A bee buzzing indoors and hit a wall.,a bee buzzing indoors and hit a wall
20060706.wasp.wav,"A bee moving around, becoming closer and leaving",a bee moving around becoming closer and leaving
20060706.wasp.wav,An anxious bee buzzes indoors and bangs against a wall.,an anxious bee buzzes indoors and bangs against a wall
20060706.wasp_cap_1.wav,A bee buzzing around very fast and loudly,a bee buzzing around very fast and loudly
20060706.wasp_cap_2.wav,A bee buzzing around very fast and very loudly,a bee buzzing around very fast and very loudly
20060706.wasp_cap_3.wav,A bee buzzing indoors and hit a wall.,a bee buzzing indoors and hit a wall
20060706.wasp_cap_4.wav,"A bee moving around, becoming closer and leaving",a bee moving around becoming closer and leaving
20060706.wasp_cap_5.wav,An anxious bee buzzes indoors and bangs against a wall.,an anxious bee buzzes indoors and bangs against a wall
fakerainstereo.wav,A machine is running and wheels are clicking along a solid surface,a machine is running and wheels are clicking along a solid surface
fakerainstereo.wav,An electric money counter is counting and wrapping money.,an electric money counter is counting and wrapping money
fakerainstereo.wav,An electric money counter is counting money and wrapping it.,an electric money counter is counting money and wrapping it
fakerainstereo.wav,An electric industrial sewing machine is being ran at top speed.,an electric industrial sewing machine is being ran at top speed
fakerainstereo.wav,An industrial sewing machine is being ran at top speed.,an industrial sewing machine is being ran at top speed
fakerainstereo_cap_1.wav,A machine is running and wheels are clicking along a solid surface,a machine is running and wheels are clicking along a solid surface
fakerainstereo_cap_2.wav,An electric money counter is counting and wrapping money.,an electric money counter is counting and wrapping money
fakerainstereo_cap_3.wav,An electric money counter is counting money and wrapping it.,an electric money counter is counting money and wrapping it
fakerainstereo_cap_4.wav,An electric industrial sewing machine is being ran at top speed.,an electric industrial sewing machine is being ran at top speed
fakerainstereo_cap_5.wav,An industrial sewing machine is being ran at top speed.,an industrial sewing machine is being ran at top speed
glockenspiel and steps climbing steeple.wav,A door opens and closes and someone walks to stairs and begins climbing stairs.,a door opens and closes and someone walks to stairs and begins climbing stairs
glockenspiel and steps climbing steeple.wav,"A door opens and closes, then someone walks to the stairs and begins climbing them.",a door opens and closes then someone walks to the stairs and begins climbing them
glockenspiel and steps climbing steeple.wav,"A door opens, someone walks in and continues walking up a stairway.",a door opens someone walks in and continues walking up a stairway
glockenspiel and steps climbing steeple.wav,"A door opens, someone walks in and continues walks up some stairs.",a door opens someone walks in and continues walks up some stairs
glockenspiel and steps climbing steeple.wav,"A person comes inside, closes the door then proceeds up a long flight of stairs.",a person comes inside closes the door then proceeds up a long flight of stairs
glockenspiel and steps climbing steeple_cap_1.wav,A door opens and closes and someone walks to stairs and begins climbing stairs.,a door opens and closes and someone walks to stairs and begins climbing stairs
glockenspiel and steps climbing steeple_cap_2.wav,"A door opens and closes, then someone walks to the stairs and begins climbing them.",a door opens and closes then someone walks to the stairs and begins climbing them
glockenspiel and steps climbing steeple_cap_3.wav,"A door opens, someone walks in and continues walking up a stairway.",a door opens someone walks in and continues walking up a stairway
glockenspiel and steps climbing steeple_cap_4.wav,"A door opens, someone walks in and continues walks up some stairs.",a door opens someone walks in and continues walks up some stairs
glockenspiel and steps climbing steeple_cap_5.wav,"A person comes inside, closes the door then proceeds up a long flight of stairs.",a person comes inside closes the door then proceeds up a long flight of stairs
steam engine at museum.wav,A machine in an industrial plant is letting out steam.,a machine in an industrial plant is letting out steam
steam engine at museum.wav,A machine in an industrial plant that is letting out steam,a machine in an industrial plant that is letting out steam
steam engine at museum.wav,A table saw is cutting a piece of wood.,a table saw is cutting a piece of wood
steam engine at museum.wav,"An engine, powered by steam, hisses continuously as it functions.",an engine powered by steam hisses continuously as it functions
steam engine at museum.wav,an engine using steam is hissing continuously while running,an engine using steam is hissing continuously while running
steam engine at museum_cap_1.wav,A machine in an industrial plant is letting out steam.,a machine in an industrial plant is letting out steam
steam engine at museum_cap_2.wav,A machine in an industrial plant that is letting out steam,a machine in an industrial plant that is letting out steam
steam engine at museum_cap_3.wav,A table saw is cutting a piece of wood.,a table saw is cutting a piece of wood
steam engine at museum_cap_4.wav,"An engine, powered by steam, hisses continuously as it functions.",an engine powered by steam hisses continuously as it functions
steam engine at museum_cap_5.wav,an engine using steam is hissing continuously while running,an engine using steam is hissing continuously while running
Concrete_demolition.wav,"A piece of construction equipment moving around, sometimes going backwards and beeping.",a piece of construction equipment moving around sometimes going backwards and beeping
Concrete_demolition.wav,"A vehicle makes a warning sound as it backs up, then it drives off.",a vehicle makes a warning sound as it backs up then it drives off
Concrete_demolition.wav,The warning sound of a vehicle goes off as it backs up and pulls off,the warning sound of a vehicle goes off as it backs up and pulls off
Concrete_demolition.wav,Construction equipment moves around and beeps when reversing.,construction equipment moves around and beeps when reversing
Concrete_demolition.wav,Heavy machinery being operated by people who work construction.,heavy machinery being operated by people who work construction
Concrete_demolition_cap_1.wav,"A piece of construction equipment moving around, sometimes going backwards and beeping.",a piece of construction equipment moving around sometimes going backwards and beeping
Concrete_demolition_cap_2.wav,"A vehicle makes a warning sound as it backs up, then it drives off.",a vehicle makes a warning sound as it backs up then it drives off
Concrete_demolition_cap_3.wav,The warning sound of a vehicle goes off as it backs up and pulls off,the warning sound of a vehicle goes off as it backs up and pulls off
Concrete_demolition_cap_4.wav,Construction equipment moves around and beeps when reversing.,construction equipment moves around and beeps when reversing
Concrete_demolition_cap_5.wav,Heavy machinery being operated by people who work construction.,heavy machinery being operated by people who work construction
torch.wav,A click signals an old gas grill bursting into flame.,a click signals an old gas grill bursting into flame
torch.wav,A lighter clicks and ignites a jet of gas.,a lighter clicks and ignites a jet of gas
torch.wav,A radio being turned on and the tuner is picking static noise.,a radio being turned on and the tuner is picking static noise
torch.wav,As the lighter clicked the gas is ignited.,as the lighter clicked the gas is ignited
torch.wav,Turning the radio dial is only producing static.,turning the radio dial is only producing static
torch_cap_1.wav,A click signals an old gas grill bursting into flame.,a click signals an old gas grill bursting into flame
torch_cap_2.wav,A lighter clicks and ignites a jet of gas.,a lighter clicks and ignites a jet of gas
torch_cap_3.wav,A radio being turned on and the tuner is picking static noise.,a radio being turned on and the tuner is picking static noise
torch_cap_4.wav,As the lighter clicked the gas is ignited.,as the lighter clicked the gas is ignited
torch_cap_5.wav,Turning the radio dial is only producing static.,turning the radio dial is only producing static
20070406.car.engine.00.wav,"A large diesel engine started, and then the vehicle pulled away.",a large diesel engine started and then the vehicle pulled away
20070406.car.engine.00.wav,Large diesel engine starts up and then the vehicle pulls away.,large diesel engine starts up and then the vehicle pulls away
20070406.car.engine.00.wav,The large diesel rig is starting with a sliding belt.,the large diesel rig is starting with a sliding belt
20070406.car.engine.00.wav,The starting of a truck or bus which then purrs in idle mode before gently moving off.,the starting of a truck or bus which then purrs in idle mode before gently moving off
20070406.car.engine.00.wav,a diesel truck starts and slowly pulls away,a diesel truck starts and slowly pulls away
20070406.car.engine.00_cap_1.wav,"A large diesel engine started, and then the vehicle pulled away.",a large diesel engine started and then the vehicle pulled away
20070406.car.engine.00_cap_2.wav,Large diesel engine starts up and then the vehicle pulls away.,large diesel engine starts up and then the vehicle pulls away
20070406.car.engine.00_cap_3.wav,The large diesel rig is starting with a sliding belt.,the large diesel rig is starting with a sliding belt
20070406.car.engine.00_cap_4.wav,The starting of a truck or bus which then purrs in idle mode before gently moving off.,the starting of a truck or bus which then purrs in idle mode before gently moving off
20070406.car.engine.00_cap_5.wav,a diesel truck starts and slowly pulls away,a diesel truck starts and slowly pulls away
jf Victorious Trees.wav,"A dull, hard object is striking another hard object at regular intervals while bells are chiming.",a dull hard object is striking another hard object at regular intervals while bells are chiming
jf Victorious Trees.wav,An bell sounds and a car drives up a gravel pathway.,an bell sounds and a car drives up a gravel pathway
jf Victorious Trees.wav,Bells chime as balls of various sizes bounce on the floor,bells chime as balls of various sizes bounce on the floor
jf Victorious Trees.wav,"Metal balls are being rolled down a felt table, bouncing off of metal.",metal balls are being rolled down a felt table bouncing off of metal
jf Victorious Trees.wav,Tintinnabulation is audible while balls of varying size bounce on a floor.,tintinnabulation is audible while balls of varying size bounce on a floor
jf Victorious Trees_cap_1.wav,"A dull, hard object is striking another hard object at regular intervals while bells are chiming.",a dull hard object is striking another hard object at regular intervals while bells are chiming
jf Victorious Trees_cap_2.wav,An bell sounds and a car drives up a gravel pathway.,an bell sounds and a car drives up a gravel pathway
jf Victorious Trees_cap_3.wav,Bells chime as balls of various sizes bounce on the floor,bells chime as balls of various sizes bounce on the floor
