fname,raw_text,text
Train Leaves Station.wav,"Light hissing and beeping at the beginning, then a quiet horn, clicking and a motor.",light hissing and beeping at the beginning then a quiet horn clicking and a motor
Train Leaves Station.wav,A car horn honks as it backs up then revs the engine,a car horn honks as it backs up then revs the engine
Train Leaves Station.wav,"Ignition, backing up signal of truck, car horn, dumping.",ignition backing up signal of truck car horn dumping
Train Leaves Station.wav,"A light hissing and beeping in the beginning, then comes a quiet horn, clicking and a motor.",a light hissing and beeping in the beginning then comes a quiet horn clicking and a motor
Train Leaves Station.wav,"Honking of horn, backing up, and the revving of an automobile.",honking of horn backing up and the revving of an automobile
Train Leaves Station_cap_1.wav,"Light hissing and beeping at the beginning, then a quiet horn, clicking and a motor.",light hissing and beeping at the beginning then a quiet horn clicking and a motor
Train Leaves Station_cap_2.wav,A car horn honks as it backs up then revs the engine,a car horn honks as it backs up then revs the engine
Train Leaves Station_cap_3.wav,"Ignition, backing up signal of truck, car horn, dumping.",ignition backing up signal of truck car horn dumping
Train Leaves Station_cap_4.wav,"A light hissing and beeping in the beginning, then comes a quiet horn, clicking and a motor.",a light hissing and beeping in the beginning then comes a quiet horn clicking and a motor
Train Leaves Station_cap_5.wav,"Honking of horn, backing up, and the revving of an automobile.",honking of horn backing up and the revving of an automobile
eastern_01_longley.wav,Someone is playing beautiful music from a violin,someone is playing beautiful music from a violin
eastern_01_longley.wav,A violin and another string instrument are playing music.,a violin and another string instrument are playing music
eastern_01_longley.wav,Someone is playing beautiful sounds from a violin,someone is playing beautiful sounds from a violin
eastern_01_longley.wav,Long low orchestra sounds playing joined by other higher sounds.,long low orchestra sounds playing joined by other higher sounds
eastern_01_longley.wav,A string instrument hums in varying tones and pitches.,a string instrument hums in varying tones and pitches
eastern_01_longley_cap_1.wav,Someone is playing beautiful music from a violin,someone is playing beautiful music from a violin
eastern_01_longley_cap_2.wav,A violin and another string instrument are playing music.,a violin and another string instrument are playing music
eastern_01_longley_cap_3.wav,Someone is playing beautiful sounds from a violin,someone is playing beautiful sounds from a violin
eastern_01_longley_cap_4.wav,Long low orchestra sounds playing joined by other higher sounds.,long low orchestra sounds playing joined by other higher sounds
eastern_01_longley_cap_5.wav,A string instrument hums in varying tones and pitches.,a string instrument hums in varying tones and pitches
130828_Bytow_clock&amp;fountain.wav,"Church bells are ringing, birds singing, and people are talking outside.",church bells are ringing birds singing and people are talking outside
130828_Bytow_clock&amp;fountain.wav,Church bell ringing while people are talking and a bird is chirping in the background.,church bell ringing while people are talking and a bird is chirping in the background
130828_Bytow_clock&amp;fountain.wav,The church bell is ringing while people are talking and a bird is chirping in the background.,the church bell is ringing while people are talking and a bird is chirping in the background
130828_Bytow_clock&amp;fountain.wav,A far off bell ringing that ceases with water spraying softly and constantly.,a far off bell ringing that ceases with water spraying softly and constantly
130828_Bytow_clock&amp;fountain.wav,Building clock stroke two times while people are talking and birds chirping in the background.,building clock stroke two times while people are talking and birds chirping in the background
130828_Bytow_clock&amp;fountain_cap_1.wav,"Church bells are ringing, birds singing, and people are talking outside.",church bells are ringing birds singing and people are talking outside
130828_Bytow_clock&amp;fountain_cap_2.wav,Church bell ringing while people are talking and a bird is chirping in the background.,church bell ringing while people are talking and a bird is chirping in the background
130828_Bytow_clock&amp;fountain_cap_3.wav,The church bell is ringing while people are talking and a bird is chirping in the background.,the church bell is ringing while people are talking and a bird is chirping in the background
130828_Bytow_clock&amp;fountain_cap_4.wav,A far off bell ringing that ceases with water spraying softly and constantly.,a far off bell ringing that ceases with water spraying softly and constantly
130828_Bytow_clock&amp;fountain_cap_5.wav,Building clock stroke two times while people are talking and birds chirping in the background.,building clock stroke two times while people are talking and birds chirping in the background
Snow footsteps close perspective.wav,Footsteps crunch rapidly through a snow covered location.,footsteps crunch rapidly through a snow covered location
Snow footsteps close perspective.wav,Someone is walking quickly in the snowy field.,someone is walking quickly in the snowy field
Snow footsteps close perspective.wav,A person quickly strolls through extremely wet snow,a person quickly strolls through extremely wet snow
Snow footsteps close perspective.wav,Someone is walking through snow at a steady pace and the gets faster.,someone is walking through snow at a steady pace and the gets faster
Snow footsteps close perspective.wav,"Someone is walking quick, in the snowy field.",someone is walking quick in the snowy field
Snow footsteps close perspective_cap_1.wav,Footsteps crunch rapidly through a snow covered location.,footsteps crunch rapidly through a snow covered location
Snow footsteps close perspective_cap_2.wav,Someone is walking quickly in the snowy field.,someone is walking quickly in the snowy field
Snow footsteps close perspective_cap_3.wav,A person quickly strolls through extremely wet snow,a person quickly strolls through extremely wet snow
Snow footsteps close perspective_cap_4.wav,Someone is walking through snow at a steady pace and the gets faster.,someone is walking through snow at a steady pace and the gets faster
Snow footsteps close perspective_cap_5.wav,"Someone is walking quick, in the snowy field.",someone is walking quick in the snowy field
cricket.wav,A chorus of crickets and birds overlap as people talk while dogs bark in the far distance.,a chorus of crickets and birds overlap as people talk while dogs bark in the far distance
cricket.wav,A dog is barking and a child chatting whilst crickets chirp.,a dog is barking and a child chatting whilst crickets chirp
cricket.wav,Cricket chirps are accompanied by the song of birds.,cricket chirps are accompanied by the song of birds
cricket.wav,A cricket is chirping accompanied by the song of birds.,a cricket is chirping accompanied by the song of birds
cricket.wav,crickets chirp while a dog barks and a child talks,crickets chirp while a dog barks and a child talks
cricket_cap_1.wav,A chorus of crickets and birds overlap as people talk while dogs bark in the far distance.,a chorus of crickets and birds overlap as people talk while dogs bark in the far distance
cricket_cap_2.wav,A dog is barking and a child chatting whilst crickets chirp.,a dog is barking and a child chatting whilst crickets chirp
cricket_cap_3.wav,Cricket chirps are accompanied by the song of birds.,cricket chirps are accompanied by the song of birds
cricket_cap_4.wav,A cricket is chirping accompanied by the song of birds.,a cricket is chirping accompanied by the song of birds
cricket_cap_5.wav,crickets chirp while a dog barks and a child talks,crickets chirp while a dog barks and a child talks
svalbard_ny_aalesund_20060807.wav,A far off machine sound with a slight reverberation.,a far off machine sound with a slight reverberation
svalbard_ny_aalesund_20060807.wav,"A loud, mechanical whirring emits from some sort of machine.",a loud mechanical whirring emits from some sort of machine
svalbard_ny_aalesund_20060807.wav,Something whistles over the steady drumming of a pulse.,something whistles over the steady drumming of a pulse
svalbard_ny_aalesund_20060807.wav,Water drips lightly as a dishwasher runs a cycle.,water drips lightly as a dishwasher runs a cycle
svalbard_ny_aalesund_20060807.wav,The howling of the wind is accompanied a faint rattling.,the howling of the wind is accompanied a faint rattling
svalbard_ny_aalesund_20060807_cap_1.wav,A far off machine sound with a slight reverberation.,a far off machine sound with a slight reverberation
svalbard_ny_aalesund_20060807_cap_2.wav,"A loud, mechanical whirring emits from some sort of machine.",a loud mechanical whirring emits from some sort of machine
svalbard_ny_aalesund_20060807_cap_3.wav,Something whistles over the steady drumming of a pulse.,something whistles over the steady drumming of a pulse
svalbard_ny_aalesund_20060807_cap_4.wav,Water drips lightly as a dishwasher runs a cycle.,water drips lightly as a dishwasher runs a cycle
svalbard_ny_aalesund_20060807_cap_5.wav,The howling of the wind is accompanied a faint rattling.,the howling of the wind is accompanied a faint rattling
bar with opera.wav,In a crowded restaurant people are talking and spoons and utensils are clanging.,in a crowded restaurant people are talking and spoons and utensils are clanging
bar with opera.wav,In the crowded restaurant people are talking while spoons and utensils are banging around.,in the crowded restaurant people are talking while spoons and utensils are banging around
bar with opera.wav,"A crowd is yelling, a metallic object dropping, a child talking, a man talking, a man singing, and dog barking,",a crowd is yelling a metallic object dropping a child talking a man talking a man singing and dog barking
bar with opera.wav,People are eating with each other while music is playing in the background.,people are eating with each other while music is playing in the background
bar with opera.wav,"A crowd yelling, metallic object dropping, child talking, man talking, man singing, dog barking,",a crowd yelling metallic object dropping child talking man talking man singing dog barking
bar with opera_cap_1.wav,In a crowded restaurant people are talking and spoons and utensils are clanging.,in a crowded restaurant people are talking and spoons and utensils are clanging
bar with opera_cap_2.wav,In the crowded restaurant people are talking while spoons and utensils are banging around.,in the crowded restaurant people are talking while spoons and utensils are banging around
bar with opera_cap_3.wav,"A crowd is yelling, a metallic object dropping, a child talking, a man talking, a man singing, and dog barking,",a crowd is yelling a metallic object dropping a child talking a man talking a man singing and dog barking
bar with opera_cap_4.wav,People are eating with each other while music is playing in the background.,people are eating with each other while music is playing in the background
bar with opera_cap_5.wav,"A crowd yelling, metallic object dropping, child talking, man talking, man singing, dog barking,",a crowd yelling metallic object dropping child talking man talking man singing dog barking
JSB_Small Splashes.wav,A person repeatedly taps the sides of a metal container that is full of water.,a person repeatedly taps the sides of a metal container that is full of water
JSB_Small Splashes.wav,Thumping and banging in a water filled tub.,thumping and banging in a water filled tub
JSB_Small Splashes.wav,"A person hits metal cans, which emit tones in different pitches.",a person hits metal cans which emit tones in different pitches
JSB_Small Splashes.wav,Someone fumbles around then they begin to play notes on an instrument.,someone fumbles around then they begin to play notes on an instrument
JSB_Small Splashes.wav,The sides of a metal container full of water are repeatedly tapped.,the sides of a metal container full of water are repeatedly tapped
JSB_Small Splashes_cap_1.wav,A person repeatedly taps the sides of a metal container that is full of water.,a person repeatedly taps the sides of a metal container that is full of water
JSB_Small Splashes_cap_2.wav,Thumping and banging in a water filled tub.,thumping and banging in a water filled tub
JSB_Small Splashes_cap_3.wav,"A person hits metal cans, which emit tones in different pitches.",a person hits metal cans which emit tones in different pitches
JSB_Small Splashes_cap_4.wav,Someone fumbles around then they begin to play notes on an instrument.,someone fumbles around then they begin to play notes on an instrument
JSB_Small Splashes_cap_5.wav,The sides of a metal container full of water are repeatedly tapped.,the sides of a metal container full of water are repeatedly tapped
room-fan-raindrops.wav,"In the background birds are lightly chirping, while from the inside of the car traffic is quietly going by.",in the background birds are lightly chirping while from the inside of the car traffic is quietly going by
room-fan-raindrops.wav,"In the loud background noise, some tapping happens while a person sleeps.",in the loud background noise some tapping happens while a person sleeps
room-fan-raindrops.wav,A low hum sounds throughout while birds singing in the background,a low hum sounds throughout while birds singing in the background
room-fan-raindrops.wav,Air blows consistently and a faint screeching noise sounds in the background.,air blows consistently and a faint screeching noise sounds in the background
room-fan-raindrops.wav,birds lightly chirping in the background and traffic quietly going by from the inside of a car.,birds lightly chirping in the background and traffic quietly going by from the inside of a car
room-fan-raindrops_cap_1.wav,"In the background birds are lightly chirping, while from the inside of the car traffic is quietly going by.",in the background birds are lightly chirping while from the inside of the car traffic is quietly going by
room-fan-raindrops_cap_2.wav,"In the loud background noise, some tapping happens while a person sleeps.",in the loud background noise some tapping happens while a person sleeps
room-fan-raindrops_cap_3.wav,A low hum sounds throughout while birds singing in the background,a low hum sounds throughout while birds singing in the background
room-fan-raindrops_cap_4.wav,Air blows consistently and a faint screeching noise sounds in the background.,air blows consistently and a faint screeching noise sounds in the background
room-fan-raindrops_cap_5.wav,birds lightly chirping in the background and traffic quietly going by from the inside of a car.,birds lightly chirping in the background and traffic quietly going by from the inside of a car
forest water.wav,"Water is dripping, birds tweeting, and the calming outdoors.",water is dripping birds tweeting and the calming outdoors
forest water.wav,The water is flowing and the birds are chirping,the water is flowing and the birds are chirping
forest water.wav,"A water fountain is flowing in the lower chamber, with birds chirping in the background.",a water fountain is flowing in the lower chamber with birds chirping in the background
forest water.wav,Birds chatter loudly while a fountain pours bubbling streaming water into a basin,birds chatter loudly while a fountain pours bubbling streaming water into a basin
forest water.wav,Water is flowing down from the fountain and birds are chirping.,water is flowing down from the fountain and birds are chirping
forest water_cap_1.wav,"Water is dripping, birds tweeting, and the calming outdoors.",water is dripping birds tweeting and the calming outdoors
forest water_cap_2.wav,The water is flowing and the birds are chirping,the water is flowing and the birds are chirping
forest water_cap_3.wav,"A water fountain is flowing in the lower chamber, with birds chirping in the background.",a water fountain is flowing in the lower chamber with birds chirping in the background
forest water_cap_4.wav,Birds chatter loudly while a fountain pours bubbling streaming water into a basin,birds chatter loudly while a fountain pours bubbling streaming water into a basin
forest water_cap_5.wav,Water is flowing down from the fountain and birds are chirping.,water is flowing down from the fountain and birds are chirping
Nightingale in trees.wav,The water fall is flowing in the distance as song birds sing.,the water fall is flowing in the distance as song birds sing
Nightingale in trees.wav,One bird is chirping over and over repeatedly.,one bird is chirping over and over repeatedly
Nightingale in trees.wav,Birds are tweeting and the wind is blowing.,birds are tweeting and the wind is blowing
Nightingale in trees.wav,The repeated chirping of at least one bird,the repeated chirping of at least one bird
Nightingale in trees.wav,"Birds are chirping, and the wind is blowing.",birds are chirping and the wind is blowing
Nightingale in trees_cap_1.wav,The water fall is flowing in the distance as song birds sing.,the water fall is flowing in the distance as song birds sing
Nightingale in trees_cap_2.wav,One bird is chirping over and over repeatedly.,one bird is chirping over and over repeatedly
Nightingale in trees_cap_3.wav,Birds are tweeting and the wind is blowing.,birds are tweeting and the wind is blowing
Nightingale in trees_cap_4.wav,The repeated chirping of at least one bird,the repeated chirping of at least one bird
Nightingale in trees_cap_5.wav,"Birds are chirping, and the wind is blowing.",birds are chirping and the wind is blowing
Chainsaw with Bobcat idling and tree bits falling 080320.wav,An electric powered weed whacker is revved up and then used to cut grass.,an electric powered weed whacker is revved up and then used to cut grass
Chainsaw with Bobcat idling and tree bits falling 080320.wav,A chainsaw cuts wood before going idle and then cuts wood again.,a chainsaw cuts wood before going idle and then cuts wood again
Chainsaw with Bobcat idling and tree bits falling 080320.wav,A chain saw slowly revs up and down repeatedly.,a chain saw slowly revs up and down repeatedly
Chainsaw with Bobcat idling and tree bits falling 080320.wav,A person attempts to start a motorcycle engine.,a person attempts to start a motorcycle engine
Chainsaw with Bobcat idling and tree bits falling 080320.wav,"In increasing and decreasing speeds, spluttering, and revving, a chainsaw",in increasing and decreasing speeds spluttering and revving a chainsaw
Chainsaw with Bobcat idling and tree bits falling 080320_cap_1.wav,An electric powered weed whacker is revved up and then used to cut grass.,an electric powered weed whacker is revved up and then used to cut grass
Chainsaw with Bobcat idling and tree bits falling 080320_cap_2.wav,A chainsaw cuts wood before going idle and then cuts wood again.,a chainsaw cuts wood before going idle and then cuts wood again
Chainsaw with Bobcat idling and tree bits falling 080320_cap_3.wav,A chain saw slowly revs up and down repeatedly.,a chain saw slowly revs up and down repeatedly
Chainsaw with Bobcat idling and tree bits falling 080320_cap_4.wav,A person attempts to start a motorcycle engine.,a person attempts to start a motorcycle engine
Chainsaw with Bobcat idling and tree bits falling 080320_cap_5.wav,"In increasing and decreasing speeds, spluttering, and revving, a chainsaw",in increasing and decreasing speeds spluttering and revving a chainsaw
Scratching polystyrene.wav,"Something repeatedly scraping wood, followed by something chipping away at wood.",something repeatedly scraping wood followed by something chipping away at wood
Scratching polystyrene.wav,"Something is being sanded or dragged, manipulated, scraped.",something is being sanded or dragged manipulated scraped
Scratching polystyrene.wav,"A rough surface is being cleaned repeatedly at different speeds, slow then fast and quick.",a rough surface is being cleaned repeatedly at different speeds slow then fast and quick
Scratching polystyrene.wav,Something continuously scrapes and chips away at wood.,something continuously scrapes and chips away at wood
Scratching polystyrene.wav,Some blade is being used to lightly chip off an object in an otherwise quiet environment.,some blade is being used to lightly chip off an object in an otherwise quiet environment
Scratching polystyrene_cap_1.wav,"Something repeatedly scraping wood, followed by something chipping away at wood.",something repeatedly scraping wood followed by something chipping away at wood
Scratching polystyrene_cap_2.wav,"Something is being sanded or dragged, manipulated, scraped.",something is being sanded or dragged manipulated scraped
Scratching polystyrene_cap_3.wav,"A rough surface is being cleaned repeatedly at different speeds, slow then fast and quick.",a rough surface is being cleaned repeatedly at different speeds slow then fast and quick
Scratching polystyrene_cap_4.wav,Something continuously scrapes and chips away at wood.,something continuously scrapes and chips away at wood
Scratching polystyrene_cap_5.wav,Some blade is being used to lightly chip off an object in an otherwise quiet environment.,some blade is being used to lightly chip off an object in an otherwise quiet environment
Dvd cover open and closing.wav,Eggs are being broken into a glass bowl.,eggs are being broken into a glass bowl
Dvd cover open and closing.wav,"An object hits a surface, and something is moved, and then a larger object hits a surface a few times.",an object hits a surface and something is moved and then a larger object hits a surface a few times
Dvd cover open and closing.wav,eggs that are being broken into a glass bowl.,eggs that are being broken into a glass bowl
Dvd cover open and closing.wav,"An object hits a surface and moves another larger object, which then moves and hits the surface several more times.",an object hits a surface and moves another larger object which then moves and hits the surface several more times
Dvd cover open and closing.wav,Pages of a book are being turned loudly,pages of a book are being turned loudly
Dvd cover open and closing_cap_1.wav,Eggs are being broken into a glass bowl.,eggs are being broken into a glass bowl
Dvd cover open and closing_cap_2.wav,"An object hits a surface, and something is moved, and then a larger object hits a surface a few times.",an object hits a surface and something is moved and then a larger object hits a surface a few times
Dvd cover open and closing_cap_3.wav,eggs that are being broken into a glass bowl.,eggs that are being broken into a glass bowl
Dvd cover open and closing_cap_4.wav,"An object hits a surface and moves another larger object, which then moves and hits the surface several more times.",an object hits a surface and moves another larger object which then moves and hits the surface several more times
Dvd cover open and closing_cap_5.wav,Pages of a book are being turned loudly,pages of a book are being turned loudly
plastic wobble 06.wav,"A thin sheet of metal is shaken, which causes funny noises.",a thin sheet of metal is shaken which causes funny noises
plastic wobble 06.wav,A thin sheet of metal is being shaken to create funny noises.,a thin sheet of metal is being shaken to create funny noises
plastic wobble 06.wav,A flimsy piece of metal or saw is sporadically bent to produce a warbly like sound.,a flimsy piece of metal or saw is sporadically bent to produce a warbly like sound
plastic wobble 06.wav,A flimsy piece of metal like a saw is sporadically warped to produce a warbly sound.,a flimsy piece of metal like a saw is sporadically warped to produce a warbly sound
plastic wobble 06.wav,A repetitive whooping comes from many different sources.,a repetitive whooping comes from many different sources
plastic wobble 06_cap_1.wav,"A thin sheet of metal is shaken, which causes funny noises.",a thin sheet of metal is shaken which causes funny noises
plastic wobble 06_cap_2.wav,A thin sheet of metal is being shaken to create funny noises.,a thin sheet of metal is being shaken to create funny noises
plastic wobble 06_cap_3.wav,A flimsy piece of metal or saw is sporadically bent to produce a warbly like sound.,a flimsy piece of metal or saw is sporadically bent to produce a warbly like sound
plastic wobble 06_cap_4.wav,A flimsy piece of metal like a saw is sporadically warped to produce a warbly sound.,a flimsy piece of metal like a saw is sporadically warped to produce a warbly sound
plastic wobble 06_cap_5.wav,A repetitive whooping comes from many different sources.,a repetitive whooping comes from many different sources
stepsmuseum3.wav,Low whooshing and quiet conversation occurs followed by some scraping,low whooshing and quiet conversation occurs followed by some scraping
stepsmuseum3.wav,"In the station , a woman is walking and talking at the same time while birds chirp in the back.",in the station a woman is walking and talking at the same time while birds chirp in the back
stepsmuseum3.wav,people talk while muffled clinking continues in the background.,people talk while muffled clinking continues in the background
stepsmuseum3.wav,"Low whooshing and quiet conversation occurs, followed by a scraping noise.",low whooshing and quiet conversation occurs followed by a scraping noise
stepsmuseum3.wav,People are speaking while muffled clinking continues in the background.,people are speaking while muffled clinking continues in the background
stepsmuseum3_cap_1.wav,Low whooshing and quiet conversation occurs followed by some scraping,low whooshing and quiet conversation occurs followed by some scraping
stepsmuseum3_cap_2.wav,"In the station , a woman is walking and talking at the same time while birds chirp in the back.",in the station a woman is walking and talking at the same time while birds chirp in the back
stepsmuseum3_cap_3.wav,people talk while muffled clinking continues in the background.,people talk while muffled clinking continues in the background
stepsmuseum3_cap_4.wav,"Low whooshing and quiet conversation occurs, followed by a scraping noise.",low whooshing and quiet conversation occurs followed by a scraping noise
stepsmuseum3_cap_5.wav,People are speaking while muffled clinking continues in the background.,people are speaking while muffled clinking continues in the background
Cligno.wav,A loud hum followed by a car signalling device as some plastic object being put in a spot.,a loud hum followed by a car signalling device as some plastic object being put in a spot
Cligno.wav,"After a clock ticks, someone winds it and it ticks some more.",after a clock ticks someone winds it and it ticks some more
Cligno.wav,"A clock ticks, someone winds it, and it ticks some more.",a clock ticks someone winds it and it ticks some more
Cligno.wav,"Back and forth, a car signal is pushed in the off and on position.",back and forth a car signal is pushed in the off and on position
Cligno.wav,A person pressing the buttons in their car whilst also playing with other buttons.,a person pressing the buttons in their car whilst also playing with other buttons
Cligno_cap_1.wav,A loud hum followed by a car signalling device as some plastic object being put in a spot.,a loud hum followed by a car signalling device as some plastic object being put in a spot
Cligno_cap_2.wav,"After a clock ticks, someone winds it and it ticks some more.",after a clock ticks someone winds it and it ticks some more
Cligno_cap_3.wav,"A clock ticks, someone winds it, and it ticks some more.",a clock ticks someone winds it and it ticks some more
Cligno_cap_4.wav,"Back and forth, a car signal is pushed in the off and on position.",back and forth a car signal is pushed in the off and on position
Cligno_cap_5.wav,A person pressing the buttons in their car whilst also playing with other buttons.,a person pressing the buttons in their car whilst also playing with other buttons
04-Osterport_Platform_S-Train_Arrival.wav,The large motor vehicle drones as it approaches is followed by high pitched whistling.,the large motor vehicle drones as it approaches is followed by high pitched whistling
04-Osterport_Platform_S-Train_Arrival.wav,A moving train slowly comes to a screeching halt.,a moving train slowly comes to a screeching halt
04-Osterport_Platform_S-Train_Arrival.wav,A train ends its movement with a slow screeching halt.,a train ends its movement with a slow screeching halt
04-Osterport_Platform_S-Train_Arrival.wav,A subway car gets closer and squeaks to a stop with a few voices at the end.,a subway car gets closer and squeaks to a stop with a few voices at the end
04-Osterport_Platform_S-Train_Arrival.wav,A subway car moves nearer and squeals to a stop with some voices at the finish.,a subway car moves nearer and squeals to a stop with some voices at the finish
04-Osterport_Platform_S-Train_Arrival_cap_1.wav,The large motor vehicle drones as it approaches is followed by high pitched whistling.,the large motor vehicle drones as it approaches is followed by high pitched whistling
04-Osterport_Platform_S-Train_Arrival_cap_2.wav,A moving train slowly comes to a screeching halt.,a moving train slowly comes to a screeching halt
04-Osterport_Platform_S-Train_Arrival_cap_3.wav,A train ends its movement with a slow screeching halt.,a train ends its movement with a slow screeching halt
04-Osterport_Platform_S-Train_Arrival_cap_4.wav,A subway car gets closer and squeaks to a stop with a few voices at the end.,a subway car gets closer and squeaks to a stop with a few voices at the end
04-Osterport_Platform_S-Train_Arrival_cap_5.wav,A subway car moves nearer and squeals to a stop with some voices at the finish.,a subway car moves nearer and squeals to a stop with some voices at the finish
whisperingsecret.wav,A man is whispering to himself very quietly.,a man is whispering to himself very quietly
whisperingsecret.wav,"A man whispers loudly, clacking his lips and occasionally takes a deep breath.",a man whispers loudly clacking his lips and occasionally takes a deep breath
whisperingsecret.wav,A man with a rough voice is whispering and moaning.,a man with a rough voice is whispering and moaning
whisperingsecret.wav,A man is whispering very quietly to himself.,a man is whispering very quietly to himself
whisperingsecret.wav,A male voice softly whispering and grunting several words,a male voice softly whispering and grunting several words
whisperingsecret_cap_1.wav,A man is whispering to himself very quietly.,a man is whispering to himself very quietly
whisperingsecret_cap_2.wav,"A man whispers loudly, clacking his lips and occasionally takes a deep breath.",a man whispers loudly clacking his lips and occasionally takes a deep breath
whisperingsecret_cap_3.wav,A man with a rough voice is whispering and moaning.,a man with a rough voice is whispering and moaning
whisperingsecret_cap_4.wav,A man is whispering very quietly to himself.,a man is whispering very quietly to himself
whisperingsecret_cap_5.wav,A male voice softly whispering and grunting several words,a male voice softly whispering and grunting several words
motor_fiat_147.wav,A moped being idle with its engine running.,a moped being idle with its engine running
motor_fiat_147.wav,A moped engine purrs as it sits idling,a moped engine purrs as it sits idling
motor_fiat_147.wav,a automobile engine idles and then slightly begins to rev,a automobile engine idles and then slightly begins to rev
motor_fiat_147.wav,A motorcycle engine has been turned on and is running.,a motorcycle engine has been turned on and is running
motor_fiat_147.wav,An uninterrupted motor is running consistently but with a clicking noise.,an uninterrupted motor is running consistently but with a clicking noise
motor_fiat_147_cap_1.wav,A moped being idle with its engine running.,a moped being idle with its engine running
motor_fiat_147_cap_2.wav,A moped engine purrs as it sits idling,a moped engine purrs as it sits idling
motor_fiat_147_cap_3.wav,a automobile engine idles and then slightly begins to rev,a automobile engine idles and then slightly begins to rev
motor_fiat_147_cap_4.wav,A motorcycle engine has been turned on and is running.,a motorcycle engine has been turned on and is running
motor_fiat_147_cap_5.wav,An uninterrupted motor is running consistently but with a clicking noise.,an uninterrupted motor is running consistently but with a clicking noise
water running sink Recording 1.wav,A person washes her hands then tears a paper towel to dry them.,a person washes her hands then tears a paper towel to dry them
water running sink Recording 1.wav,Water runs and occasionally splashes until the end.,water runs and occasionally splashes until the end
water running sink Recording 1.wav,A faucet is turned on and water runs and trickles smoothly before the faucet got turned off.,a faucet is turned on and water runs and trickles smoothly before the faucet got turned off
water running sink Recording 1.wav,Running water with intermittent splashing which ends in the last few seconds.,running water with intermittent splashing which ends in the last few seconds
water running sink Recording 1.wav,The facet turned on so water runs into a sink.,the facet turned on so water runs into a sink
water running sink Recording 1_cap_1.wav,A person washes her hands then tears a paper towel to dry them.,a person washes her hands then tears a paper towel to dry them
water running sink Recording 1_cap_2.wav,Water runs and occasionally splashes until the end.,water runs and occasionally splashes until the end
water running sink Recording 1_cap_3.wav,A faucet is turned on and water runs and trickles smoothly before the faucet got turned off.,a faucet is turned on and water runs and trickles smoothly before the faucet got turned off
water running sink Recording 1_cap_4.wav,Running water with intermittent splashing which ends in the last few seconds.,running water with intermittent splashing which ends in the last few seconds
water running sink Recording 1_cap_5.wav,The facet turned on so water runs into a sink.,the facet turned on so water runs into a sink
morning_street.wav,Several vehicles driving by on a busy road.,several vehicles driving by on a busy road
morning_street.wav,Many cars are diving down a busy roadway.,many cars are diving down a busy roadway
morning_street.wav,Many vehicles are driving on the busy road.,many vehicles are driving on the busy road
morning_street.wav,Many cars are passing by in the city.,many cars are passing by in the city
morning_street.wav,Several loud cars are moving by in the foreground.,several loud cars are moving by in the foreground
morning_street_cap_1.wav,Several vehicles driving by on a busy road.,several vehicles driving by on a busy road
morning_street_cap_2.wav,Many cars are diving down a busy roadway.,many cars are diving down a busy roadway
morning_street_cap_3.wav,Many vehicles are driving on the busy road.,many vehicles are driving on the busy road
morning_street_cap_4.wav,Many cars are passing by in the city.,many cars are passing by in the city
morning_street_cap_5.wav,Several loud cars are moving by in the foreground.,several loud cars are moving by in the foreground
motor run.wav,A machine ran in a factory while a worker is watching over it until it stops.,a machine ran in a factory while a worker is watching over it until it stops
motor run.wav,The machine engine is running and operating loudly.,the machine engine is running and operating loudly
motor run.wav,A motor runs consistently with a cyclical vibration.,a motor runs consistently with a cyclical vibration
motor run.wav,A machine is being ran in a factory while a worker is watching over it until it stops.,a machine is being ran in a factory while a worker is watching over it until it stops
motor run.wav,"Continuously, a large vehicle engine rumbles in idle.",continuously a large vehicle engine rumbles in idle
motor run_cap_1.wav,A machine ran in a factory while a worker is watching over it until it stops.,a machine ran in a factory while a worker is watching over it until it stops
motor run_cap_2.wav,The machine engine is running and operating loudly.,the machine engine is running and operating loudly
motor run_cap_3.wav,A motor runs consistently with a cyclical vibration.,a motor runs consistently with a cyclical vibration
motor run_cap_4.wav,A machine is being ran in a factory while a worker is watching over it until it stops.,a machine is being ran in a factory while a worker is watching over it until it stops
motor run_cap_5.wav,"Continuously, a large vehicle engine rumbles in idle.",continuously a large vehicle engine rumbles in idle
Sweeping_Fx.wav,A person uses chalk to write on a chalkboard in long sweeping movements then brushes off their hands.,a person uses chalk to write on a chalkboard in long sweeping movements then brushes off their hands
Sweeping_Fx.wav,A person brushes off their hands after writing with chalk on a chalkboard in long sweeping movements.,a person brushes off their hands after writing with chalk on a chalkboard in long sweeping movements
Sweeping_Fx.wav,A piece of chalk is being used to write on a blackboard.,a piece of chalk is being used to write on a blackboard
Sweeping_Fx.wav,"A sweeping broom brushes against a surface, repeating twenty times.",a sweeping broom brushes against a surface repeating twenty times
Sweeping_Fx.wav,"A person sweeps the floor using short, steady strokes.",a person sweeps the floor using short steady strokes
Sweeping_Fx_cap_1.wav,A person uses chalk to write on a chalkboard in long sweeping movements then brushes off their hands.,a person uses chalk to write on a chalkboard in long sweeping movements then brushes off their hands
Sweeping_Fx_cap_2.wav,A person brushes off their hands after writing with chalk on a chalkboard in long sweeping movements.,a person brushes off their hands after writing with chalk on a chalkboard in long sweeping movements
Sweeping_Fx_cap_3.wav,A piece of chalk is being used to write on a blackboard.,a piece of chalk is being used to write on a blackboard
