fname,raw_text,text
Creaking and squeaking of old headsets.wav,The plastic package is opened slowly while the stapler staples.,the plastic package is opened slowly while the stapler staples
Creaking and squeaking of old headsets.wav,"a plastic package is being slowly opened, a stapler is stapled",a plastic package is being slowly opened a stapler is stapled
Creaking and squeaking of old headsets_cap_1.wav,A person performing a delicate engineering task including operation of a winding mechanism.,a person performing a delicate engineering task including operation of a winding mechanism
Creaking and squeaking of old headsets_cap_2.wav,A person working on a machine and tightening a ratchet,a person working on a machine and tightening a ratchet
Creaking and squeaking of old headsets_cap_3.wav,Someone knock over some item and it snapped.,someone knock over some item and it snapped
Creaking and squeaking of old headsets_cap_4.wav,The plastic package is opened slowly while the stapler staples.,the plastic package is opened slowly while the stapler staples
Creaking and squeaking of old headsets_cap_5.wav,"a plastic package is being slowly opened, a stapler is stapled",a plastic package is being slowly opened a stapler is stapled
Rain_inside_of_a_Car.wav,It is raining and hailing on the roof top.,it is raining and hailing on the roof top
Rain_inside_of_a_Car.wav,The rain is falling steadily and hitting a metal roof.,the rain is falling steadily and hitting a metal roof
Rain_inside_of_a_Car.wav,rain is falling steadily and hitting a metal roof,rain is falling steadily and hitting a metal roof
Rain_inside_of_a_Car.wav,rain loud failing on a can getting loud and louder.,rain loud failing on a can getting loud and louder
Rain_inside_of_a_Car.wav,something being rotated and ground up in a mixer,something being rotated and ground up in a mixer
Rain_inside_of_a_Car_cap_1.wav,It is raining and hailing on the roof top.,it is raining and hailing on the roof top
Rain_inside_of_a_Car_cap_2.wav,The rain is falling steadily and hitting a metal roof.,the rain is falling steadily and hitting a metal roof
Rain_inside_of_a_Car_cap_3.wav,rain is falling steadily and hitting a metal roof,rain is falling steadily and hitting a metal roof
Rain_inside_of_a_Car_cap_4.wav,rain loud failing on a can getting loud and louder.,rain loud failing on a can getting loud and louder
Rain_inside_of_a_Car_cap_5.wav,something being rotated and ground up in a mixer,something being rotated and ground up in a mixer
Crows chattering.wav,A bird squeaks rapidly while another bird in the background gradually does the same.,a bird squeaks rapidly while another bird in the background gradually does the same
Crows chattering.wav,Birds are chattering and singing and a different bird caws in the background.,birds are chattering and singing and a different bird caws in the background
Crows chattering.wav,"Birds are chirping and singing, while a different bird caws in the background.",birds are chirping and singing while a different bird caws in the background
Crows chattering.wav,Squirrels converse and fight over bird seeds as traffic is audible in the background.,squirrels converse and fight over bird seeds as traffic is audible in the background
Crows chattering.wav,squirrels talking and fighting over bird feed with traffic in the background.,squirrels talking and fighting over bird feed with traffic in the background
Crows chattering_cap_1.wav,A bird squeaks rapidly while another bird in the background gradually does the same.,a bird squeaks rapidly while another bird in the background gradually does the same
Crows chattering_cap_2.wav,Birds are chattering and singing and a different bird caws in the background.,birds are chattering and singing and a different bird caws in the background
Crows chattering_cap_3.wav,"Birds are chirping and singing, while a different bird caws in the background.",birds are chirping and singing while a different bird caws in the background
Crows chattering_cap_4.wav,Squirrels converse and fight over bird seeds as traffic is audible in the background.,squirrels converse and fight over bird seeds as traffic is audible in the background
Crows chattering_cap_5.wav,squirrels talking and fighting over bird feed with traffic in the background.,squirrels talking and fighting over bird feed with traffic in the background
picht-type-writer.wav,A person is typing fast on a typewriter.,a person is typing fast on a typewriter
picht-type-writer.wav,"A person moves through the page using a manual typewriter, and a bell rings each time the line is reset.",a person moves through the page using a manual typewriter and a bell rings each time the line is reset
picht-type-writer.wav,"A person types on a manual typewriter, advancing the page and starting a new line each time the bell rings.",a person types on a manual typewriter advancing the page and starting a new line each time the bell rings
picht-type-writer.wav,Someone is typing at a typewriter and the bell rings several times and each time the roller is shifted.,someone is typing at a typewriter and the bell rings several times and each time the roller is shifted
picht-type-writer.wav,Someone typing on a typewriter at a constant rate.,someone typing on a typewriter at a constant rate
picht-type-writer_cap_1.wav,A person is typing fast on a typewriter.,a person is typing fast on a typewriter
picht-type-writer_cap_2.wav,"A person moves through the page using a manual typewriter, and a bell rings each time the line is reset.",a person moves through the page using a manual typewriter and a bell rings each time the line is reset
picht-type-writer_cap_3.wav,"A person types on a manual typewriter, advancing the page and starting a new line each time the bell rings.",a person types on a manual typewriter advancing the page and starting a new line each time the bell rings
picht-type-writer_cap_4.wav,Someone is typing at a typewriter and the bell rings several times and each time the roller is shifted.,someone is typing at a typewriter and the bell rings several times and each time the roller is shifted
picht-type-writer_cap_5.wav,Someone typing on a typewriter at a constant rate.,someone typing on a typewriter at a constant rate
Noise Monster 7.wav,"Animals are roaring, growling and snoring repeatedly with some sound effects applied to the noises.",animals are roaring growling and snoring repeatedly with some sound effects applied to the noises
Noise Monster 7.wav,"Mechanical grunting, breathing and roaring with an echo.",mechanical grunting breathing and roaring with an echo
Noise Monster 7.wav,"Mechanical grunting, breathing and roaring with some echo.",mechanical grunting breathing and roaring with some echo
Noise Monster 7.wav,The loud beast snarls and roars at various times.,the loud beast snarls and roars at various times
Noise Monster 7.wav,some sort of large animal roaring and growling,some sort of large animal roaring and growling
Noise Monster 7_cap_1.wav,"Animals are roaring, growling and snoring repeatedly with some sound effects applied to the noises.",animals are roaring growling and snoring repeatedly with some sound effects applied to the noises
Noise Monster 7_cap_2.wav,"Mechanical grunting, breathing and roaring with an echo.",mechanical grunting breathing and roaring with an echo
Noise Monster 7_cap_3.wav,"Mechanical grunting, breathing and roaring with some echo.",mechanical grunting breathing and roaring with some echo
Noise Monster 7_cap_4.wav,The loud beast snarls and roars at various times.,the loud beast snarls and roars at various times
Noise Monster 7_cap_5.wav,some sort of large animal roaring and growling,some sort of large animal roaring and growling
klotsend ad veerpont ii.wav,Bubbles float to the surface of the water as someone plays in the sink.,bubbles float to the surface of the water as someone plays in the sink
klotsend ad veerpont ii.wav,Bubbles float to the surface of the water as someone plays in the water in the sink.,bubbles float to the surface of the water as someone plays in the water in the sink
klotsend ad veerpont ii.wav,Someone is washing dishes and sinking bottles in the water.,someone is washing dishes and sinking bottles in the water
klotsend ad veerpont ii.wav,Someone is washing the dishes and sinking bottles in the water.,someone is washing the dishes and sinking bottles in the water
klotsend ad veerpont ii.wav,Water bubbles escape from objects being dunked in water,water bubbles escape from objects being dunked in water
klotsend ad veerpont ii_cap_1.wav,Bubbles float to the surface of the water as someone plays in the sink.,bubbles float to the surface of the water as someone plays in the sink
klotsend ad veerpont ii_cap_2.wav,Bubbles float to the surface of the water as someone plays in the water in the sink.,bubbles float to the surface of the water as someone plays in the water in the sink
klotsend ad veerpont ii_cap_3.wav,Someone is washing dishes and sinking bottles in the water.,someone is washing dishes and sinking bottles in the water
klotsend ad veerpont ii_cap_4.wav,Someone is washing the dishes and sinking bottles in the water.,someone is washing the dishes and sinking bottles in the water
klotsend ad veerpont ii_cap_5.wav,Water bubbles escape from objects being dunked in water,water bubbles escape from objects being dunked in water
landschap3.wav,A person is jogging closer and exhaling with exertion.,a person is jogging closer and exhaling with exertion
landschap3.wav,Birds are gently chirping in a quiet outdoor setting.,birds are gently chirping in a quiet outdoor setting
landschap3.wav,Birds are lightly chirping against a calming sea breeze.,birds are lightly chirping against a calming sea breeze
landschap3.wav,Birds chirp lightly against a calming sea breeze.,birds chirp lightly against a calming sea breeze
landschap3.wav,The sounds of nature such as birds chirping and an individual coughing in the background.,the sounds of nature such as birds chirping and an individual coughing in the background
landschap3_cap_1.wav,A person is jogging closer and exhaling with exertion.,a person is jogging closer and exhaling with exertion
landschap3_cap_2.wav,Birds are gently chirping in a quiet outdoor setting.,birds are gently chirping in a quiet outdoor setting
landschap3_cap_3.wav,Birds are lightly chirping against a calming sea breeze.,birds are lightly chirping against a calming sea breeze
landschap3_cap_4.wav,Birds chirp lightly against a calming sea breeze.,birds chirp lightly against a calming sea breeze
landschap3_cap_5.wav,The sounds of nature such as birds chirping and an individual coughing in the background.,the sounds of nature such as birds chirping and an individual coughing in the background
Summer Ambiance .wav,A few birds chirping during an ominous breezing wind.,a few birds chirping during an ominous breezing wind
Summer Ambiance .wav,A few birds chirping during a threatening blowing wind.,a few birds chirping during a threatening blowing wind
Summer Ambiance .wav,A strong wind blows as birds tweet in the foreground.,a strong wind blows as birds tweet in the foreground
Summer Ambiance .wav,A wide variety of birds are chirping and calling as the wind whistles through the enclosure.,a wide variety of birds are chirping and calling as the wind whistles through the enclosure
Summer Ambiance .wav,The wind howls on as a bird chirps in the foreground.,the wind howls on as a bird chirps in the foreground
Summer Ambiance _cap_1.wav,A few birds chirping during an ominous breezing wind.,a few birds chirping during an ominous breezing wind
Summer Ambiance _cap_2.wav,A few birds chirping during a threatening blowing wind.,a few birds chirping during a threatening blowing wind
Summer Ambiance _cap_3.wav,A strong wind blows as birds tweet in the foreground.,a strong wind blows as birds tweet in the foreground
Summer Ambiance _cap_4.wav,A wide variety of birds are chirping and calling as the wind whistles through the enclosure.,a wide variety of birds are chirping and calling as the wind whistles through the enclosure
Summer Ambiance _cap_5.wav,The wind howls on as a bird chirps in the foreground.,the wind howls on as a bird chirps in the foreground
lakeside birds 2.wav,A river runs in the background while multiple birds makes noises.,a river runs in the background while multiple birds makes noises
lakeside birds 2.wav,"Birds are chirping lightly frequently, then a bird makes a loud siren like chirp.",birds are chirping lightly frequently then a bird makes a loud siren like chirp
lakeside birds 2.wav,"Birds continually chirp lightly, then a bird creates a loud siren like chirp.",birds continually chirp lightly then a bird creates a loud siren like chirp
lakeside birds 2.wav,Miscellaneous animals chirping and squealing in a natural habitat.,miscellaneous animals chirping and squealing in a natural habitat
lakeside birds 2.wav,The tropical rainforest is filled with exotic birds in the background.,the tropical rainforest is filled with exotic birds in the background
lakeside birds 2_cap_1.wav,A river runs in the background while multiple birds makes noises.,a river runs in the background while multiple birds makes noises
lakeside birds 2_cap_2.wav,"Birds are chirping lightly frequently, then a bird makes a loud siren like chirp.",birds are chirping lightly frequently then a bird makes a loud siren like chirp
lakeside birds 2_cap_3.wav,"Birds continually chirp lightly, then a bird creates a loud siren like chirp.",birds continually chirp lightly then a bird creates a loud siren like chirp
lakeside birds 2_cap_4.wav,Miscellaneous animals chirping and squealing in a natural habitat.,miscellaneous animals chirping and squealing in a natural habitat
lakeside birds 2_cap_5.wav,The tropical rainforest is filled with exotic birds in the background.,the tropical rainforest is filled with exotic birds in the background
"Shopping Mall, ambience.wav",As everyone laughed and talked dishes and silverware were pinging.,as everyone laughed and talked dishes and silverware were pinging
"Shopping Mall, ambience.wav",Dishes and silverware are pinging and people are laughing and talking.,dishes and silverware are pinging and people are laughing and talking
"Shopping Mall, ambience.wav",Machinery and metallic noises drown out the conversation of a few people.,machinery and metallic noises drown out the conversation of a few people
"Shopping Mall, ambience.wav",Metallic noise and the rumble of machinery mask a few humans in conversation.,metallic noise and the rumble of machinery mask a few humans in conversation
"Shopping Mall, ambience.wav","Out in an large area, plates crashed, people discussing",out in an large area plates crashed people discussing
"Shopping Mall, ambience_cap_1.wav",As everyone laughed and talked dishes and silverware were pinging.,as everyone laughed and talked dishes and silverware were pinging
"Shopping Mall, ambience_cap_2.wav",Dishes and silverware are pinging and people are laughing and talking.,dishes and silverware are pinging and people are laughing and talking
"Shopping Mall, ambience_cap_3.wav",Machinery and metallic noises drown out the conversation of a few people.,machinery and metallic noises drown out the conversation of a few people
"Shopping Mall, ambience_cap_4.wav",Metallic noise and the rumble of machinery mask a few humans in conversation.,metallic noise and the rumble of machinery mask a few humans in conversation
"Shopping Mall, ambience_cap_5.wav","Out in an large area, plates crashed, people discussing",out in an large area plates crashed people discussing
rbh train freight by.wav,A approaching train arrives and then without stopping passes by.,a approaching train arrives and then without stopping passes by
rbh train freight by.wav,"A long train rumbles past a point, wheels clicking on the joints.",a long train rumbles past a point wheels clicking on the joints
rbh train freight by.wav,A train is approaching and then the train passes by.,a train is approaching and then the train passes by
rbh train freight by.wav,A train passes by on its tracks quickly.,a train passes by on its tracks quickly
rbh train freight by.wav,Wheels of a train rotate swiftly along the track.,wheels of a train rotate swiftly along the track
rbh train freight by_cap_1.wav,A approaching train arrives and then without stopping passes by.,a approaching train arrives and then without stopping passes by
rbh train freight by_cap_2.wav,"A long train rumbles past a point, wheels clicking on the joints.",a long train rumbles past a point wheels clicking on the joints
rbh train freight by_cap_3.wav,A train is approaching and then the train passes by.,a train is approaching and then the train passes by
rbh train freight by_cap_4.wav,A train passes by on its tracks quickly.,a train passes by on its tracks quickly
rbh train freight by_cap_5.wav,Wheels of a train rotate swiftly along the track.,wheels of a train rotate swiftly along the track
Static buzz_ Jet Take-off.wav,A car tire is losing its air throughout.,a car tire is losing its air throughout
Static buzz_ Jet Take-off.wav,The shower is running with nobody standing in it.,the shower is running with nobody standing in it
Static buzz_ Jet Take-off.wav,The shower running with nobody standing in it.,the shower running with nobody standing in it
Static buzz_ Jet Take-off.wav,"Throughout the tire, the car tire is losing its air.",throughout the tire the car tire is losing its air
Static buzz_ Jet Take-off.wav,Water under high pressure is forced out of a hose.,water under high pressure is forced out of a hose
Static buzz_ Jet Take-off_cap_1.wav,A car tire is losing its air throughout.,a car tire is losing its air throughout
Static buzz_ Jet Take-off_cap_2.wav,The shower is running with nobody standing in it.,the shower is running with nobody standing in it
Static buzz_ Jet Take-off_cap_3.wav,The shower running with nobody standing in it.,the shower running with nobody standing in it
Static buzz_ Jet Take-off_cap_4.wav,"Throughout the tire, the car tire is losing its air.",throughout the tire the car tire is losing its air
Static buzz_ Jet Take-off_cap_5.wav,Water under high pressure is forced out of a hose.,water under high pressure is forced out of a hose
squeaky metal swing.wav,A creaky door slowly revolving back and forth.,a creaky door slowly revolving back and forth
squeaky metal swing.wav,A door creaks as it slowly revolves back and forth.,a door creaks as it slowly revolves back and forth
squeaky metal swing.wav,A swing being pushed back and fourth and making a loud creaking noise.,a swing being pushed back and fourth and making a loud creaking noise
squeaky metal swing.wav,A swing being pushed back and fourth is making a loud creaking noise.,a swing being pushed back and fourth is making a loud creaking noise
squeaky metal swing.wav,Someone is scraping metal against metal back and forth.,someone is scraping metal against metal back and forth
squeaky metal swing_cap_1.wav,A creaky door slowly revolving back and forth.,a creaky door slowly revolving back and forth
squeaky metal swing_cap_2.wav,A door creaks as it slowly revolves back and forth.,a door creaks as it slowly revolves back and forth
squeaky metal swing_cap_3.wav,A swing being pushed back and fourth and making a loud creaking noise.,a swing being pushed back and fourth and making a loud creaking noise
squeaky metal swing_cap_4.wav,A swing being pushed back and fourth is making a loud creaking noise.,a swing being pushed back and fourth is making a loud creaking noise
squeaky metal swing_cap_5.wav,Someone is scraping metal against metal back and forth.,someone is scraping metal against metal back and forth
feed back.wav,A high screeching tune is playing is with varying pitches.,a high screeching tune is playing is with varying pitches
feed back.wav,A ringing and feedback of a electronic device.,a ringing and feedback of a electronic device
feed back.wav,A whistle is blowing and hard objects are striking each other close by.,a whistle is blowing and hard objects are striking each other close by
feed back.wav,A whistle is tooting and solid objects collide near by.,a whistle is tooting and solid objects collide near by
feed back.wav,Someone using an electronic sound machine is generating horrific whistling and screeching noises.,someone using an electronic sound machine is generating horrific whistling and screeching noises
feed back_cap_1.wav,A high screeching tune is playing is with varying pitches.,a high screeching tune is playing is with varying pitches
feed back_cap_2.wav,A ringing and feedback of a electronic device.,a ringing and feedback of a electronic device
feed back_cap_3.wav,A whistle is blowing and hard objects are striking each other close by.,a whistle is blowing and hard objects are striking each other close by
feed back_cap_4.wav,A whistle is tooting and solid objects collide near by.,a whistle is tooting and solid objects collide near by
feed back_cap_5.wav,Someone using an electronic sound machine is generating horrific whistling and screeching noises.,someone using an electronic sound machine is generating horrific whistling and screeching noises
Ferry II.wav,A machine is constantly running as people are talking in the back.,a machine is constantly running as people are talking in the back
Ferry II.wav,Background noise exists over a group of people that are speaking.,background noise exists over a group of people that are speaking
Ferry II.wav,Background noise of a crowd of people talking.,background noise of a crowd of people talking
Ferry II.wav,People are engaging in conversation in an very low roar.,people are engaging in conversation in an very low roar
Ferry II.wav,a constant machine running and people talking in the back,a constant machine running and people talking in the back
Ferry II_cap_1.wav,A machine is constantly running as people are talking in the back.,a machine is constantly running as people are talking in the back
Ferry II_cap_2.wav,Background noise exists over a group of people that are speaking.,background noise exists over a group of people that are speaking
Ferry II_cap_3.wav,Background noise of a crowd of people talking.,background noise of a crowd of people talking
Ferry II_cap_4.wav,People are engaging in conversation in an very low roar.,people are engaging in conversation in an very low roar
Ferry II_cap_5.wav,a constant machine running and people talking in the back,a constant machine running and people talking in the back
Plastic Scraping On Wood Floor.wav,Birds or small animals are rustling around in outdoors.,birds or small animals are rustling around in outdoors
Plastic Scraping On Wood Floor.wav,Either squishing soft material among insects or something moving in the forest at night.,either squishing soft material among insects or something moving in the forest at night
Plastic Scraping On Wood Floor.wav,Many birds chirping from a distance and none of their voices dominant.,many birds chirping from a distance and none of their voices dominant
Plastic Scraping On Wood Floor.wav,"Water running and gurgling out of a hose, which is crimped and stopping the water from flowing smoothly.",water running and gurgling out of a hose which is crimped and stopping the water from flowing smoothly
Plastic Scraping On Wood Floor.wav,birds or small animals rustling around in an outdoor area,birds or small animals rustling around in an outdoor area
Plastic Scraping On Wood Floor_cap_1.wav,Birds or small animals are rustling around in outdoors.,birds or small animals are rustling around in outdoors
Plastic Scraping On Wood Floor_cap_2.wav,Either squishing soft material among insects or something moving in the forest at night.,either squishing soft material among insects or something moving in the forest at night
Plastic Scraping On Wood Floor_cap_3.wav,Many birds chirping from a distance and none of their voices dominant.,many birds chirping from a distance and none of their voices dominant
Plastic Scraping On Wood Floor_cap_4.wav,"Water running and gurgling out of a hose, which is crimped and stopping the water from flowing smoothly.",water running and gurgling out of a hose which is crimped and stopping the water from flowing smoothly
Plastic Scraping On Wood Floor_cap_5.wav,birds or small animals rustling around in an outdoor area,birds or small animals rustling around in an outdoor area
Footdrags Dirt.wav,A person is hiking on a dirt terrain.,a person is hiking on a dirt terrain
Footdrags Dirt.wav,Short and gravely footsteps that begin to slow down.,short and gravely footsteps that begin to slow down
Footdrags Dirt.wav,Someone is walking through the dirt at a relaxed pace.,someone is walking through the dirt at a relaxed pace
Footdrags Dirt.wav,Someone walking through the dirt at a pretty relaxed rate.,someone walking through the dirt at a pretty relaxed rate
Footdrags Dirt.wav,The person is hiking on a dirt terrain.,the person is hiking on a dirt terrain
Footdrags Dirt_cap_1.wav,A person is hiking on a dirt terrain.,a person is hiking on a dirt terrain
Footdrags Dirt_cap_2.wav,Short and gravely footsteps that begin to slow down.,short and gravely footsteps that begin to slow down
Footdrags Dirt_cap_3.wav,Someone is walking through the dirt at a relaxed pace.,someone is walking through the dirt at a relaxed pace
Footdrags Dirt_cap_4.wav,Someone walking through the dirt at a pretty relaxed rate.,someone walking through the dirt at a pretty relaxed rate
Footdrags Dirt_cap_5.wav,The person is hiking on a dirt terrain.,the person is hiking on a dirt terrain
Toy Car.wav,A mechanical whirring resonates with brief pauses of silence,a mechanical whirring resonates with brief pauses of silence
Toy Car.wav,A mechanical whirring resonates with brief pauses of silence in between as time goes on.,a mechanical whirring resonates with brief pauses of silence in between as time goes on
Toy Car.wav,A scratchy scraping on a surface occurs repeatedly.,a scratchy scraping on a surface occurs repeatedly
Toy Car.wav,The people play a game as the playing gear whiz across the surface.,the people play a game as the playing gear whiz across the surface
Toy Car.wav,the repeating scuff of scrunching on a surface,the repeating scuff of scrunching on a surface
Toy Car_cap_1.wav,A mechanical whirring resonates with brief pauses of silence,a mechanical whirring resonates with brief pauses of silence
Toy Car_cap_2.wav,A mechanical whirring resonates with brief pauses of silence in between as time goes on.,a mechanical whirring resonates with brief pauses of silence in between as time goes on
Toy Car_cap_3.wav,A scratchy scraping on a surface occurs repeatedly.,a scratchy scraping on a surface occurs repeatedly
Toy Car_cap_4.wav,The people play a game as the playing gear whiz across the surface.,the people play a game as the playing gear whiz across the surface
Toy Car_cap_5.wav,the repeating scuff of scrunching on a surface,the repeating scuff of scrunching on a surface
FOREST-SOUNDS.wav,A group of birds are chirping when they are interrupted by a loud caw.,a group of birds are chirping when they are interrupted by a loud caw
FOREST-SOUNDS.wav,Birds are chirping and singing and then another bird starts squawking loudly.,birds are chirping and singing and then another bird starts squawking loudly
FOREST-SOUNDS.wav,"Birds are chirping peacefully, after which a loud bird caws disruptively.",birds are chirping peacefully after which a loud bird caws disruptively
FOREST-SOUNDS.wav,Song birds chirp and a raven approaches cawing soft and then loudly.,song birds chirp and a raven approaches cawing soft and then loudly
FOREST-SOUNDS.wav,Song birds chirp and a raven starts cawing soft and then loudly.,song birds chirp and a raven starts cawing soft and then loudly
FOREST-SOUNDS_cap_1.wav,A group of birds are chirping when they are interrupted by a loud caw.,a group of birds are chirping when they are interrupted by a loud caw
FOREST-SOUNDS_cap_2.wav,Birds are chirping and singing and then another bird starts squawking loudly.,birds are chirping and singing and then another bird starts squawking loudly
FOREST-SOUNDS_cap_3.wav,"Birds are chirping peacefully, after which a loud bird caws disruptively.",birds are chirping peacefully after which a loud bird caws disruptively
FOREST-SOUNDS_cap_4.wav,Song birds chirp and a raven approaches cawing soft and then loudly.,song birds chirp and a raven approaches cawing soft and then loudly
FOREST-SOUNDS_cap_5.wav,Song birds chirp and a raven starts cawing soft and then loudly.,song birds chirp and a raven starts cawing soft and then loudly
Gas Oven.wav,A person adjusting a gas flame and tinkering in the background.,a person adjusting a gas flame and tinkering in the background
Gas Oven.wav,A person is adjusting a gas flame and tinkering in the background.,a person is adjusting a gas flame and tinkering in the background
Gas Oven.wav,A gas torch is ignited with a matchstick.,a gas torch is ignited with a matchstick
Gas Oven.wav,Someone has turned on the gas on a gas canister and then switched the ignition key to light it.,someone has turned on the gas on a gas canister and then switched the ignition key to light it
Gas Oven.wav,"Someone has turned on the gas, and switched on the ignition key to light it.",someone has turned on the gas and switched on the ignition key to light it
Gas Oven_cap_1.wav,A person adjusting a gas flame and tinkering in the background.,a person adjusting a gas flame and tinkering in the background
Gas Oven_cap_2.wav,A person is adjusting a gas flame and tinkering in the background.,a person is adjusting a gas flame and tinkering in the background
Gas Oven_cap_3.wav,A gas torch is ignited with a matchstick.,a gas torch is ignited with a matchstick
Gas Oven_cap_4.wav,Someone has turned on the gas on a gas canister and then switched the ignition key to light it.,someone has turned on the gas on a gas canister and then switched the ignition key to light it
Gas Oven_cap_5.wav,"Someone has turned on the gas, and switched on the ignition key to light it.",someone has turned on the gas and switched on the ignition key to light it
glissando1b.wav,A bell tolls in a vibrating cyclical tone while a scraping occurs.,a bell tolls in a vibrating cyclical tone while a scraping occurs
glissando1b.wav,A cyclical toll of a bell with a slight scraping sound,a cyclical toll of a bell with a slight scraping sound
glissando1b.wav,An affected piano chord is being played repeatedly.,an affected piano chord is being played repeatedly
glissando1b.wav,An electronic pitch that changes its volume with a small metal scraping sound,an electronic pitch that changes its volume with a small metal scraping sound
glissando1b.wav,a vibrating beep that gets louder and softer,a vibrating beep that gets louder and softer
glissando1b_cap_1.wav,A bell tolls in a vibrating cyclical tone while a scraping occurs.,a bell tolls in a vibrating cyclical tone while a scraping occurs
glissando1b_cap_2.wav,A cyclical toll of a bell with a slight scraping sound,a cyclical toll of a bell with a slight scraping sound
glissando1b_cap_3.wav,An affected piano chord is being played repeatedly.,an affected piano chord is being played repeatedly
glissando1b_cap_4.wav,An electronic pitch that changes its volume with a small metal scraping sound,an electronic pitch that changes its volume with a small metal scraping sound
glissando1b_cap_5.wav,a vibrating beep that gets louder and softer,a vibrating beep that gets louder and softer
gym machine.wav,A machine motor runs at varying frequencies while paper or something thin passes through.,a machine motor runs at varying frequencies while paper or something thin passes through
gym machine.wav,Footfalls thump rhythmically on a treadmill at a good pace.,footfalls thump rhythmically on a treadmill at a good pace
gym machine.wav,Someone is jogging on a treadmill and is not being very loud.,someone is jogging on a treadmill and is not being very loud
gym machine.wav,Someone is running on a treadmill at a good pace and in regular time.,someone is running on a treadmill at a good pace and in regular time
gym machine.wav,Someone taking a jog on a treadmill and not very loudly.,someone taking a jog on a treadmill and not very loudly
gym machine_cap_1.wav,A machine motor runs at varying frequencies while paper or something thin passes through.,a machine motor runs at varying frequencies while paper or something thin passes through
gym machine_cap_2.wav,Footfalls thump rhythmically on a treadmill at a good pace.,footfalls thump rhythmically on a treadmill at a good pace
gym machine_cap_3.wav,Someone is jogging on a treadmill and is not being very loud.,someone is jogging on a treadmill and is not being very loud
gym machine_cap_4.wav,Someone is running on a treadmill at a good pace and in regular time.,someone is running on a treadmill at a good pace and in regular time
gym machine_cap_5.wav,Someone taking a jog on a treadmill and not very loudly.,someone taking a jog on a treadmill and not very loudly
Hand-held shower head handling .wav,A person using a hard object to tap and scrape glasses.,a person using a hard object to tap and scrape glasses
Hand-held shower head handling .wav,Different hard objects are striking other hard objects in differing ways.,different hard objects are striking other hard objects in differing ways
Hand-held shower head handling .wav,Different hard objects are striking other hard objects in different ways.,different hard objects are striking other hard objects in different ways
Hand-held shower head handling .wav,Someone is pushing their fingers along a metal comb before tapping against something and filing.,someone is pushing their fingers along a metal comb before tapping against something and filing
Hand-held shower head handling .wav,Someone using a hard object to tap and scratch glass.,someone using a hard object to tap and scratch glass
Hand-held shower head handling _cap_1.wav,A person using a hard object to tap and scrape glasses.,a person using a hard object to tap and scrape glasses
Hand-held shower head handling _cap_2.wav,Different hard objects are striking other hard objects in differing ways.,different hard objects are striking other hard objects in differing ways
Hand-held shower head handling _cap_3.wav,Different hard objects are striking other hard objects in different ways.,different hard objects are striking other hard objects in different ways
Hand-held shower head handling _cap_4.wav,Someone is pushing their fingers along a metal comb before tapping against something and filing.,someone is pushing their fingers along a metal comb before tapping against something and filing
Hand-held shower head handling _cap_5.wav,Someone using a hard object to tap and scratch glass.,someone using a hard object to tap and scratch glass
MrM_OldAutoFocus_Nikon2020.wav,An buzzing ratchet is set in place of its harness as the jack in the box jumps out.,an buzzing ratchet is set in place of its harness as the jack in the box jumps out
MrM_OldAutoFocus_Nikon2020.wav,Clicking noises between static noises of varying length and electricity buzzing.,clicking noises between static noises of varying length and electricity buzzing
MrM_OldAutoFocus_Nikon2020.wav,Someone is pushing buttons on a device while it buzzes the rotors.,someone is pushing buttons on a device while it buzzes the rotors
MrM_OldAutoFocus_Nikon2020.wav,Someone pushing buttons on a device while it buzzes the rotors.,someone pushing buttons on a device while it buzzes the rotors
MrM_OldAutoFocus_Nikon2020.wav,The clicking noises between static noises are of varying lengths and electricity buzzes.,the clicking noises between static noises are of varying lengths and electricity buzzes
MrM_OldAutoFocus_Nikon2020_cap_1.wav,An buzzing ratchet is set in place of its harness as the jack in the box jumps out.,an buzzing ratchet is set in place of its harness as the jack in the box jumps out
MrM_OldAutoFocus_Nikon2020_cap_2.wav,Clicking noises between static noises of varying length and electricity buzzing.,clicking noises between static noises of varying length and electricity buzzing
MrM_OldAutoFocus_Nikon2020_cap_3.wav,Someone is pushing buttons on a device while it buzzes the rotors.,someone is pushing buttons on a device while it buzzes the rotors
MrM_OldAutoFocus_Nikon2020_cap_4.wav,Someone pushing buttons on a device while it buzzes the rotors.,someone pushing buttons on a device while it buzzes the rotors
MrM_OldAutoFocus_Nikon2020_cap_5.wav,The clicking noises between static noises are of varying lengths and electricity buzzes.,the clicking noises between static noises are of varying lengths and electricity buzzes
Interior Plane Taking Off.wav,"A fan is blowing indoors, while a mother and child are playing outdoors.",a fan is blowing indoors while a mother and child are playing outdoors
Interior Plane Taking Off.wav,A mother is playing with her child outside while a fan is cooling off the inside.,a mother is playing with her child outside while a fan is cooling off the inside
Interior Plane Taking Off.wav,Air moving through a constricted area and people talking in the background.,air moving through a constricted area and people talking in the background
Interior Plane Taking Off.wav,The quieted voices of people and children conversing while the wind blows outside.,the quieted voices of people and children conversing while the wind blows outside
Interior Plane Taking Off.wav,Wind blowing outside with muffled noises of people and children talking.,wind blowing outside with muffled noises of people and children talking
Interior Plane Taking Off_cap_1.wav,"A fan is blowing indoors, while a mother and child are playing outdoors.",a fan is blowing indoors while a mother and child are playing outdoors
