file_name,caption_1,caption_2,caption_3,caption_4,caption_5
sheep bleating dry grass.wav,"A couple of sheep chat, others join in, and a humans talks.",Several sheep are bleating in a field whilst footsteps echo in the background.,Several sheep making noise in a field and footsteps in the background.,Sheep call back and forth to each other.,"While the animals are calling out, they are continually making croaking sounds."
Rock-various hits.wav,A wooden block of a child is tapped on a couple of different surfaces.,A person is tapping different wood objects against one another.,A person taps various wood objects against each other,A small rock object is being tapped on another surface.,Dice being hit on not only wood but a hard plastic.
Glass pieces smashed.wav,A hard object is moving through a pile of leaves and twigs.,A person is using a shovel to dig as it clangs against a rocky dirt area.,A person using a shovel digging and clanging against a rocky dirt area.,"Glass being broken, then swept across the floor, then more glass being broken.",Glass is broken and swept across the floor and then more glass is broken.
Rain WashingtonSt 1.wav,A heavy rain with cars passing by in the background,Rain falls heavily with traffic passing by in the back.,Water flowing and a car driving away nearby.,Water was flowing down a steep surface and a car driving by,very heavy rain falling on water and a small engine in the distance
Street_Sounds_Night.wav,A factory worker begins to cough while a fan blows in the background.,"Rain falls, a door opens and a car drives by.",Someone in the busy street is coughing as a lot of cars pass by.,a factory worker coughing as a fan spins,the car is moving fast on the road past the traffic camera
fulles_arroseguentse.wav,A person crunches leaves and gravel as they walk and the wind blows.,A person crunches through leaves on the ground as they walk.,A person is walking crunching through leaves on the ground,A person is walking on leaves next to a highway.,A person walking through the woods over dead leaves.
Basic Wind.wav,A very quiet spot on the beach with no people or animals.,Rain falls lightly and faint thunder rolls in the background.,Rain is falling lightly while thunder rolls in the distance.,"This spot on the beach has no other people or animals, and is very silent.",Winds blow as birds chirp and car engines roar in the distance
reviewing-stand-clangs.wav,A small rock is hitting a tin can repeatedly in a different spot each time.,Some strikes an aluminum bin several times with a stick.,Somebody struck an aluminum bin several times with a stick.,Someone is taking a stick and hitting a metal barrel.,Someone uses a stick to hit a metal barrel.
Landstraenverkehr bei Regen 3.wav,"A few cars were passing by, driving very slowly.",Brushes move over a vehicle in a car wash,Someone is driving through a tunnel with the windows down.,Someone is driving through a tunnel with their windows down.,a few cars driving by passing very slowly
Ryan_CoffeeMachine.wav,A metallic drill is operated for a few seconds at a time.,A metallic drill is run for a few seconds at a time.,A person moves around a metallic object placed on a floor.,A person moving around a metallic object on a floor.,A metallic object brushes across another one continuously.
pencil on paper.wav,A person uses a marker to write on a white board.,A person writes something down on one piece of paper.,A person writing something down on a piece of paper,"On a hard surface, someone is writing steadily with a pencil.",Someone is writing steadily with a pencil and paper on a hard surface.
British Museum ambience 2.wav,A crowd of people are talking about different things.,Folks speak in a crowded hall with people shuffling by,Many people are talking about many different things.,People are speaking in a crowded hall and people are shuffling by.,Some people walking all around a busy airport.
OfficeSound.wav,A conversation among people is going on and a woman is laughing.,A discussion among folks begins and a lady starts to laugh.,A group of men and women are speaking.,A group of people are speaking with male and female voices.,Many people talk inside a building while cars drive outside on the street.
Amb Resid Ext 001.wav,A car driving at a fast pace in the distance,"As cars pass on the busy street, people are talking to one another.",People are talking in a city center while cars are driving and brakes are screeching.,People are talking in a hall while a race car races past them.,People have a conversation in the background while cars pass by a busy street.
CINDER BLOCK THUD IN GRASS.wav,"A few different times, an object is tapped.",A tapping of a object occurs a couple of times.,"Footsteps, metal object tossed to ground, more footsteps and another metal object tossed to ground.",Intermittent soft thudding followed by a light clink.,Intermittent soft thudding is followed by a light clink.
autospasandociudadnoche1.wav,A car is increasing in speed and driving quickly while people speak.,Autos cruising along the street as people are conversing closely.,Cars driving down the road way nearby and people talking.,People are speaking while a car is quickly increasing in speed.,The accelerating vehicle drowns out the voice of a man.
Vent thrumming.wav,A buzzing sound from a small electrical engine.,A machine is running in an rhythmic fashion and shoes are moving across a hard surface close by.,A machine turns a piece that is round and it emits a whine as it turns,A printer press motor is running at various intervals throughout.,A small electrical engine emits a buzzing sound.
rumbling bones.wav,A person playing on a electric keyboard making sound effects.,A person plays an electronic keyboard producing sound effects.,A string vibrating and a drum beating continuously,"Different tones of synthetic music are popping, while low synthetic tones hum and intermittently strike.",Low synthetic tones hum and intermittently strike while different tones of synthetic music are popping.
Train_LightRail_By_T0147.wav,A bell is going off and a train comes right by.,A train drives by and a bell goes off.,A train passing by on the tracks rings its bell as it passes by.,A trolley train passes by and rings its bell.,A trolley train rings its bell as it passes by.
12a_Ambient_Quarry_Low_44_16.wav,Children playing at the park and parents chatting.,Multiple children and parents are laughing and talking.,Multiple children with their parents are laughing and talking.,People and children are milling around in a public space.,People and children are milling around in the public space.
beach Brighton.wav,"As their children played in the park, two women continued on with their conversation.",Children are playing as adults are chatting in the background.,Children playing and chatting with adults in the playground.,Parents and children are playing on the ground of a playground.,Parents are playing with their children on the ground.
outdoors ambient windy wind leaves rustle near airport plane hum.wav,A bird chirps in the background as a hard rain falls on a house.,A waterfall rushes loudly as birds chirp gently in the background.,"As birds chirp gently in the background, a waterfall rushes loudly.",Rain coming down on an empty highway in front of a business.,Rain drops fall to the ground as birds chirp
19_VACCL.wav,A simple click turns on a vacuum cleaner that whirs along before a second click turns the engine off.,A vacuum is on and then it is turned off,A vacuum is on and then turned off,A vacuum starting up and moving before slowing shutting off.,A vacuum starts up and moves around before slowly turning off.
Esperance Wind Farm Up Close.wav,A dryer is running loudly while something inside hits the edges.,A dryer operates loudly as an object inside repeatedly strikes the sides.,A machine spins and roars as winds blow,"Winds blow as a machine operates loudly, spinning and roaring.",a machine was working and items were being banged around.
FrogPond.wav,A frog croaks as insects buzz about it.,"A frog squawking, an airplane fly over and then a helicopter",An animal is making a lot of noise as it breathes.,Several frogs making noises outside during the night.,a frog is croaking with insects buzzing around
rbh mocking bird.wav,Birds are loudly chirping in the trees while the frogs croak in the pond.,Birds slowly chirping then increasing the intensity of the chirp as time goes on.,Several birds tweet and sing songs as traffic passes,The birds loudly chirp in the trees and the frog croaks in the pond.,The traffic is going at a pace and several birds are tweeting and singing songs.
20130418_stream.09.wav,A person is putting water into a tub.,A river flowing over rocks and collecting into a pool outdoors.,"Outdoors, a river flows over rocks and collects into a pool.",Someone is filling a tub up with water.,Water flows into a storm drain from a street gutter.
stream5.wav,A large volume of water is flowing down a gutter and into a storm drain.,Water falls continuously and collects while splashing softly.,Water is running steadily from a faucet into a sink while a washer runs in background.,Water flowed through a wide pipe and into the basin of a pond.,Water was flowing out of a large pipe into a pond
Crowds in Street in Seville.wav,"At an outdoor market, children, men and women are chatting.",People are having a conversation adjacent to a busy street.,People are talking and they get louder as a machine gets louder.,People are talking next to a busy street.,"Women, men, and kids at an outdoor market are talking."
School Kids Walk.wav,Children are playing on a playground adjacent to a street.,Children are playing on a playground next to a street.,Children racing and playing with nearby heavy traffic.,Kids are running and then begin to walk.,Several children are laughing and playing as they shuffled their feet while a vehicle passes in the background.
20060613.chicharras.wav,A person walks along a path as cicadas chirp in the background.,An engine whirs as a person walks around outside.,Cicadas are singing while footfalls occur on a path.,Several different crickets making chirping noises from close and far,The crickets are making chirping noises from close up and far away.
Concrete Stairs.wav,A person is hammering an object with a rubber hammer,A rhythmic clacking of footfalls against the floor.,Someone is walking around in a large room with a hardwood floor.,Someone walks around in a big room on a hardwood floor.,The rhythm of the footsteps against the floor.
Sound Effect_1-2.wav,A person speeds up and then slows down as the walk by outside.,Footfalls are audible and they suddenly become more intense.,"Someone is walking outside slowly, then they speed up, and slow down again.",Someone is walking slowly and then speeds up.,Someone is walking slowly then begins to speed up.
distroy F3edback.wav,A loud whir in a small area that drives away.,"A train horn blows, a train gets closer, and a train passes by.",The engine of an old fashioned propeller driven airplane.,The loud whir of an engine breaks the silence of a small area before the vehicle drives away.,a factory machine is running some people are working
Dogs_Barking.wav,A dog is barking and a smaller dog barks in the background and then a large dog starts barking.,Dogs call out in loud whines to each other while cars honk at them to get off the road.,Dogs of varying sizes bark at different intervals.,Monkeys were audible and then dogs began to bark.,Monkeys were shouting and then dogs were barking
Chmielna Street.wav,A group of three women converse as a crowd chatters in the background and footsteps crunch on the ground.,A woman in the background is speaking to someone else and something scrapes at the end.,"A woman speaking loudly, others speaking in the background, and then a child speaks.",Over the background of a chattering crowd and footsteps crunching on the ground three women converse,Several women converse as their children play in the background.
Street_Genova.wav,A crowd of people are talking as a church bell is chiming,A crowd of people are talking as a church bell is chiming in the background.,"A crowd of people chatters while periodically, in the background, a bell rings.",Church bells chime as people are chatting outdoors,Several people talking with each other at an outside park with church bells in the background.
ZOOM0001.wav,A group of men and women are having a discussion in a room of people.,A man and two women are conversing as a large crowd chatters in the background.,"In a room full of people, a group of men and women are having a discussion.",Several people chatting in a room in a restaurant.,Several people were having a chat in the restaurant.
babbling brook 2.wav,A small fountain running water down it and bubbling it up.,"Water babbling at a steady pace, with some light outdoor ambient sound.",Water is bubbling out of a fountain and forming a pool.,Water runs down and bubbles up through a fountain.,"a fountain pours water out, bubbling into a pool."
20090619.air.conditioner.wav,A motor is started up and left running for a while,A motor is started up and stays on for a while,A steady and consistent engine hums and vibrates.,An engine humming and vibrating consistently and steadily,An engine hums continuously making little change in pitch.
LA Rain.wav,"A low, mechanical whir dies down while rainfall resonates in the background.",A machine is running and the rain is pouring down.,An engine is running and the rain is pouring down.,Rain streams down over a bustling city road.,Rain trickles down over a busy city street.
20100403.Brussels.ambulance.wav,A crowd gathers outside as a warning signal sounds and then a siren begins to blare.,"An emergency siren is going off, people talk and a vehicle siren goes off.",An vehicle emergency siren blares while people talk in the background.,As an emergency siren blares people talk then a vehicle siren goes off,"The city street hums with vehicles, including the wailing siren of an ambulance."
20110121_stream.M10.wav,"As rain steadily falls, some water splashes on ground, and some gathers in puddles",Rain is falling heavily into a pool making a faint bubbling noise.,Raining heavily into a pool with faint bubbling noise,Water flowing over some rocks throughout a creek.,Water running over rocks in a creek throughout.
bath.wav,A heavy rainfall is hitting the ground hard,A squeaky faucet handle is turned and water flows out.,"As water pours into the tub, the faucet squeaks.",The faucet squeaks as water pours into the tub.,The squealing of a faucet is followed by water coming out of it.
shells-tinkle.wav,A wind chime and bells begin to toll.,A wind chime is being pushed and the bells are ringing.,Jingling light items clang together not too loud constantly.,Wind chimes making noise as they clink together,Wind chimes making sound as they crash and clink together.
20141026 Bangkok House Traffic Thunder Bird 01.wav,Birds are singing while vehicles and approach and drive away in background.,Birds are singing while vehicles approach and then drive off into the distance.,"Outside in the street, a bunch of birds chirp and tweet.",Something creaks lightly followed by a passing vehicle.,Something creeks lightly and a vehicle passes by.
household noise.wav,A person is walking and then a door creaks open.,"As a car passes by, a creak in the road occurs.","The creaking of something metallic and soft steps,",Waves from creeks are peacefully crashing along artificial objects.,a wooden chair is creaking noisily as it repetitively rocks.
8 minutes in one.wav,As a machine is runs in an enclosed space people speak in the background.,Static with a faint noise of men talking in the background.,The noise level around the airplane is high due to the engines being active.,The vacuum cleaner is being operated while the television is on.,While the television is on the vacuum cleaner is being operated
A bird sing alone in the alpine forest.wav,A bird chirping repetitively as a waterfall echoes nearby.,A bird chirping repetitively sitting beside a waterfall,Electrical buzzing is accompanied by low humming as a bird chirps repeatedly.,"While vehicles drive in the background, a bird cries.",birds are chirping continuously in the forest over a long period of time
chinatown_park.wav,"Birds are chirping, a flute is playing, and people are talking.",Birds chirp and a flute plays in the background as people talk.,Birds chirp while people speak and instruments are played.,Music plays faintly while multiple types of birds chirp and people converse.,Music plays in the background as a variety of birds chirp and sing and people talk in the foreground.
Fish eagle call.wav,A whistle being blown softly joined by a second whistle.,Two people blow through musical whistles with different tones in a random fashion.,Someone is blowing a wind instrument like a recorder but not playing a tune.,"This is the sound of a whistle, a flute, or a recorder.",this is the sound of a whistle or a flute or a recorder or other similar instrument
Interior Ambience Large Hall Baby Cries in Background.wav,Faint voices and movement far away continues throughout.,Faint voices continue along with far away movement.,Quiet city noises are interrupted by a squeaky screen door opening.,Relatively quiet until a door squeaks open and then becomes quiet again.,The very low rumble of a city is broken by a screen door opening with a squeak.
Kettle 01.wav,"A machine begins running loudly, and the sound begins to fade.","A machine is running loudly, and then begins to fade.",A motor is constantly running that gets increasingly louder.,A motor is getting increasingly louder as it constantly runs.,Air is moving around in a relatively small space.
AM static.wav,A machine is running at an irregular speed and intensity.,A machine is running in irregular speed and intensity.,Crickets are chirping and an engine is in the background.,"Crickets are chirping loudly, while off in the distance, a car engine rumbles softly in the background.","On a hot summer day, insects vocalize, or an engine drones."
Ambience_hum_tuning fork.wav,A large metal bell is struck and vibrates,A large metal plate is rung and echoes and vibrates.,A musical instrument hums at the beginning and echoes afterwards.,Something electrical is making a low humming sound.,The vibrating of the large metal bell follows it being struck.
Lift running - doors close and open.wav,"A banging over howling wind, then squeaking and footsteps growing louder.","A fan is turned on, followed by metallic squeaking, with guitar music in the distance.",Someone is rolling a cart down the hall after putting something in it and picks up more stuff.,Someone opening a garage door slowly and then closing it.,Someone rolls a cart down the hall after putting something in it and picking up more stuff.
Rome Inside The Metro.wav,A loud whirring noise starts while people are talking indistinctly in the background.,A loud whirring noise while people are talking in the background.,A plane is landing while people are talking in the background.,"Machinery running, many people speaking and a loud speaker making announcements.","Machinery running, many people speaking out the loudspeaker making announcements."
Gravel Crunch.wav,A microphone is carried by someone walking over gravel.,A person walking along rough trail on twigs and leaves and a person crying briefly in the background.,Someone carrying the microphone is walking on gravel.,Someone is walking over gravel and the wind is blowing in the background.,Someone walking over gravel and the wind blowing in the background.
restaurant2.wav,A crowd of people talking and dishes clinking.,"At a crowded restaurant, a baby is crying for its mother as plates are loudly banged together.",Dishes are clinking while a crowd of people talking.,People are talking in a restaurant and dishes are being stacked.,People are talking in a restaurant as dishes are being stacked.
STE-013-lisbon_alfama04_frenchkids.wav,Children are talking to each other and their mother.,A group of kids are speaking among themselves.,Multiple children are talking to each other and their mother.,"In a large and open room, children talk to each other while other people are in the background.",Children are conversing and people are moving in close proximity to each other.
Kokar_Oppsjon_bird.wav,A bird squawks repeatedly as a book gets closed by someone.,A bird squawks repeatedly as a book is being closed.,A person walks on a path while a bird cries loudly above.,Birds chatter loudly above a far distant waterfall.,It is raining lightly while a bird shouts and a person walks.
sogukortam.wav,A car engine is running at an idle.,A jet is travelling through the air and then making noise.,A jet is travelling through the air making noise.,A strong wind is blowing causing some mild static.,Race cars go around a track in the very far distance
Exterior enter door large interior lobby TV revolving door exit to traffic and voices.wav,"A car drives closer until a man speaks, then the car drives away.","A car drives closer, until a man speaks and then the car drives away.",Brakes squeal from a few vehicles as they begin driving away.,People are talking while vehicles are braking and moving.,vehicles are braking and moving and people are talking
STE-008.wav,A subway train sound its horn and brakes loudly as it comes to a stop.,"A train begins to move down the tracks, pulling out of the station.",A train horn blares while the train screeches by.,A train is pulling off from the station.,Subway train horn and braking noises as train comes to a stop
Glass on concrete.wav,Glass bottles are being placed next to each other onto the ground.,Someone is struggling to get a ball out of a glass bottle.,The lid of a glass jar is repeatedly being lifted and put back on the jar.,The lid of a glass jar is repeatedly being taken off and put back on the jar.,someone is trying to get a ball out of a glass bottle
etl Shadyside Train 24-48.wav,A large truck moving outdoors with traffic sounds.,A long and noisy train is passing by a road.,A machine turns on and is being handled.,A screeching subway car crashes along as it rolls by,Traffic moves against a large truck outside moving slowly.
RadioTune_2_bip.wav,A person playing a radio then changes the dial to hear different stations before turning the radio off.,A radio is playing as a person changes the dial to hear different stations then turns the radio off.,Someone was searching through different stations on the radio before shutting it off.,Tuning into multiple radio stations without waiting in one for one second and finally shutting the radio off.,Tuning into multiple radio stations without waiting in one for over one second and finally shutting the radio off.
Bathroom shower.wav,A person rinsing off a car after washing it.,Someone is spraying water using a garden hose.,Someone is spraying water with a garden hose.,Water is splashing as someone takes a shower and washes.,Water splashing as someone takes a shower and washes.
Kettle Boil.wav,A diesel engine is whirring in a constant pace.,"A diesel engine whirs, keeping a constant pace.",A loud machine runs constantly throughout the entire clip.,A really loud background noise is caused by an unknown object.,A really loud background noise from an unknown object.
Kali Temple Soundscape.wav,Many different people are conversing and a machine is rattling nearby.,Many people are present and have broken off into several separate conversations.,Many voices are speaking in a crowded market while something is rattling.,Multiple people talking among themselves with multiple conversations going on.,many voices speaking in a crowded market and something rattling
school&#39;out.wav,A man slowly walks down a busy street.,In the distance a number of people are holding separate conversations.,People and children are milling around and chatting in a busy area with some traffic nearby.,People and children are milling around and chatting in a busy area with some traffic.,Traffic movement is heavy and a lot of people are talking nearby.
Office Lift 2.wav,Ambient noise reverberates in an elevator as it approaches its floor,Doors are opened and closed inside a room with a low mechanical hum.,"In an elevator that is approaching its floor, ambient noise reverberates","Inside a room with a low mechanical hum, doors are opened and closed.",Soda is coming out of a vending machine and someone is picking it up.
indoors ambient room tone distant bird occasional people jabbering.wav,A machine running and people conversing in close proximity to each other.,A squeaking sound is in the background as a loud bang occurs and two people speak.,People are talking to each other while a loud machine is running nearby.,People in close proximity to each other are having a single conversation while a machine runs audibly in the background.,Two people are talking over squeaking then a heavy boom.
birds under the rain.wav,Birds chirp in the background as rain falls.,Heavy rain falls while birds chirp and sing.,Many birds are chirping loudly and flapping their wings.,Rain falling fairly steady and birds chirping outside,Rain falling fairly steady while birds chirp outside
md4trk2.wav,"A loud, mechanical whirring keeps resonating as time keeps going.","A loud, mechanical whirring resonates incessantly as time goes on.",A truck that is going down the highway at a high rate of speed.,"The big equipment is loud, steady and monotonous.",The loud and steady racket of big equipment was monotonous.
London Underground_Boarding and Interior.wav,A subway train passing by on its way to the station.,A train coming to a stop in a subway station.,An underground train is pulling away as another approaches and slows to a halt before the platform announcement is played.,"Before the platform announcement is played, an underground train approaches then slows to a halt, as another pulls away.","In a subway station, a train is coming to a stop."
old harbour ambiance NL 150920_0781.wav,A bird chirps as the bells from the church and the train are ringing.,"A person is waiting on a platform at a train station, church bells begin to ring","A train bell rings, a church bell rings and a bird chirps.",A train yard with birds cawing and chirping and a man talking nearby.,"In a train yard, birds caw and chirp, and a man is talking nearby."
BobKessler-Spinning Tin Top.wav,"A ball continues to roll back and forth on a hollow, aluminum surface.","A ball rolls back and forth on a hollow, aluminum surface as time goes on.",A marble rolling back and forth rather forcefully in between two boards.,"Between two boards, a marble rolls back and forth rather forcefully.",Someone is rolling a toy car down a track.
outside.wav,As the wind howls traffic roars in the distance.,Car engines roar in the distance as winds blow,The tea kettle whistles as the vehicle drives further away.,The vehicle gets gradually closer as faint whistling happens in the background then the car passes.,"steam blowing out of a pipe, someone whistling, vehicle drives off in background"
Tube deflating.wav,A liquid substance is coming out of a spray nozzle.,A sink is left on very close to the recorder,A stove is on and a pan is sizzling freely with oil.,A stove is on and a pan is sizzling with oil.,Water is spraying out of a water hose.
ruffle.wav,"A book thumps onto a surface, after which its pages are flipped.",A faint and light scrapping is followed by shuffling.,A stack of papers are being dropped simultaneously onto another hard surface and being shuffled.,A stack of papers being dropped onto another hard surface and being shuffled at the same time.,Very light scrapping followed with shuffling later on.
car arrives and another exits.wav,A vehicle is started and drives across various road surfaces.,A vehicle is started and moves across different surfaces covered with a variety of materials.,"Birds chirp and an engine is started up and drives across pavement, idles and stops.","Birds chirp and then an engine is started up and drives across pavement, idles and stops.",The trucks engine came to life and crunched over the gravel as it pulled away.
Forest with Squirrel.wav,The water from a waterfall is crashing on the rocks,An animal caws in the background of water flowing into a stream,It is raining down with a light drizzle on the ground.,"The waterfall flows, crashing onto the rocks below.",water is flowing in the stream continuously as an animal caw in the background
contact_floor_lamp.wav,A man is hammering a metal pole into the dirt.,A metallic clang is generated by tapping on different surfaces.,A person is hammering a large metal nail into the ground.,Someone hammering a metal object into the ground.,Someone hammers a metal object into the ground.
"Footsteps, Shoes, Tile, Fast.wav",A hard object striking another hard object in a rhythmic way.,A person is walking rapidly down the street wearing high heels.,As someone walks their high heels click and clack across the wooden floor.,Some feet are clanging on the ground as the high heels hit the ground.,Two hard objects strike each other in a rhythmic manner.
Thunder2007.2.wav,A strong wind can be felt while birds are tweeting and children talking in the background.,A strong wind in the foreground with birds tweeting and children talking in the background.,"Birds are singing, the wind is blowing, and kids are talking and playing.","Birds singing, wind blowing ,kids talking and playing",Loud thunder is rumbling in the distance while birds are chirping in the background.
TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav,A person flushes a toilet and the water flows down the drain.,A person flushes a toilet and the water goes down drain.,Water goes down a drain and eventually empties completely.,Water went down the drain eventually emptied from the container,water tank is flushed and again the water is filled in it
Urban Playground.wav,"A group of happy kids are shouting, laughing, clapping, squealing, and talking.","A group of happy kids shouting, laughing clapping, squealing and talking.",A din is present as children play a game in a playground.,Kids are playing with some clapping around in the background.,"Some kids are playing, with some clapping in the background."
"Front door, open and close.wav",A breeze passing by and a door opening and then shut.,A person opens a door to a building as a wind gusts.,A person walking and proceeding to open and close a door.,A wind blows and a door opens and shuts.,Wind blows as someone opens the door to a building
tram_kyoto.wav,A train crossing bell is dinging and after the train comes to a screeching halt.,"As the car approaches the street, the bell dings.",a bell is ringing as a car is approaching on the street,"a train bell ringing steadily proceeding to a train coming, leading to a full stop of the train",railroad crossing chimes with something coming to a screeching halt at the end
Traffic in Rome.wav,Busy street with oncoming loud traffic and people talking in the background,People are talking and walking down a sidewalk next to a busy street.,People are talking near a busy street with loud traffic sounds.,Several people are chatting outside next to a busy street with vehicles passing by.,Several people chatting outside next to a busy street with vehicles passing by.
DR0000_0020.wav,A heavy rain coming down onto a roof and then falling on concrete.,"Rain with a steady, heavier falling of stream water.",The rain is coming down heavily onto a roof and then falling onto the concrete.,Water falls and drips onto a hard surface.,raining with a steady heavier falling of stream of water
kitchen hose sprayer.wav,"A faucet is turned on and flows, then drips slowly.",A pitcher is being filled with water followed by the water being poured out and then filled again.,Water running in a sink and running at a very good pace.,Water running in a sink at a quick pace.,someone running water into a pot or deep sink
pouring water into a cup.wav,A person slowly pouring water into a glass.,A steady stream of water being poured out of a container into another.,"Into a glass, a person slowly pours water.",Water from the pitcher is poured into an ice filled glass.,Water is poured from a pitcher into an ice filled glass.
Fast flowing water 1.wav,A light rain runs off a roof and falls into puddles.,A stream of water flows and laps against the rocks.,Rain drops from the sky fall into a body of water.,Rain drops from the sky into a body of water,Water from a river flows and bubbles against the rocks.
Tide.wav,Water laps against the shore all throughout the day.,Some water gurgling along the dock of the beach.,The tide comes in and hits against the sea wall.,The tide of a sea was flowing and beating the wall,Water in the sea laps up against the shore throughout.
Intersection Wet.wav,"A car drives past, a bike drives past and another car drives by.",A car passes another car and a bike.,A vehicle approached from afar then zoomed off.,A vehicle coming from afar approached and then zoomed off.,Traffic on the road going by and a motorcycle coming very close.
traffic_centrum_wwa_noc.wav,A truck and a dirt bike driving past and then people walking and talking.,A vehicle started and zoomed off while people continue to talk while walking.,As people walk and have a conversation a vehicle zooms by.,Truck motor revs up and air brakes hiss while people chatter and walking away.,"While people chatter and walk away, a truck motor revs up and air brakes hiss."
fdv_orage_26082011.wav,Rain falling at a moderate pace as thunder chimes in the background.,Rain is falling at a moderate pace and thunder rumbles in the background.,Rain is splattering on a hard surface continually and thunder bellows out.,Rain is splattering on a hard surface continually and thunder rolls in the distance.,Steady rain is falling with a light rumble of thunder in the background.
Forest rain.wav,Constant heavy rain falling with nothing in the background.,Heavy rain falls with no sound in the background.,Rain is falling continuously at the same rate.,Water dripping from steady downpour of pouring rain.,water is raining down somewhat lightly and quickly
Tap 1.wav,A compressor is buzzing somewhat and it is pretty steady,A constant buzzing sound throughout can be heard.,A loud motor starts and continues to run on.,A loud motor starts and continues to run.,A machine like a compressor is buzzing steadily
Walking at Forest.wav,A woman is speaking and walking quietly while people are speaking in the background.,A woman speaks and walks softly while people are speaking in the background.,"A woman speaks softly, a person sighs and walks, and children and a man speak.","In the movie, someone breathes heavily, and people chat in the background as the couple walks away.","The child and a man speak, as the woman speaks softly, a person blows out air loudly and walks."
waterfall  06-09-2012.wav,Rushing water such a waterfall or fountain along with a bell ringing in the background.,"Water dumping quickly over falls, and in the distance a bell tolls.",Water flowing loudly from a stream while bells chime in the background.,Water flowing loudly while bells chime in the background.,Water rushes while the chime of a bell rings in the background.
Oppedette cafe #2.wav,A dirt bike being revved up then taking off shifting gears.,A motorcycle is revved up and then takes off.,A motorcycle is revving up and taking off.,The dirt bike is revved up and then shifting gears and taking off.,The revving engine of a motorcycle and exhaust pipe as it speeds down a street.
20110121_cranes.wind.wav,A bird called out in the distance and birds near me squeaked back at it.,A crow cawing for the rest of his flock.,A very large bird cawing for other birds,"Birds call in squeaky voices to one another, one more distant.",Several geese honking outdoors during the early morning.
10_lightning_kohchang.wav,Rain begins to fall and is interrupted by a loud clap of thunder.,Rain begins to fall and then it is interrupted by a loud clap of thunder.,The crack of thunder with rain pattering down on a tin roof.,Thunder and lightning roar while rain falls on a rooftop.,Thunder cracks while rain patters down on a tin roof.
Calm Mediterranean Sea.wav,"A man wades through the shallow pool, and vigorously pushes the bubbling water with his hands.",A person is walking in shallow water at a lake.,A person walking in shallow water at the lake,The man wades through the shallow pool vigorously pushing the bubbling water with his hands.,Water is being played in and splashed a little.
creak.door.wav,A door creaks as it rotates on its hinge.,A door is loudly creaking as it opens slowly.,A door is slowly creaking as it is being opened.,"A door opens slowly, causing wood to creak.",a door is creaking as it is rotating on its hinge.
BeforeTheRain(Wind).wav,A heavy wind swells and diminishes in volume repeatedly as time goes by.,As time goes by a heavy wind swells and diminishes in volume repeatedly.,It is raining while thunder is clapping and roaring.,Thunder booms and rain falls against a tin roof.,Thunder cracks and bellows as the rain falls.
Cold Front Blowing In.wav,The tide is rumbling in as the wind rustles the wind chimes.,The wind is blowing and the bells are ringing harmoniously.,Waves are crashing while a chime is jingling outside by the wind.,While waves are crashing on a beach a chime is jingling outside in the wind.,Wind chimes clink in the background as a soft wind blows and ocean waves wash up to a shore.
Wooden_Chair_on_Linoleum.wav,"A chair is being pulled across the floor, its scraping increasing in volume.",A person dragging a heavy object across the floor.,A person slowly slides wood furniture on a stone floor,Someone pushes wood furniture and it scrapes against the stone floor.,someone is pulling a chair across the floor as it gets to the end it gets louder
Squeaking Glass.wav,A balloon being rubbed causes a high pitched screech,A rubber balloon makes very squeaky noises as it is rubbed.,The rubbing of a rubber balloon makes very squeaky noises.,There was an intense loud squeaking as the object moved back and forward.,the surface of a balloon being rubbed causing a high pitched screech
Squeak Finger on Glass.wav,A balloon is rubbed quickly and slowly to make squeaking sounds.,A person is cleaning the window with window cleaner,A window is cleaned by someone with window cleaner,Someone rubs a balloon quickly and slowly making squeaking sounds.,"Whistling, squeaking and muffled rubbing are occurring at once."
_Stream 3 at Krka falls.wav,A rushing flow of water is loudly running.,The river flowed swiftly into a nearby waterfall.,Water is flowing fast from a waterfall or a storm drain,a lot of rain hits the ground outside,vehicle moving sound along with that wind blowing sound
heating_no contact.wav,A tap slowly flowed into an empty metal container.,Water continuously runs at same pace and hits a tin surface.,Water slowly flowed from the tap into an empty metal container.,tap water is running and falling onto a metal surface,tap water is running and pouring onto a metal surface
Roaring wind in house chimney flue.wav,A heavy wind approached and it later faded out.,An heavy wind approached and it later faded.,The wind blows through an open car window.,The wind is moving in a steady manner as it hits the side of the wall.,Wind is blowing through the open car window.
Construction Zone.wav,An engine hums with a deep frequency as it drives.,Several cars and trucks driving on a road while people are talking in the background.,Several cars and trucks driving on a road with people talking in the background.,Traffic droning in background with distant horns near the end.,Traffic droning in the background with distant horns near the end.
Kamavarapalli Rd. Int. 1 min.wav,A machine emits a hum while crickets buzz and chirp simultaneously.,A machine hums very loudly while crickets chirp in the background.,A vehicle with a motor driving at a steady pace with crickets making noise in the background,An automobile with a droning engine drives steadily as crickets chirp in the background.,Crickets buzz and chirp while a machine emits a hum.
01-bottle-water-sparkle.wav,"A can containing liquid is opened, and liquid is poured into another container.","A can is opened, and the liquid is poured into another container.",A person pours a large amount of fluid in a big container.,Someone opening a bottle and then pouring a drink.,"The top of a container is being pulled off, followed by a liquid being poured into an object."
